Time (s),TC1_0-3mBC,TC1_0-61mBC,TC1_0-91mBC,TC1_1-22mBC,TC1_1-52mBC,TC1_1-83mBC,TC2_0-3mBC,TC2_0-61mBC,TC2_0-91mBC,TC2_1-22mBC,TC2_1-52mBC,TC2_1-83mBC,TC3_0-3mBC,TC3_0-61mBC,TC3_0-91mBC,TC3_1-22mBC,TC3_1-52mBC,TC3_1-83mBC,TC4_0-3mBC,TC4_0-61mBC,TC4_0-91mBC,TC4_1-22mBC,TC4_1-52mBC,TC4_1-83mBC,Event,Comment
2371,951.294992,932.631916,808.568303,718.194831,644.117698,345.018411,798.417146,821.127855,827.291294,687.835762,508.804558,362.720249,645.846875,702.844114,765.767549,537.829825,425.110085,320.364487,614.037218,616.806542,547.586231,454.338506,370.94949,262.692272,0.000433,
2372,926.753376,918.741173,797.175244,692.168425,603.446551,333.321907,803.195302,847.229561,817.60811,695.844464,517.777792,377.683287,658.282421,729.678006,793.307437,538.986075,428.285458,322.315709,602.804699,631.385291,535.78048,446.524588,371.649962,264.00936,0.000128,
2373,926.972218,932.516503,801.89365,687.794663,583.430074,329.038098,805.457987,837.965017,808.447068,703.880488,517.373008,374.735487,661.960666,740.453207,772.568994,537.758219,429.748835,321.096813,629.758961,649.689102,553.135551,448.057624,374.832935,262.580289,0.000585,
2374,912.834957,865.182125,757.956447,679.581972,572.644623,334.291337,794.095951,834.391444,828.52252,701.907747,516.077535,361.697535,669.376313,737.804009,679.826502,540.473833,434.918319,328.445061,611.264777,611.879102,530.857624,439.937152,378.636269,260.520807,0.000585,
2375,937.069711,836.30329,734.076731,664.325487,569.171816,347.526706,796.476494,830.826438,842.978242,729.082688,514.106128,367.109564,662.715088,730.651282,704.486583,568.502754,439.407813,331.442007,594.176271,600.64341,527.561724,437.709849,379.724067,261.193214,0.00028,
2376,932.500765,865.982263,801.111266,678.607642,576.875284,361.904192,807.770186,850.722016,820.55165,807.07357,527.546274,362.938231,666.158705,729.960345,688.765959,560.560401,438.659035,331.739699,577.475484,599.9312,549.698571,445.293302,382.701815,260.376877,0.000128,
2377,954.340418,889.999181,793.326885,677.00612,572.071755,367.748379,830.50558,846.384501,803.929769,809.416754,544.507376,357.263113,660.616918,713.272746,707.732465,547.991181,435.708629,332.757215,564.431504,599.244308,566.664461,452.897742,384.145914,259.698713,0.000128,
2378,929.927485,868.783332,755.52776,676.612511,576.26649,372.473413,847.910931,876.505733,807.029632,746.739377,557.608997,367.187547,652.742529,690.504254,675.877949,545.991942,433.486517,327.317025,564.902355,597.312684,574.943149,449.60112,380.454522,258.582729,0.000433,
2379,915.632297,882.171534,730.010195,665.561441,574.368606,377.262362,821.407662,884.097685,848.17747,715.847019,560.579035,355.777604,651.5506,699.383052,678.52567,555.11951,439.341306,328.816032,573.534468,596.989896,558.828145,450.031838,377.662456,260.00321,0.000128,
2380,906.303177,827.670792,721.139262,666.424912,574.076856,386.063978,834.745547,845.142249,775.512784,694.300503,565.619637,364.022675,662.642725,705.937472,683.383833,568.180516,458.102805,329.907196,576.646097,602.186222,561.75882,455.266209,373.920424,261.454653,0.000433,
2381,931.891777,910.463568,709.671011,647.242202,572.010729,375.889434,832.729923,840.338405,763.174024,693.002048,572.932049,358.073717,661.170167,698.987831,678.784989,567.725648,457.718877,329.186977,565.086709,595.417249,570.829307,470.704191,373.640835,260.494484,0.000433,
2382,914.637772,932.670388,734.595981,663.028121,569.427706,380.888072,832.34917,836.762817,746.914234,707.416373,580.696504,343.875304,670.468464,691.667823,652.681047,559.880267,450.072873,325.634689,564.186109,592.005735,559.436808,465.497117,366.446312,257.236207,0.00028,
2383,923.789156,909.539875,715.182437,653.37514,568.425323,377.842609,810.456882,800.705257,731.157099,692.996672,576.077249,351.375818,664.204072,683.600823,646.832506,557.410367,445.156827,326.622215,559.208527,586.235163,542.573662,455.666235,361.213179,256.450374,0.00028,
2384,925.169446,863.334351,695.335715,643.196015,575.120577,373.199229,811.166152,805.512815,719.730329,678.072762,583.311049,381.441736,652.092358,670.906883,623.200822,545.347617,438.192191,320.620814,552.261981,576.383737,541.714314,453.47724,361.540364,254.578268,0.000128,
2385,939.093157,876.759521,692.29416,645.629008,574.42029,382.82495,823.969761,852.284248,728.350731,682.441923,590.313233,380.84184,646.223718,666.179133,612.936845,541.819564,433.107205,320.160994,543.755713,569.918389,529.159272,453.959673,362.53794,255.755745,0.000128,
2386,921.424453,862.929572,689.742078,643.711647,567.182975,387.021627,822.16724,845.309485,726.769779,681.674519,597.190395,399.578244,643.368235,672.874201,629.652078,548.866119,440.788133,323.816226,540.563275,558.350771,518.83279,444.693535,364.458744,258.818121,0.00028,
2387,925.251813,893.704147,714.347126,663.9381,586.265856,411.626962,802.668133,808.838298,719.845477,676.265362,594.962205,406.288434,636.477021,671.455671,627.703206,543.598876,439.346614,326.993318,525.942315,562.497511,520.440707,443.862377,364.199004,259.896619,0.000128,
2388,919.498008,889.890616,726.784464,661.906569,586.0814,416.344254,792.725785,809.877801,714.136694,667.856457,592.949494,387.996303,634.562166,671.196708,629.461459,535.538344,432.480391,323.659045,525.722,560.845689,520.686337,458.249754,366.446312,258.208774,0.00028,
2389,907.694337,862.249021,731.304602,673.360009,585.48286,415.562049,770.414786,789.890825,726.843048,674.531025,581.924773,364.801551,633.924409,667.947727,636.854912,538.842869,424.473212,315.832209,526.305971,557.59914,511.695945,443.867683,370.306713,258.444203,0.000128,
2390,906.848829,888.107754,788.172036,676.400263,590.494719,420.204308,760.91395,780.495308,726.544566,658.639216,562.659867,367.192914,627.762126,658.96956,642.076248,537.584494,418.745486,313.149958,527.913207,565.325401,517.321625,436.031684,368.37678,259.933991,0.000128,
2391,899.782035,880.380834,744.180166,669.321916,590.484125,411.544173,772.470098,796.00916,724.555994,662.098872,559.500222,365.693395,625.160601,662.502949,627.980472,533.241358,412.827052,308.404408,529.013383,562.16478,512.720404,437.350558,367.421724,261.230564,0.000433,
2392,892.14156,870.265931,719.75945,662.888739,590.458876,412.636685,779.813768,804.176138,748.502015,664.822182,557.972116,365.268331,630.67794,662.983933,620.185545,532.893841,417.197041,305.034919,534.540951,562.282742,513.304944,435.025451,364.562387,261.652411,0.000585,
2393,899.341709,868.340157,715.960969,658.987744,588.636288,415.526008,773.559728,790.968441,726.293556,657.777283,559.12247,360.623479,634.500765,679.183485,642.911003,532.541028,423.393894,300.442289,529.280067,557.59914,498.597282,429.78201,361.078503,258.556385,0.000128,
2394,874.564987,814.311874,703.279605,649.36654,583.501726,412.27076,763.89903,777.858287,698.850454,646.250569,559.433944,364.681851,639.78759,669.095811,632.161612,529.199754,412.724258,302.197811,517.441046,565.355908,499.835984,432.288336,360.122454,257.685135,0.00028,
2395,892.674048,854.87797,731.629302,656.054307,573.013255,414.042804,772.777068,789.068013,736.519123,644.63305,560.262265,379.019128,642.35302,667.290661,614.36323,521.251598,404.001271,304.630535,516.800836,563.034437,521.695281,436.570691,360.273266,258.775208,0.00028,
2396,905.665686,883.811001,778.303286,667.485609,575.877867,412.276089,773.110134,796.764354,764.466556,667.246517,570.676856,380.831127,644.769787,681.428001,644.16804,532.858031,404.795285,308.745774,520.960136,562.927051,526.21077,441.528142,357.982243,259.635005,0.000585,
2397,901.127182,887.841451,749.158983,675.638705,586.445019,416.529759,778.14617,796.429447,753.841862,658.5308,572.717259,394.151627,649.100546,685.385694,665.123879,541.773185,406.527309,307.827596,529.776378,570.552268,524.562427,438.726408,352.415211,259.859248,0.00028,
2398,889.214126,842.668702,728.732386,682.678063,597.414439,438.763552,772.703057,789.402354,757.122525,670.251208,582.922344,415.338779,641.667827,673.702421,641.607487,539.589404,410.89121,305.181956,538.588262,580.543833,543.402476,448.565478,351.869184,256.605606,0.000433,
2399,881.576698,862.086638,765.309134,725.146664,661.743464,483.398546,774.178046,796.38674,782.633053,760.437136,640.705696,416.918576,640.72498,685.779888,671.383328,543.128222,417.767927,305.176527,548.108424,583.046231,564.950912,476.725003,352.591833,253.30437,0.000433,
2400,867.419617,867.955973,813.577279,717.066933,643.004997,480.894069,785.228549,806.525236,783.565785,770.041,658.757718,432.933863,670.183984,753.958099,701.545053,564.145501,420.041567,306.468273,551.801789,592.261985,561.697788,478.523508,349.611807,250.684972,0.00028,
2401,892.521902,880.961675,761.251819,687.909065,619.746733,453.879457,778.553747,801.418514,779.857945,719.141014,626.488194,436.167643,670.763666,711.238787,661.505677,548.323912,417.305085,303.8584,585.3654,594.269785,550.956929,470.811809,348.19146,247.869246,0.000128,
2402,878.705967,859.716843,741.402038,715.902751,613.678928,445.736407,770.710686,758.200509,727.355965,686.793132,607.522066,438.292239,662.224603,696.153467,657.388944,551.4433,426.163803,305.040349,572.076314,574.603737,533.739025,469.02345,358.205842,251.965851,0.00028,
2403,889.105732,881.72691,778.234643,733.80651,616.22983,441.858092,760.771773,742.071072,706.370834,668.33772,591.383067,427.54665,657.559364,684.083612,648.286761,559.353903,427.422487,311.394303,542.461269,568.982238,544.267081,472.82593,373.464745,252.115845,0.000128,
2404,907.721226,875.225451,787.683727,716.842214,619.489785,473.033911,748.229918,724.631388,696.264757,657.116225,573.46374,428.327164,644.079015,663.955465,626.618353,543.343006,419.964247,319.082633,534.392381,580.646004,554.460222,486.835049,375.558567,249.628621,0.000128,
2405,912.846261,853.255546,775.635842,701.33731,624.637215,481.718778,744.151788,728.190732,685.649472,649.033719,561.371589,419.336834,631.686142,659.511885,627.919131,544.422204,410.963314,318.868261,532.427482,564.788444,533.375564,471.529255,367.323489,249.521551,0.000433,
2406,908.267072,844.292575,776.308024,709.110056,633.064292,484.161939,748.314404,755.545178,736.965088,659.873412,560.55383,410.76656,630.215213,663.929976,621.197597,541.885871,408.69696,320.521779,522.614413,560.176194,527.864228,453.164865,356.605371,254.814067,0.000128,
2407,906.766843,859.36566,751.510599,691.284783,613.812003,478.127395,754.122537,745.296275,729.104124,657.766599,543.295988,383.071952,638.453833,681.350046,614.250137,533.425696,407.964943,316.884306,525.112755,560.237201,520.435412,460.330788,353.829304,257.797353,0.00028,
2408,900.294328,846.099808,720.094177,680.469045,604.630797,474.587013,745.959432,730.13911,697.586413,646.838345,541.481491,371.372437,639.2575,672.366867,614.835616,521.686926,411.978005,310.403352,533.149227,557.133848,500.13583,450.006554,353.803666,256.648559,0.00028,
2409,886.516674,842.480566,708.685207,678.213919,607.496976,471.855387,746.947353,750.749316,725.262596,647.301953,552.747921,359.891232,641.271168,665.878862,609.514265,524.297355,415.972417,299.000963,534.11111,559.991939,495.876656,440.127369,355.76324,256.680453,0.00028,
2410,922.951551,851.596046,697.671969,665.349605,603.118296,458.329259,753.648922,753.033348,725.152729,655.857147,571.070605,350.65336,649.75041,669.064947,630.726728,535.686859,421.733279,285.344791,533.609617,560.850978,508.066405,440.45064,356.017915,253.834536,0.00028,
2411,912.343664,873.974131,687.149506,658.615489,602.000681,448.382514,747.089099,737.90812,695.427415,654.768226,579.156622,353.486114,654.94639,676.307319,635.042879,543.844166,422.051853,277.595801,534.141639,567.432226,519.790152,448.237108,356.158064,252.02977,0.000128,
2412,915.802293,856.625438,694.259611,665.758483,599.039036,470.574508,754.839128,750.097303,702.875207,656.301315,581.35703,359.79294,658.757797,682.963372,622.245738,539.922191,418.86415,279.615149,545.832614,582.918808,532.884701,457.512157,356.50161,250.9962,0.000128,
2413,938.015731,853.870308,696.298643,665.758483,594.843122,459.488103,758.637138,759.312807,738.292387,668.886076,596.837135,382.109938,661.434069,683.762166,623.756279,535.912274,419.620215,289.82866,553.316232,586.609401,525.648042,458.337424,358.211217,255.680867,0.000433,
2414,935.586928,867.658714,706.135716,672.925057,595.698398,449.97258,745.334096,723.873147,712.540043,671.270548,600.20275,398.855692,672.327208,716.321124,661.113155,557.886283,429.328078,298.085627,556.8558,585.421583,528.222502,457.2198,363.550236,260.574726,0.000128,
2415,924.195198,860.332563,712.353505,677.685842,594.77671,455.007882,737.590433,748.703613,696.359093,667.479724,599.424323,404.06678,672.664107,702.537666,671.549678,564.948972,436.094391,302.145966,558.262869,598.302308,560.925945,471.114693,367.848095,262.975599,0.000433,
2416,930.44368,864.183125,716.368563,681.418134,602.770079,473.408542,733.840996,764.666407,712.947253,666.895313,603.90293,416.826487,670.738142,678.390724,643.601589,555.636499,433.646176,309.858136,550.666565,588.54465,541.551151,478.175482,366.862008,263.343276,0.000128,
2417,935.938681,855.342,754.659278,682.398331,600.509772,464.044898,731.786727,750.097303,705.318368,668.596467,610.794128,430.212753,672.441291,691.465757,650.999704,551.591766,423.291272,313.527587,550.451726,582.058991,549.07,479.430637,366.353432,263.567163,0.000433,
2418,933.126894,846.853052,774.53035,687.26028,598.961996,461.061579,732.184755,755.397706,694.528169,671.596511,617.792991,453.511091,665.590184,685.500031,644.209442,553.841498,421.990519,324.474841,553.597393,583.200129,536.783237,475.767207,371.686262,263.972054,0.00028,
2419,905.932817,859.182348,743.198082,679.447545,594.760812,451.977296,732.179336,746.000702,682.05345,668.259972,618.290761,475.133437,662.038366,685.821582,653.950669,563.357917,434.354125,331.525875,549.90405,576.353216,540.788623,467.009183,379.045864,264.414175,0.000433,
2420,822.835947,842.755072,739.165787,680.83736,588.713261,459.129282,724.200987,721.535505,675.314416,670.225704,621.176729,501.783923,666.355772,691.065767,643.024527,566.662144,441.511473,331.646279,544.113805,580.697707,538.435834,471.862705,383.442645,260.95382,0.00028,
2421,775.298986,878.315306,736.99863,683.523961,592.871203,526.558543,720.028463,733.482423,673.936444,673.159506,625.167966,519.462662,662.808838,692.520424,652.01084,575.112801,454.644789,334.27629,537.703473,580.733529,537.93449,473.046456,382.79036,260.281344,0.00028,
2422,755.408751,828.898472,714.948152,684.328305,601.160827,608.021297,709.946755,717.150747,676.008889,671.245041,625.784732,522.584536,662.452372,691.398404,667.818842,587.657566,464.011014,334.318203,548.988947,589.302617,539.909298,473.123499,379.388276,259.053489,0.000433,
2423,737.46502,796.089826,702.748769,700.072893,631.809342,602.811275,704.759632,715.719396,669.768318,665.990647,625.63554,534.537945,661.072341,688.448397,651.324694,574.360713,451.595605,338.875916,544.901599,594.746527,548.425558,476.202912,381.15936,259.384406,0.00028,
2424,728.589576,755.848896,684.797695,688.67772,645.17443,608.980145,695.972065,700.711646,661.508122,657.524351,623.328589,543.90885,657.342464,684.301498,667.482259,578.116143,444.521411,342.007943,546.973172,591.442744,545.197991,479.676356,384.415595,258.780732,0.00028,
2425,725.812788,766.452135,692.876438,685.158358,645.035466,615.774556,688.846095,692.704816,659.813246,655.687217,625.275865,547.885853,648.678009,679.043726,648.616948,574.145835,447.397719,340.627227,542.036832,587.039433,551.862554,480.613968,390.034208,262.260857,0.000128,
2426,743.008147,757.920252,702.165371,704.446295,672.838099,643.96256,677.223582,674.830449,650.777475,648.106289,621.608118,549.889529,645.032998,670.922945,639.274824,562.580928,453.819755,344.930454,547.479764,590.265101,558.378569,481.617915,385.507776,266.773863,0.00028,
2427,744.073479,750.435792,693.349588,704.300454,674.21537,643.673997,673.161522,676.462862,647.708279,643.201509,618.912312,547.921633,638.758171,653.776363,622.137853,551.054855,455.541535,340.371858,544.86579,578.441082,540.40532,483.087807,382.8266,271.203927,0.000128,
2428,743.632622,733.37405,685.311832,707.473452,676.862133,652.155838,665.589216,666.928991,643.161314,639.020871,616.72037,542.268122,636.451637,656.883706,624.008064,564.084482,449.586487,335.262228,537.524396,570.133208,532.777247,479.932669,382.101766,274.809014,0.000585,
