Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
1251,301.87422,338.827766,320.09442,306.831194,249.854757,176.238481,217.839551,75.058467,48.958693,42.648233,45.864839,303.419008,356.592442,345.361644,313.046341,305.688774,310.612354,283.441723,224.239659,49.048186,43.27246,46.529266,263.732962,323.656857,320.680306,316.403734,309.6045,294.206413,264.128717,80.551036,183.373623,69.188378,76.474392,343.892202,236.498578,666.266372,663.954378,653.464907,639.263394,626.159163,605.609151,525.706591,379.634344,197.829776,253.63374,260.50034,208.349959,128.928073,51.105382,34.22015,1261.929936,2.549003,2.534478,2.496605,2.538374,2.47428,2.477342,-5.79E-05,-0.000975,-8.28E-05,0,
1252,301.837466,339.156249,320.42399,307.014811,251.130075,179.177408,217.915543,76.305384,48.810638,42.6854,45.82776,303.712964,356.810703,345.653092,314.036106,306.53363,311.272341,284.330115,226.70356,49.233176,43.198108,46.529266,264.29244,323.876364,320.826766,316.623593,309.788067,294.280163,264.688084,80.587704,182.571943,69.078332,76.505556,343.923184,236.492909,665.681451,663.441964,653.098077,639.077672,625.721756,605.639648,526.489559,381.043582,199.579293,253.403209,260.008868,207.506307,129.372392,51.321476,34.251986,1261.923491,2.543813,2.516164,2.488211,2.535322,2.505411,2.478868,0.000247,-0.000975,6.98E-05,0,
1253,301.800712,339.338733,320.680306,307.198419,252.329733,181.926121,217.991533,77.075555,48.736604,42.871218,45.901916,303.565989,356.810703,346.090239,314.87905,307.01107,311.565633,284.885212,228.673125,49.492122,43.123751,46.603398,264.590774,324.095862,321.083059,316.953361,309.971625,294.575144,265.098201,80.514368,183.182745,69.04165,79.512837,343.959641,236.606139,665.210664,663.043656,652.80897,639.005551,625.325776,606.070334,527.134543,379.701452,199.235908,253.478179,259.672444,206.172917,129.784948,51.469221,34.326911,1261.923491,2.593416,2.547755,2.493095,2.54219,2.464819,2.427894,-0.000363,-0.000975,-0.000235,0,
1254,301.69595,339.380686,320.685782,307.387513,253.908948,184.833633,218.37714,77.484473,48.779159,42.988257,45.907466,303.902174,357.0344,346.496383,315.800582,307.824398,311.86439,285.297744,230.003654,49.756556,43.092132,46.683072,265.0065,324.503721,321.56447,317.21531,310.380911,295.133673,265.588371,80.556524,183.608392,68.93709,81.981691,344.043504,236.655218,664.823211,662.656245,652.530729,638.655787,624.868635,606.619505,527.03781,379.458399,198.293439,253.564404,259.795818,204.393237,130.133841,51.406451,34.150846,1261.936382,2.574033,2.546229,2.506373,2.5457,2.451848,2.450176,9.47E-05,-0.000822,6.98E-05,0,
1255,301.433148,339.156249,320.607074,307.602325,255.026695,187.844378,218.447436,76.782154,48.847653,43.168467,45.864839,303.712964,357.210831,346.673056,316.417899,308.406308,312.188805,286.253967,230.565593,50.046852,43.08657,46.75165,265.075486,324.754296,321.815247,317.539552,310.48554,295.570497,265.843687,80.661041,183.335447,68.931601,83.559598,344.152872,236.655218,664.424909,662.221786,652.16938,638.187041,624.544685,607.122025,526.786985,378.515082,197.759184,253.82677,260.393839,203.935827,130.546574,51.258699,34.113378,1261.936382,2.576017,2.542414,2.528809,2.522808,2.46665,2.460249,-0.00021,-0.000975,-8.28E-05,0,
1256,301.286112,339.26574,320.936607,307.602325,256.486238,190.51704,218.485425,76.305384,48.995705,43.168467,45.901916,303.419008,357.210831,346.964446,317.077235,308.663268,312.445376,286.697741,231.435678,50.1208,43.123751,46.825769,265.112767,324.754296,321.961671,317.759353,310.595656,295.533638,265.694609,80.771048,183.411799,68.894918,83.365073,344.105466,236.681622,663.979555,661.740289,651.7972,637.815661,624.20994,607.039448,525.056165,376.83491,196.450093,254.302691,261.204648,203.314432,131.023192,51.136774,33.989707,1261.923491,2.542135,2.529747,2.531403,2.552262,2.465582,2.462996,-0.00021,-0.001127,-0.000235,0,
1257,301.212591,339.229243,321.229506,307.859333,257.832691,193.342028,219.017226,76.818829,48.847653,43.317064,45.938992,303.492499,357.574564,347.474347,317.919572,309.507442,312.848527,286.882626,231.095244,50.046852,43.16093,46.825769,265.075486,324.790873,321.998276,317.795986,310.852581,295.644214,265.210039,80.771048,183.335447,68.931601,82.159635,344.147397,236.725031,663.369532,661.238935,651.36906,637.42449,623.891421,606.973052,523.878891,375.606279,195.539738,254.757925,261.882613,203.853862,131.329143,51.179267,33.845434,1261.929936,2.518325,2.505939,2.485311,2.523724,2.486793,2.489856,-0.00021,-0.000822,-8.28E-05,0,
1258,300.992019,339.119752,321.375948,307.969474,258.916765,196.013722,219.890707,77.185581,48.699586,43.317064,46.013141,303.639477,358.083758,348.020626,318.981419,310.608257,313.727988,287.437207,230.792599,49.64007,43.198108,46.862828,265.075486,325.046904,322.364313,317.979144,311.256285,295.644214,265.17276,80.807717,183.67903,68.894918,83.779808,344.225782,236.80618,662.723376,660.629041,650.868695,637.069391,623.536926,607.15792,523.095782,374.268504,195.087395,254.950862,262.186983,204.850607,132.160899,52.181918,33.813586,1261.936382,2.516036,2.503192,2.470964,2.529981,2.480689,2.488788,-5.79E-05,-0.000975,6.98E-05,0,
1259,300.771432,339.375229,321.778641,308.410004,259.776187,198.608334,220.763946,77.735722,48.51448,43.168467,45.938992,303.786449,358.738382,348.56686,319.969807,311.452002,314.460728,288.065599,232.343285,49.381151,43.346808,47.011051,265.038204,325.376068,322.51072,318.345436,311.586558,295.902209,265.359148,80.881056,184.251676,68.968284,82.81461,344.178377,236.832582,662.205761,660.039099,650.424343,636.734119,623.058275,606.931764,522.260633,372.187786,194.083355,254.45257,261.951699,205.601349,133.163987,53.204204,33.802325,1261.923491,2.516799,2.498309,2.473711,2.522656,2.470465,2.470474,-5.79E-05,-0.001127,-0.000235,0,
1260,300.4828,339.745633,322.186773,308.782565,261.275666,201.01706,221.642618,78.401402,48.371917,43.025414,45.944542,304.049134,359.034748,348.754378,320.707283,312.044336,314.649376,288.551566,234.352108,49.497657,43.389541,47.201851,265.155626,325.674111,322.662596,318.607302,311.848905,296.27625,265.737456,80.923213,184.371919,69.08382,83.601811,344.194802,236.811848,661.751555,659.657317,650.079388,636.317789,622.606669,606.983839,521.488195,370.605968,193.069719,253.907355,261.258836,206.494896,134.007881,53.700397,33.931648,1261.942829,2.512526,2.499377,2.469591,2.518382,2.465887,2.456281,-0.00021,-0.000822,-0.000235,0,
1261,300.4828,339.891606,322.845592,309.149597,262.470087,203.342911,222.43948,78.841549,48.149736,43.099723,45.944542,304.159351,359.362023,349.082088,321.256205,312.521084,315.345326,289.031924,235.749614,50.606905,43.501051,47.275946,265.304743,325.710681,322.662596,318.827049,311.995674,296.497345,266.333702,80.849874,183.799272,68.973773,83.401773,344.214833,236.832582,661.590487,659.279149,649.774146,635.869005,622.158653,606.967658,521.794654,370.698584,191.563377,253.103304,260.419987,206.096712,134.44215,54.015697,34.06465,1261.923491,2.515578,2.503955,2.471269,2.523724,2.477485,2.460554,-0.00021,-0.000822,-8.28E-05,0,
1262,300.771432,339.813163,323.279281,309.474405,263.770206,205.966897,223.306317,78.726024,48.144195,43.205618,45.864839,303.786449,359.502033,349.185872,321.506871,312.772284,315.522968,289.432791,236.650044,51.709811,43.60699,47.344493,265.150048,325.74178,322.583921,319.004686,312.026878,296.786603,266.588938,80.771048,183.755383,68.784867,83.810998,344.256763,236.83825,661.306402,659.031286,649.273907,635.189611,621.660312,606.47054,522.40939,370.34077,190.156215,252.171482,259.491135,206.102436,134.410195,54.316231,34.407458,1261.929936,2.522751,2.502429,2.467759,2.513957,2.471228,2.482989,-0.00021,-0.000975,-0.000235,0,
1263,300.955256,339.703683,323.315876,309.694588,265.075183,208.252429,223.988974,78.909422,48.366378,43.279916,45.864839,303.492499,359.574758,349.258693,321.616641,312.552267,315.413094,289.248074,235.139733,51.857543,43.644155,47.344493,265.000921,325.449213,322.254505,319.004686,312.21033,296.712913,266.477165,80.734379,184.022617,68.894918,84.067923,344.256763,236.875989,660.908337,658.488546,648.768284,634.721097,621.264535,605.106709,522.40939,370.377097,189.316067,251.38373,259.117244,206.521548,134.184576,54.648039,34.744531,1261.929936,2.53893,2.50426,2.479664,2.523113,2.469397,2.486346,-5.79E-05,-0.000975,-8.28E-05,0,
1264,301.102307,339.995627,323.279281,309.84137,265.969606,210.270334,224.898935,78.762704,49.291762,43.465643,45.976067,302.904525,359.247492,349.222283,321.653231,312.405583,315.010196,288.767753,233.77968,51.857543,43.681318,47.492663,264.851785,325.266349,322.071486,318.821571,312.283709,296.933978,266.290866,80.69771,184.480736,68.858234,81.86611,344.293218,236.800511,660.582666,658.199104,648.2627,634.252614,620.760847,604.209554,522.51692,370.958315,188.628653,250.89594,258.892881,207.169194,133.69583,54.832349,35.268657,1261.929936,2.508557,2.504871,2.489737,2.540511,2.484199,2.476426,-0.000363,-0.001127,-0.000235,0,
1265,301.139069,340.287557,323.389065,309.951452,266.900938,211.792627,224.709383,78.029138,49.180748,43.539926,46.013141,302.353207,358.84748,349.003815,321.543461,312.112198,314.497361,288.213435,232.721361,51.857543,43.755641,47.529703,264.739927,325.046904,321.925066,318.711698,312.283709,297.118186,266.477165,81.321105,185.091566,68.748183,82.930209,344.293218,236.913727,660.220831,657.945854,648.009923,633.892264,620.509014,603.958365,521.871727,370.522406,188.093989,250.633241,258.518893,208.578458,133.507886,55.422018,35.493204,1261.929936,2.536945,2.510212,2.478595,2.521435,2.458867,2.448803,-5.79E-05,-0.001127,-8.28E-05,0,
1266,301.096803,340.172629,323.346997,310.019349,267.267796,212.738068,224.362487,77.326798,49.212218,43.34865,46.007592,302.531488,358.769307,348.961955,321.720934,312.070036,314.198799,287.542581,231.883864,51.888947,43.898716,47.672311,264.69706,325.114582,321.809772,318.632969,312.204843,297.407387,266.397072,81.425633,185.65851,68.816062,83.150393,344.293218,236.913727,659.822838,657.47556,647.684938,633.387803,619.39385,602.594876,521.01142,366.089117,187.712081,250.182831,258.331877,209.263883,133.921389,56.269338,35.755117,1261.929936,2.594637,2.543635,2.488668,2.513804,2.461004,2.46849,-0.00021,-0.000669,-0.000541,0,
1267,300.966265,340.48092,323.4732,310.145898,267.88028,214.048298,224.265754,77.783371,49.154815,43.253891,46.098384,302.437726,358.603799,349.014714,322.212991,312.306541,314.215254,287.891849,231.40917,52.053241,43.952547,47.800039,264.713798,325.240719,321.89941,318.502903,312.368061,297.608099,266.413798,81.515444,185.713829,68.869212,87.629733,344.293218,236.875989,659.533404,657.11382,647.215545,633.027495,618.099008,601.375064,521.154808,366.270864,188.246751,250.257906,258.331877,208.921184,133.8462,56.563971,35.942159,1261.929936,2.584717,2.533257,2.484242,2.518688,2.468329,2.456586,0.000247,-0.001127,0.000375,0,
1268,300.992019,340.907864,323.937949,310.538507,268.76251,215.671721,224.368159,78.615987,48.884667,43.242768,46.050214,302.389964,358.811114,349.222283,322.750787,312.588938,314.167648,288.250393,231.246553,51.968333,44.015737,47.863018,264.702639,325.193202,322.10809,318.565197,312.357086,297.781248,266.551681,81.394449,185.473338,68.784867,86.553501,344.027079,236.902391,659.196945,656.813584,646.879758,632.656386,617.261055,599.929392,521.359122,366.25995,188.502611,250.359241,258.096204,207.881483,133.120761,56.737027,36.043131,1261.917045,2.577085,2.55386,2.49111,2.536238,2.464514,2.462843,9.47E-05,-0.00128,-8.28E-05,0,
1269,300.997524,341.60653,324.309309,310.947544,270.181903,217.121481,224.525491,79.09831,48.742142,43.099723,46.092835,302.652756,358.816556,349.264142,323.122056,312.997774,314.429578,288.440703,231.025245,51.752272,44.095598,47.90559,264.745506,325.381539,322.076961,318.460797,312.289196,297.565753,266.035598,81.363265,184.906395,68.790356,90.134249,343.934134,236.994869,658.77914,656.359666,646.462788,632.348371,616.917646,599.550999,521.518657,367.330363,189.054478,250.676407,258.038237,206.755863,132.12334,56.60633,36.097388,1261.936382,2.531146,2.524405,2.492942,2.550125,2.477485,2.49123,-0.000363,-0.000822,-8.28E-05,0,
1270,300.666639,341.715977,324.675169,311.167643,271.185959,218.488977,224.752966,79.355076,48.33489,43.025414,46.018691,302.726264,358.743823,349.300552,323.524399,313.474408,314.759271,288.81023,230.306388,51.309005,44.132748,48.016674,264.521774,325.308394,322.003751,318.167773,312.069057,297.381571,265.252895,81.179907,184.944572,68.753671,90.459622,343.636997,236.989201,658.448153,655.956397,646.06026,632.01873,616.804367,599.438004,522.158484,369.50518,190.079839,250.89594,257.99521,207.321568,131.516862,56.41666,36.016966,1261.929936,2.501995,2.510518,2.482258,2.53639,2.47428,2.467727,-0.00021,-0.000975,-0.000235,0,
1271,300.966265,341.794397,324.790394,311.173132,271.823492,219.747694,224.910277,79.80075,48.192309,42.882344,46.061313,302.952279,358.603799,349.342412,323.749317,313.956472,314.801386,288.963554,230.955244,50.871141,44.101156,48.096265,264.713798,325.094422,321.826198,317.990104,312.001162,297.644934,264.922951,81.258738,185.255702,68.75916,86.827138,343.460178,237.032605,658.128048,655.600176,645.81299,631.699923,616.809767,598.761918,522.307243,368.856625,189.207235,251.014151,258.412302,207.555842,131.447414,56.459023,35.947778,1261.936382,2.541372,2.517996,2.473101,2.52937,2.464208,2.440409,-0.00021,-0.001127,-0.000388,0,
1272,300.929501,341.466053,324.826977,311.246496,272.455297,221.076127,224.986094,80.130904,48.081208,42.956663,46.02424,302.878776,358.385593,349.233181,324.005323,314.249723,314.911276,289.03745,230.539076,50.575475,44.175454,48.207334,264.67651,325.094422,321.606554,317.953473,312.037854,297.350244,264.736529,81.185395,185.446588,68.795845,86.832655,343.465654,237.076009,657.844127,655.352463,645.421344,631.381131,616.743248,598.65971,522.169251,369.479758,188.716507,250.832157,258.82932,206.723489,131.753437,56.427729,35.878586,1261.942829,2.562128,2.541193,2.482258,2.509226,2.462682,2.454144,-0.00021,-0.000975,6.98E-05,0,
1273,301.071049,341.278177,324.858089,311.351049,273.34142,222.81552,225.169957,80.418898,47.964557,42.913941,45.944542,302.836523,358.525622,349.409782,324.365551,314.610772,315.088937,289.2536,230.798258,49.941456,44.244191,48.275834,264.782792,325.674111,321.674294,318.021254,312.142438,296.976332,264.097002,81.069894,185.746292,68.753671,86.380907,343.418243,237.140143,657.471594,655.088473,645.157836,631.046124,616.588613,598.254415,522.301859,369.832162,188.17037,251.008516,259.079852,206.521548,132.155255,56.15884,35.755117,1261.929936,2.56747,2.521353,2.47188,2.531049,2.475043,2.468948,-0.00021,-0.000975,-8.28E-05,0,
1274,301.328376,341.205207,325.00442,311.497768,274.195649,224.445861,225.624786,80.712389,48.075667,42.913941,46.055763,302.873275,358.598357,349.300552,324.694657,314.720726,315.272073,289.807715,231.176558,49.867499,44.207044,48.312853,264.745506,326.076369,321.893935,318.131144,312.472636,297.271056,263.612103,80.996553,185.937178,68.790356,85.798878,343.606014,237.032605,657.332362,654.840779,645.091068,631.123574,616.66593,598.403263,521.482811,367.621106,187.526862,251.276806,259.496749,206.870154,131.898003,56.05387,35.573664,1261.936382,2.515578,2.50014,2.480274,2.544784,2.453831,2.469101,-5.79E-05,-0.000822,-0.000388,0,
1275,301.291616,341.205207,325.150746,312.011241,275.309417,226.188932,226.231113,81.07927,48.260831,42.913941,45.981617,302.946778,358.56199,349.373372,325.096869,314.940625,315.565075,289.807715,232.462369,49.867499,44.169897,48.423904,264.708219,326.039801,321.893935,318.204402,312.472636,297.565753,263.612103,80.959883,185.784469,68.827039,85.53634,343.709914,237.102408,657.182273,654.763032,645.013459,631.190205,616.44478,597.644737,519.971802,365.761959,186.680918,251.571314,259.678058,207.321568,131.516862,55.937823,35.493204,1261.929936,2.537403,2.516012,2.482106,2.535322,2.456883,2.441324,-0.00021,-0.001127,-8.28E-05,0,
1276,301.249352,341.455142,325.547651,312.299137,276.120312,227.811687,226.755874,80.780276,48.144195,43.019851,45.976067,303.198525,358.629282,349.440743,325.639816,315.33826,315.596216,290.060741,233.250575,49.935923,44.164339,48.492394,264.88907,326.217166,322.291108,318.235551,312.467149,297.854913,263.830334,80.917725,185.396983,68.858234,82.343096,343.673456,237.102408,656.929128,654.690715,644.905179,631.046124,616.408822,595.815899,517.928151,362.816857,185.153257,251.721371,259.790204,207.702481,131.21652,55.790465,35.455783,1261.929936,2.558313,2.534936,2.483174,2.513957,2.460393,2.448345,-0.00021,-0.000975,-0.000388,0,
1277,301.2236,341.903841,325.851209,312.530135,276.984691,229.488307,226.956623,80.424385,47.821938,42.919504,45.838861,303.246275,358.676532,349.48805,326.052892,315.569093,315.86354,290.256454,232.694866,49.94699,44.138306,48.577498,265.123924,326.410935,322.448466,318.283139,312.698241,298.086917,263.766895,80.928701,185.29388,68.832528,83.517385,343.746372,237.102408,656.639833,654.509924,644.688624,630.866026,616.229034,594.596833,515.776538,359.870524,184.274859,252.058963,260.089235,207.854837,131.066368,55.53256,35.343511,1261.929936,2.591585,2.542719,2.504236,2.521282,2.447117,2.448345,-0.000363,-0.000975,-0.000235,0,
1278,301.659195,342.007827,326.138337,312.634654,277.795047,231.18472,226.988837,80.382212,47.631173,42.9511,45.83331,303.167277,358.998383,349.628236,326.303308,315.673539,315.858057,290.213998,231.252211,49.534646,44.169897,48.60897,265.192906,326.295769,322.479593,318.204402,312.692753,297.970917,263.612103,80.886543,185.63176,68.790356,85.615288,343.751847,237.070341,656.500621,654.262254,644.477496,630.475234,616.234434,594.3154,514.705955,356.382443,183.631355,252.514639,260.094848,208.546097,130.133841,55.206452,35.161989,1261.936382,2.608526,2.559964,2.503626,2.521282,2.457494,2.447582,-0.00021,-0.000975,-0.000235,0,
