Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A8_2,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
432,268.941326,314.46676,305.202104,297.16023,282.458219,262.363308,221.524814,167.086254,54.059275,38.739072,38.277841,280.219099,318.207326,297.37737,289.246783,288.045294,282.552919,257.954201,146.343901,40.548629,40.333711,49.788133,244.443345,291.33291,288.065003,286.046372,282.474075,267.751922,243.338208,68.123349,162.59261,59.126041,60.89124,1259.906727,185.051551,574.114346,564.495549,544.111506,526.79947,513.314561,450.588536,376.886977,1260.829399,1260.477509,223.912009,114.965941,45.001847,34.87471,31.684203,247.49451,1259.643274,1260.038423,1260.697338,1259.379879,1259.37992,1259.599367,1259.116731,2.541498,2.487142,2.516704,2.475043,2.496266,2.582885,-5.79E-05,-0.000669,-8.28E-05,0,
433,268.760814,314.508825,305.207506,297.276132,282.500675,262.592712,221.833995,167.43494,54.138479,38.669969,38.283328,280.261582,318.285951,297.677351,289.362985,288.124613,282.669356,257.922288,148.242831,40.479606,40.488249,49.645643,244.336032,291.116868,287.885634,286.199719,282.516553,267.906383,243.569508,68.165423,162.29378,59.13145,60.523485,1259.906727,185.013357,574.221831,564.638847,544.039883,526.584453,513.135158,450.22965,376.633002,1260.829399,1260.477509,224.215435,114.556806,44.927633,34.837276,31.684203,247.532091,1259.643274,1260.038423,1260.697338,1259.379879,1259.37992,1259.599367,1259.116731,2.552181,2.491263,2.516399,2.470923,2.488483,2.590516,-0.00021,-0.000822,6.98E-05,0,
434,268.90413,314.356727,305.202104,297.233888,282.643283,262.885748,222.207879,167.848696,54.243722,38.664483,38.277841,280.219099,318.683371,298.076923,289.616009,288.045294,282.256911,257.991612,149.298224,40.51138,40.520034,49.566234,244.480958,291.148355,287.84324,286.120329,282.437039,268.087129,243.52635,68.123349,162.021833,58.978865,61.043748,1259.913048,185.018988,574.191284,564.465003,543.901916,526.518063,512.853394,449.696601,375.586064,1260.835723,1260.483832,224.410651,114.711056,44.895997,34.805362,31.839948,247.462468,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.543329,2.494468,2.517925,2.476416,2.489399,2.572659,-5.79E-05,-0.000975,6.98E-05,0,
435,268.649216,314.178721,305.023716,297.202474,282.685737,263.003171,222.213456,167.58743,54.433572,38.707264,38.469883,280.076396,318.83522,298.413649,289.806033,288.124613,282.077332,258.184152,149.114302,40.554106,40.488249,49.460711,244.561712,291.375245,288.070434,286.162742,282.368408,268.167087,243.531881,67.908655,162.179627,59.021069,60.571107,1259.91937,184.948231,574.196565,564.470283,544.050441,526.666691,512.930446,449.271208,374.575259,1260.842047,1260.490155,224.416241,114.976912,44.715912,34.848319,31.770385,247.468007,1259.655916,1260.051068,1260.709985,1259.392519,1259.39256,1259.612009,1259.129369,2.543177,2.499047,2.524945,2.477027,2.492604,2.571438,-0.00021,-0.000822,6.98E-05,0,
436,268.500411,314.142041,305.023716,297.055154,282.722747,262.667346,221.985785,167.396818,54.544219,38.744557,38.5818,279.965278,319.091522,298.818541,289.806033,287.902945,281.81828,258.371181,149.038509,40.442354,40.488249,49.386732,244.411261,291.338336,288.329134,286.236695,282.516553,268.353286,243.682383,67.835291,162.255729,58.947478,60.413149,1259.906727,184.975163,573.971033,564.280602,544.075694,526.727798,512.991632,448.21975,373.657146,1260.829399,1260.477509,224.442984,116.045034,44.742077,34.837276,31.759309,247.49451,1259.643274,1260.038423,1260.697338,1259.379879,1259.37992,1259.599367,1259.116731,2.554928,2.491416,2.523724,2.479469,2.488941,2.586853,-0.00021,-0.001127,-0.000388,0,
437,268.394275,314.330826,305.286421,296.986906,282.617156,262.448924,221.687776,166.792518,54.734036,38.824626,38.736492,280.044805,319.499635,299.118387,289.737625,287.686692,282.008764,258.526289,148.70304,40.33607,40.419199,49.35518,244.492017,291.306851,288.334565,286.205154,282.299775,268.35876,243.95127,67.840685,162.147172,58.8057,60.786341,1259.913048,185.018988,573.725519,564.070935,543.901916,526.768916,513.248088,447.148211,372.718661,1260.835723,1260.483832,224.562342,116.124968,44.747552,34.842797,31.764847,247.612789,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.549587,2.510494,2.519909,2.478858,2.490772,2.579222,9.47E-05,-0.000975,6.98E-05,0,
438,268.303445,314.424694,305.380484,296.933828,282.415762,262.395142,221.633091,166.280229,54.828403,38.920036,38.682735,280.065501,319.410267,299.470159,289.905929,287.855135,281.955426,258.696802,149.065266,40.319637,40.328234,49.227883,244.663485,291.216753,288.207403,286.188849,282.098247,268.156139,243.59607,67.677771,162.054287,58.789471,61.926094,1259.913048,184.980794,573.546381,563.784343,543.5438,526.589736,513.642767,447.291793,372.210388,1260.835723,1260.483832,224.789863,118.322554,44.747552,34.917665,31.764847,247.57521,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.537988,2.496758,2.519298,2.477485,2.495656,2.575407,-0.00021,-0.000822,-8.28E-05,0,
439,268.28266,314.330826,305.433444,296.986906,282.543131,262.523563,221.763676,165.954038,55.102771,38.787335,38.811087,280.192957,319.463025,299.707175,290.25444,288.093101,282.008764,258.788085,150.029575,40.298814,40.381934,49.133215,244.868113,291.343761,288.112824,286.020264,281.966409,268.284282,243.687915,67.620585,161.994975,58.768902,62.403912,1259.913048,184.980794,573.438899,563.712695,543.042433,526.482227,513.965674,447.866108,371.520528,1260.835723,1260.483832,224.903618,118.210744,44.673322,34.955097,31.764847,247.57521,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.553249,2.494621,2.518993,2.472144,2.489246,2.585175,-5.79E-05,-0.000975,6.98E-05,0,
440,268.1973,314.613466,305.459395,297.012907,282.569259,262.736492,222.207879,166.057165,55.16567,38.925521,38.762819,280.256135,319.745135,300.248248,290.46505,288.414711,282.182904,258.702297,150.966397,40.2506,40.259174,49.085337,244.932268,291.554361,288.065003,285.787508,281.881434,268.124371,243.752099,67.683164,162.250133,58.610881,62.813575,1259.91937,184.948231,573.050084,563.359737,542.761214,526.487509,513.253377,447.76372,370.581751,1260.842047,1260.490155,225.136701,116.800612,44.715912,34.998048,31.770385,247.580749,1259.655916,1260.051068,1260.709985,1259.392519,1259.39256,1259.612009,1259.129369,2.548366,2.485769,2.521587,2.472601,2.489093,2.582885,-0.00021,-0.000822,6.98E-05,0,
441,268.011257,314.686817,305.496149,296.976075,282.495233,262.66186,222.435532,166.209607,55.239405,39.037376,38.762819,280.515374,320.037991,300.542554,290.723404,288.673275,282.367918,258.889284,152.673641,40.2506,40.259174,48.974338,244.894662,291.591268,287.954124,285.750525,281.807344,267.938154,243.563976,67.499743,162.059882,58.610881,63.432792,1259.913048,184.980794,572.722366,563.067871,542.505248,526.016345,512.02807,447.830214,369.813735,1260.835723,1260.483832,225.472321,115.603918,44.673322,34.992527,31.839948,247.53763,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.552181,2.486074,2.523419,2.471533,2.484668,2.588532,-0.00021,-0.000975,6.98E-05,0,
442,268.09115,314.72888,305.501551,297.055154,282.500675,262.480757,222.554929,166.100876,55.318557,39.080142,38.768305,280.483788,320.079978,300.768675,290.913355,288.937245,282.632358,259.306095,153.742076,40.293336,40.413721,49.016779,244.78737,291.522879,287.885634,285.718978,281.923922,267.980873,243.230849,67.505137,162.103527,58.505885,63.579747,1259.913048,184.980794,572.364108,562.852931,542.182934,525.586287,510.951453,447.79432,369.668457,1260.835723,1260.483832,225.775583,113.855827,44.636206,35.067384,31.764847,247.53763,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.537072,2.485311,2.520061,2.469092,2.487415,2.590974,-0.00021,-0.000822,-8.28E-05,0,
443,268.096624,315.064329,305.433444,297.060569,282.543131,262.448924,222.370804,165.572966,55.397705,38.899203,38.62459,280.637362,320.378194,301.068343,291.066392,288.905742,282.637801,259.348979,154.393171,40.373325,40.530988,48.948218,244.755291,291.565211,287.817142,285.650447,281.929366,267.986347,242.897676,67.547216,162.109122,58.474492,61.495798,1259.925692,184.915669,572.123892,562.361969,541.58467,524.951744,509.634032,448.127953,369.96972,1260.848372,1260.496479,225.748852,112.417569,44.572921,35.003569,31.813474,247.699025,1259.662237,1260.05739,1260.716309,1259.39884,1259.398881,1259.61833,1259.135689,2.54745,2.483937,2.522503,2.472907,2.497182,2.582427,-5.79E-05,-0.000975,-8.28E-05,0,
444,268.09115,314.985596,305.354531,296.944659,282.500675,262.518076,222.630807,165.491155,55.244825,38.632673,38.544496,280.743004,320.48262,301.393945,291.42996,289.23269,282.743349,259.829483,153.70411,40.293336,40.600031,48.905774,244.975402,291.633599,287.848672,285.534056,281.886878,267.943628,243.080319,67.468452,162.484044,58.469081,60.870731,1259.925692,184.915669,571.65817,561.932099,541.190721,524.521655,509.777609,448.450991,370.36921,1260.848372,1260.496479,225.710946,111.93476,44.572921,35.040998,31.813474,247.699025,1259.662237,1260.05739,1260.716309,1259.39884,1259.398881,1259.61833,1259.135689,2.552791,2.483937,2.519298,2.473822,2.49123,2.593264,-0.000363,-0.000975,-8.28E-05,0,
445,268.133832,315.137672,305.323178,296.839575,282.580144,262.747465,222.826069,165.839713,55.250244,38.63816,38.549982,280.748451,320.634408,301.914193,291.730547,289.275047,283.081737,260.171377,153.823591,40.33607,40.642766,48.837208,244.90572,291.380671,287.558395,285.058636,281.633001,267.874612,243.19875,67.36379,162.48964,58.474492,60.339588,1259.906727,184.898776,571.570679,561.772973,540.78093,523.932332,509.295102,448.829924,371.079438,1260.829399,1260.477509,225.504643,111.658416,44.482254,35.024436,31.721757,247.795139,1259.643274,1260.038423,1260.697338,1259.379879,1259.37992,1259.599367,1259.116731,2.544398,2.493705,2.519756,2.47489,2.490925,2.586548,-0.00021,-0.000669,6.98E-05,0,
446,268.266239,314.901474,305.196703,296.896996,282.563817,262.880263,222.733468,165.861019,55.381448,38.621701,38.458909,280.769141,320.874466,302.412736,292.120074,289.147973,282.954435,260.080147,153.920757,40.356892,40.663594,48.783879,244.776312,291.179842,287.357262,284.89435,281.357319,267.858189,243.106887,67.457664,162.396746,58.495064,60.208729,1259.925692,184.877475,571.479048,561.896276,540.796768,523.374687,508.449429,449.455956,372.00325,1260.848372,1260.496479,225.597224,112.640448,44.572921,34.891275,31.738371,247.924481,1259.662237,1260.05739,1260.716309,1259.39884,1259.398881,1259.61833,1259.135689,2.545771,2.498742,2.522198,2.473975,2.483141,2.58258,-0.00021,-0.000517,-8.28E-05,0,
447,268.351597,314.802229,305.133991,296.981491,282.648725,262.891235,222.441109,165.986546,55.466012,38.483477,38.50719,280.594884,321.287799,302.497079,292.278471,289.121901,283.002311,259.979001,154.007857,40.367847,40.674546,48.683739,244.78737,291.264515,287.552962,284.942219,281.145891,267.869138,243.117952,67.431767,161.685006,58.395473,60.013961,1259.913048,184.866213,571.253543,561.921541,540.786209,522.86229,508.331147,449.58893,372.754965,1260.835723,1260.483832,225.775583,113.446953,44.48773,34.917665,31.689741,248.101268,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.549281,2.483174,2.519298,2.469244,2.484362,2.592195,-0.00021,-0.000975,-0.000388,0,
448,268.394275,314.770943,304.992359,296.913242,282.580144,262.934033,222.370804,166.068367,55.471431,38.227825,38.512677,280.859535,321.62253,302.870116,292.505205,289.127331,283.192709,260.246126,154.31722,40.373325,40.717278,48.689181,244.830507,291.23303,287.632325,285.058636,281.29955,267.911858,243.010583,67.400476,161.310169,58.253659,59.68829,1259.91937,184.910038,571.187176,561.998464,540.863117,522.90342,508.551836,449.737784,372.978135,1260.842047,1260.490155,225.856981,112.263521,44.307586,34.885753,31.620168,248.069234,1259.655916,1260.051068,1260.709985,1259.392519,1259.39256,1259.612009,1259.129369,2.521048,2.483479,2.512125,2.46604,2.488178,2.580748,-0.00021,-0.000822,-0.000235,0,
449,268.351597,314.65553,304.950197,296.870993,282.796767,263.077792,222.327285,166.25332,55.576596,38.296955,38.395265,280.631915,321.873295,303.122029,292.647313,289.195761,283.076295,260.390125,154.843338,40.330592,40.52551,48.720748,244.937797,291.338336,287.774748,285.275143,281.51641,267.980873,243.343741,67.395081,161.4187,58.174631,59.272705,1259.906727,184.822388,571.104967,562.023729,540.888372,522.82116,508.325856,449.727197,372.35026,1260.829399,1260.477509,225.049694,111.212933,44.110985,34.837276,31.571533,248.058158,1259.643274,1260.038423,1260.697338,1259.379879,1259.37992,1259.599367,1259.116731,2.542108,2.483632,2.521282,2.473822,2.495656,2.579985,-0.00021,-0.000975,6.98E-05,0,
450,268.28266,314.587567,304.882079,296.876409,282.7652,263.195204,222.256977,166.22081,55.618875,38.414359,38.400752,280.489235,321.732308,303.20095,292.689618,289.275047,282.97076,260.731936,155.000854,40.33607,40.530988,48.652172,245.093743,291.343761,287.78018,285.021644,281.262497,267.725624,243.838407,67.400476,161.310169,58.216851,59.793236,1259.913048,184.751632,570.93113,561.993185,540.822023,523.041517,508.833732,449.55304,372.210388,1260.835723,1260.483832,223.462402,110.290673,44.042196,34.917665,31.61463,247.650368,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.540735,2.484548,2.519451,2.472144,2.482684,2.583496,-0.00021,-0.001127,-8.28E-05,0,
451,268.208247,314.880965,305.029118,296.986906,282.802209,263.157896,222.219033,166.182698,55.766307,38.377055,38.288816,280.415169,321.988447,303.494998,292.689618,289.20119,282.859778,260.657203,154.659016,40.298814,40.530988,48.615162,245.24415,291.528304,288.001947,284.984651,281.077226,267.651127,244.176979,67.25373,160.739601,58.106424,59.283555,1259.91937,184.83365,570.864764,561.855175,540.755674,523.26187,509.305683,449.845454,372.578796,1260.842047,1260.490155,222.101984,109.443051,43.973402,34.923186,31.582611,247.242507,1259.655916,1260.051068,1260.709985,1259.392519,1259.39256,1259.612009,1259.129369,2.549892,2.484548,2.519756,2.472296,2.488483,2.576475,-0.00021,-0.000822,-8.28E-05,0,
452,268.133832,314.990984,305.359933,297.023738,282.802209,263.045967,222.181089,166.258921,55.840018,38.414359,38.363441,280.822508,322.354336,303.75227,292.578972,289.127331,282.748792,260.918759,155.87463,40.261556,40.493726,48.504126,245.28175,291.823548,288.445429,285.13262,281.077226,267.725624,244.628334,67.217043,160.473369,58.106424,58.247567,1259.913048,184.789826,570.966953,561.957363,540.714581,523.113207,509.264496,449.517149,372.573444,1260.835723,1260.483832,221.299263,109.14095,43.967924,34.842797,31.577072,246.973856,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.541193,2.484242,2.520824,2.476264,2.488483,2.566554,-0.000363,-0.000822,6.98E-05,0,
453,267.910573,314.990984,305.58046,297.023738,282.802209,263.008657,222.219033,166.335145,55.876873,38.377055,38.400752,280.711422,322.683611,304.083019,292.726499,289.090401,282.896772,260.806667,156.254617,40.187038,40.419199,48.356064,245.50734,291.934258,288.667145,285.243591,281.114281,268.023591,245.192405,67.180356,160.473369,58.069614,59.241332,1259.913048,184.751632,570.82366,562.029008,540.607138,523.184896,508.618342,449.301805,372.246694,1260.835723,1260.483832,220.72976,108.807297,43.893649,34.917665,31.501953,246.597931,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.552181,2.494163,2.523571,2.475959,2.490009,2.577391,-5.79E-05,-0.000975,6.98E-05,0,
454,267.687293,314.880965,305.617213,297.023738,282.617156,262.934033,222.143145,165.992148,55.95058,38.414359,38.549982,280.378135,322.610441,304.119767,292.652736,288.942675,283.007753,261.030846,156.8627,40.224297,40.344667,48.356064,245.432146,291.97116,288.777995,285.428533,281.225444,268.098077,245.605972,67.180356,160.511401,57.959179,59.651498,1259.91937,184.757263,570.82894,562.034287,540.540789,523.154336,508.192838,448.80462,371.961589,1260.842047,1260.490155,220.469554,109.628472,43.824847,34.848319,31.545052,246.377889,1259.655916,1260.051068,1260.709985,1259.392519,1259.39256,1259.612009,1259.129369,2.543787,2.483632,2.519909,2.475959,2.487109,2.575712,-5.79E-05,-0.000669,-0.000235,0,
455,267.426774,314.697594,305.543706,296.986906,282.617156,262.822094,222.067255,165.687284,56.097986,38.526265,38.699193,280.192957,322.610441,304.156515,292.652736,288.868809,282.896772,261.105567,156.520637,40.261556,40.456463,48.319046,245.50734,292.044962,288.999684,285.687431,281.151336,268.35876,245.530784,67.180356,160.397307,57.775108,60.124316,1259.913048,184.751632,570.859483,562.20812,540.822023,523.507495,508.151645,448.476295,371.665767,1260.835723,1260.483832,220.388008,108.95558,43.782227,34.880232,31.501953,246.297148,1259.649595,1260.044745,1260.703661,1259.386199,1259.38624,1259.605688,1259.12305,2.542414,2.483785,2.522503,2.472907,2.489551,2.576628,-5.79E-05,-0.000822,0.000222,0,
456,267.277892,314.330826,305.323178,296.839575,282.506118,262.747465,221.915469,165.572966,56.282228,38.414359,38.661892,280.229994,322.683611,304.156515,292.578972,288.610263,282.933766,261.255003,156.938719,40.261556,40.381934,48.282028,245.695315,292.229461,289.036631,286.094222,281.410705,268.098077,245.041999,67.10698,160.473369,57.885553,60.166522,1259.91937,184.757263,570.793117,562.249222,540.970559,523.656154,507.079846,448.122659,371.707429,1260.842047,1260.490155,219.975859,108.330926,43.787706,34.960618,31.545052,246.26509,1259.655916,1260.051068,1260.709985,1259.392519,1259.39256,1259.612009,1259.129369,2.55096,2.490195,2.521587,2.473364,2.483752,2.596316,-0.000363,-0.000822,6.98E-05,0,
457,266.985579,314.079459,305.255067,296.697654,282.474547,262.566369,221.921047,165.426147,56.435025,38.569051,38.779276,280.050253,322.835327,304.382396,292.621277,288.54182,282.754234,261.484628,158.274958,40.416057,40.350145,48.213431,245.888801,292.530059,289.189842,286.247566,281.823677,268.364233,244.633863,67.149063,160.859301,57.890965,60.098378,1259.925692,184.801088,570.511814,561.752987,540.868396,523.840654,506.690171,447.73312,372.148479,1260.848372,1260.496479,219.4497,107.632393,43.793184,34.928708,31.437907,246.233031,1259.662237,1260.05739,1260.716309,1259.39884,1259.398881,1259.61833,1259.135689,2.541193,2.483174,2.517162,2.468786,2.486194,2.58609,-0.000363,-0.000822,-8.28E-05,0,
