X_Value,GC1_0mBC,GC1_0-3mBC,GC1_0-61mBC,GC1_0-91mBC,GC1_1-22mBC,GC1_1-52mBC,GC1_1-83mBC,GC1_2-13mBC,GC1_2-44mBC,GC1_2-74mBC,GC1_3-05mBC,GC2_0mBC,GC2_0-3mBC,GC2_0-61mBC,GC2_0-91mBC,GC2_1-22mBC,GC2_1-52mBC,GC2_1-83mBC,GC2_2-13mBC,GC2_2-44mBC,GC2_2-74mBC,GC2_3-05mBC,GC3_0mBC,GC3_0-3mBC,GC3_0-61mBC,GC3_0-91mBC,GC3_1-22mBC,GC3_1-52mBC,GC3_1-83mBC,GC3_2-13mBC,GC3_2-44mBC,GC3_2-74mBC,GC3_3-05mBC,GC4_0mBC,GC4_0-3mBC,GC4_0-61mBC,GC4_0-91mBC,GC4_1-22mBC,GC4_1-52mBC,GC4_1-83mBC,GC4_2-13mBC,GC4_2-44mBC,GC4_2-74mBC,GC4_3-05mBC,GC5_0-3mBS,GC5_0-61mBS,GC5_0-91mBS,GC5_1-22mBS,GC5_1-52mBS,GC5_1-83mBS,GC6_0-3mBS,GC6_0-61mBS,GC6_0-91mBS,GC6_1-22mBS,GC6_1-52mBS,GC6_1-83mBS,GC8_0-15mAF,BDP5_SED_0-3mBS,BDP5_SED_0-61mBS,BDP5_SED_0-91mBS,BDP5_SED_1-22mBS,BDP5_SED_1-52mBS,BDP5_SED_1-83mBS,HF_GC8_0-15mAF,RAD_GC8_0-15mAF,EVENT,Untitled,Comment
1234,267.318382,316.680892,307.384219,300.340116,285.283973,267.633994,226.128024,172.135154,40.806599,39.014345,35.901457,276.526963,327.330928,315.314134,298.956288,292.452406,288.960306,269.202101,204.478279,40.674633,39.90071,47.32248,241.296152,293.487049,288.337885,286.245439,284.302423,269.181196,240.378046,65.238731,173.847987,55.347082,63.173273,1259.824569,157.979996,595.30536,586.935383,568.788486,521.605368,501.936159,464.40495,387.837875,1260.747207,1260.39533,225.621564,119.028464,45.969321,32.966987,30.296907,250.802471,1259.561125,1259.956261,1260.615151,1259.29774,1259.297781,1259.51722,1259.034601,2.542108,2.504694,2.519603,2.472601,2.48421,2.56396,-0.00021,-0.000669,6.98E-05,0,
1235,266.988845,316.502983,307.205937,300.08796,285.252433,267.713942,226.095699,172.522332,40.923816,38.907971,35.906954,276.717859,327.299749,315.209599,298.961698,292.384051,288.928821,268.946931,205.284511,40.791836,39.868906,47.327925,241.15103,293.455586,288.269403,286.176919,284.455899,269.59611,240.345907,65.390943,174.044319,55.42622,62.774493,1259.830887,158.023617,594.987742,586.761345,568.686305,521.288004,501.258767,463.872142,387.843213,1260.753528,1260.40165,225.854586,119.108535,45.863548,32.972515,30.377654,250.883054,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.550502,2.49401,2.517619,2.477332,2.492451,2.570065,-0.00021,-0.000822,-0.000235,0,
1236,266.968044,316.152528,307.001702,299.993795,285.15781,267.618649,226.036616,172.691787,40.977481,38.961706,35.923448,276.511686,327.023453,315.225758,298.977928,292.51098,288.72362,268.777156,205.377559,40.771017,39.885342,47.27017,241.129972,293.471845,288.359602,286.156242,284.509218,269.947464,240.437871,65.407129,174.328167,55.442472,63.43046,1259.824569,158.018014,594.229048,586.038803,568.143745,520.70911,500.786335,463.400499,387.982754,1260.747207,1260.39533,225.886906,118.767479,45.783916,33.041986,30.372112,250.877525,1259.561125,1259.956261,1260.615151,1259.29774,1259.297781,1259.51722,1259.034601,2.533104,2.49401,2.517925,2.475043,2.485736,2.55175,-5.79E-05,-0.000822,6.98E-05,0,
1237,266.988845,316.026385,306.80181,299.903973,285.030569,267.45327,226.171484,172.636808,41.035549,38.907971,35.682563,276.272773,326.788015,314.916462,298.888084,292.310273,288.633501,268.611783,205.284511,40.866316,39.794339,47.179737,241.038032,293.639997,288.565037,286.139941,284.30786,270.191543,240.534283,65.390943,174.540229,55.499938,63.640063,1259.811933,158.044829,593.895603,585.84893,567.91828,520.877802,500.380452,462.780068,387.935861,1260.734566,1260.382691,225.269203,118.458272,45.661726,33.068427,30.361027,250.753886,1259.548491,1259.943624,1260.60251,1259.285106,1259.285147,1259.504586,1259.021969,2.546687,2.490805,2.519909,2.475348,2.491688,2.582122,-0.00021,-0.000975,-8.28E-05,0,
1238,266.834462,316.057663,306.686189,299.788168,285.062112,267.522277,226.506926,172.669361,40.881096,38.8652,35.564851,276.118939,326.672979,314.984362,298.845866,292.267962,288.66499,268.494585,205.507639,40.898081,39.78886,47.137241,240.957161,293.818978,288.855213,286.39334,284.117364,269.925592,240.56642,65.458954,174.725364,55.457663,63.79242,1259.818251,158.088451,593.470402,585.388018,567.493741,521.528388,500.313872,462.785356,388.375818,1260.740887,1260.38901,224.668126,119.097543,45.667193,33.111452,30.44177,250.534232,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.559964,2.500726,2.523113,2.476722,2.495961,2.598148,-0.000363,-0.000669,-8.28E-05,0,
1239,266.765479,315.733067,306.581359,299.609574,285.067548,267.490511,226.739809,172.827606,41.072791,38.758812,35.495535,276.272773,326.422459,314.879819,298.814468,292.347162,288.781165,268.872458,206.732943,40.978027,39.794339,47.068585,241.22636,293.935032,289.008431,286.435746,284.196826,269.670548,240.496609,65.427646,174.99802,55.499938,63.472613,1259.830887,158.061636,592.799399,584.645531,567.038668,522.148374,500.647888,463.298166,387.806992,1260.753528,1260.40165,224.868894,119.891766,45.789383,33.047514,30.415254,250.357624,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.532799,2.488058,2.512583,2.47016,2.49062,2.56747,-0.00021,-0.000822,-8.28E-05,0,
1240,266.579324,315.513065,306.434384,299.572772,285.030569,267.56499,227.004988,172.942087,41.370684,38.796104,35.57035,276.198584,326.422459,314.696596,298.74085,292.494715,288.854994,268.83522,207.876127,40.940791,39.868906,47.142687,241.377012,294.008786,289.045378,286.509693,284.159814,269.59611,240.609629,65.427646,174.769121,55.42622,63.425046,1259.818251,158.126471,592.107295,583.881954,566.455044,522.2812,501.068515,463.825691,387.108093,1260.740887,1260.38901,225.502253,120.291173,45.926776,32.998958,30.44177,250.309029,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.547755,2.501031,2.528455,2.479774,2.493825,2.580748,-5.79E-05,-0.000975,6.98E-05,0,
1241,266.313207,315.544347,306.428986,299.456955,284.951175,267.671232,227.302453,172.936481,41.514132,38.827911,35.527443,276.007649,326.234298,314.32474,298.551388,292.194181,288.88648,268.866988,208.480109,40.898081,39.863428,47.100191,241.333815,293.818978,289.03995,286.578204,283.932292,269.553422,240.415722,65.422251,174.038712,55.457663,62.837157,1259.818251,158.050431,591.533399,583.415822,566.061065,522.352894,501.176314,463.897438,386.963194,1260.740887,1260.38901,226.22244,121.26161,46.000932,33.036457,30.366569,250.271493,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.552639,2.501489,2.523113,2.469092,2.487567,2.586853,-0.00021,-0.001127,0.000375,0,
1242,266.393155,315.40306,306.544616,299.351952,284.919631,267.602229,227.270141,173.171056,41.482375,38.833394,35.420714,276.0502,326.166554,314.073579,298.372737,292.015142,288.448911,268.649024,208.790464,40.866316,39.868906,47.179737,241.301687,293.898154,289.119269,286.731519,283.937729,269.447229,240.30823,65.464349,174.044319,55.46308,61.986444,1259.811933,158.082849,590.990112,582.801004,565.518551,522.168377,500.775748,463.461669,386.05216,1260.734566,1260.382691,226.520039,122.040321,46.366189,32.99343,30.398628,250.37857,1259.548491,1259.943624,1260.60251,1259.285106,1259.285147,1259.504586,1259.021969,2.548823,2.49981,2.520214,2.468176,2.484057,2.5925,9.47E-05,-0.000822,-8.28E-05,0,
1243,266.361395,315.408445,306.439782,299.357361,284.888086,267.309776,227.35146,173.176663,41.413387,38.764295,35.35139,276.055655,326.245044,313.859055,298.083628,291.983671,288.306659,268.282058,208.186524,40.760069,39.874385,47.111083,241.231895,294.124832,289.198586,286.589069,284.128239,269.973741,240.954195,65.653253,174.698431,55.468497,62.249151,1259.818251,158.050431,590.49328,582.304331,564.986598,521.851027,500.241997,463.179968,385.079202,1260.740887,1260.38901,226.790879,123.98924,46.668156,32.961458,30.40417,250.4967,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.537835,2.497368,2.522503,2.461156,2.48421,2.589143,9.47E-05,-0.000822,6.98E-05,0,
1244,266.499383,315.177655,306.355496,299.309738,284.729287,267.112605,227.264576,173.3181,41.365213,38.753328,35.490035,276.044746,326.270857,313.958237,298.035988,291.751456,288.185035,268.010374,207.603812,40.711878,39.937991,47.174291,241.296152,294.22462,289.409388,286.467287,284.080351,270.334911,241.62104,65.679164,175.25947,55.494522,62.322658,1259.818251,158.050431,590.313957,581.909949,564.485192,521.99442,499.844801,463.215842,384.390681,1260.740887,1260.38901,227.397086,125.148858,46.890489,32.923956,30.328967,250.4967,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.565306,2.506373,2.529218,2.471991,2.493519,2.606237,-0.00021,-0.001127,6.98E-05,0,
1245,266.318683,314.926337,306.434384,299.131117,284.771706,267.006338,227.042868,173.171056,41.296218,38.796104,35.57035,275.901808,326.422459,314.000276,298.151849,291.90446,288.227387,267.978595,208.561898,40.717352,40.018027,47.142687,241.188695,294.266911,289.525637,286.361798,284.122801,270.340378,241.852503,65.537754,175.722912,55.46308,61.36691,1259.818251,158.126471,590.170501,581.802392,564.162863,521.958572,499.452163,463.682198,384.390681,1260.740887,1260.38901,228.230404,126.871016,47.186875,32.923956,30.366569,250.759414,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.561643,2.50912,2.524182,2.472907,2.489551,2.599826,-0.000516,-0.000669,6.98E-05,0,
1246,266.169732,314.779642,306.397639,299.131117,284.88265,267.006338,227.156507,173.094732,41.407916,38.758812,35.57035,275.604996,326.495572,313.963625,298.004582,291.978249,288.30123,267.717822,208.104729,40.791836,40.055304,47.068585,241.038032,294.230038,289.488697,286.324823,284.122801,270.191543,241.890156,65.427646,175.951838,55.46308,61.109535,1259.818251,158.164492,589.991183,581.623133,564.091234,521.635935,499.309364,463.718071,384.24572,1260.740887,1260.38901,228.987746,127.507897,47.557267,32.811443,30.253759,250.871997,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.56088,2.511104,2.522961,2.474585,2.491993,2.598148,-5.79E-05,-0.001127,-8.28E-05,0,
1247,266.27597,314.81093,306.392241,299.162515,284.877215,267.112605,227.340329,173.279937,41.439675,38.902488,35.677064,275.451122,326.563312,313.73832,297.557327,291.825248,288.111188,267.339766,207.832428,40.823603,40.01255,47.063139,240.881823,294.113996,289.261619,286.282415,283.969307,270.148865,241.922275,65.275436,176.022539,55.457663,60.852135,1259.818251,158.164492,589.56083,581.228768,563.804722,521.38499,499.237961,463.753945,384.209479,1260.740887,1260.38901,229.63132,127.470427,47.890534,32.811443,30.328967,251.322273,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.552944,2.501184,2.526471,2.476722,2.495809,2.575864,-5.79E-05,-0.000822,-8.28E-05,0,
1248,265.978054,314.590879,306.355496,299.052093,284.76627,267.149851,227.719066,173.356263,41.514132,38.902488,35.677064,275.376909,326.453643,313.73832,297.336382,291.640764,288.074264,267.377027,207.984832,40.860843,39.975271,47.063139,240.994829,294.150871,289.372446,286.356365,283.858259,270.000018,242.035228,65.165321,176.213318,55.420804,61.671856,1259.830887,158.137676,589.392087,580.916673,563.600393,520.893649,499.14137,463.585155,383.56779,1260.753528,1260.40165,230.134513,126.882058,48.345678,32.747487,30.302449,251.670976,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.554623,2.486837,2.523724,2.475653,2.494893,2.578917,9.47E-05,-0.000669,-8.28E-05,0,
1249,265.829082,314.590879,306.245258,299.125708,284.655321,267.112605,227.681195,173.3181,41.625809,38.977061,35.826664,275.228476,326.380529,313.701666,297.520504,291.714559,288.258879,267.600581,208.251526,40.898081,40.087103,46.989032,241.18316,294.187745,289.594089,286.578204,284.080351,270.074443,242.261119,65.165321,176.175162,55.310221,62.469667,1259.818251,158.126471,589.166351,580.655162,563.410772,520.811382,498.845191,463.000599,383.520864,1260.740887,1260.38901,230.27474,126.159483,48.593834,32.736428,30.253759,251.659923,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.554012,2.510952,2.520061,2.474585,2.490925,2.589448,-0.000363,-0.001127,-8.28E-05,0,
1250,265.797315,314.632942,306.250657,299.278342,284.512818,266.820092,227.68676,173.400033,41.705724,38.982543,35.944348,275.456577,326.349345,313.853668,297.452269,291.683084,288.227387,267.717822,208.904743,40.940791,40.09258,46.994479,241.264024,294.303785,289.636454,286.620608,284.085788,270.30317,242.266652,65.280831,176.409709,55.352499,62.175642,1259.818251,158.164492,588.987047,580.547614,563.446585,520.56042,498.630918,462.498364,382.723428,1260.740887,1260.38901,230.27474,126.009723,48.667845,32.773936,30.291364,251.659923,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.553097,2.488058,2.522198,2.475196,2.494435,2.586395,-0.00021,-0.000669,-0.000235,0,
1251,265.717347,314.554203,306.392241,299.346543,284.544367,266.963616,227.756937,173.585247,41.886348,39.014345,36.051026,275.525332,326.4902,313.958237,297.667793,291.972826,288.295801,267.824113,209.470495,41.047022,40.124378,47.100191,241.18316,294.482727,289.52021,286.430314,283.895276,270.111655,242.148176,65.238731,176.556729,55.310221,62.186474,1259.830887,158.175697,588.531432,580.092137,562.848313,519.925632,498.105658,461.827329,382.697862,1260.753528,1260.40165,230.550782,125.421848,48.752763,32.822502,30.302449,251.670976,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.559659,2.501336,2.520061,2.474127,2.492756,2.594332,-0.000516,-0.000822,-8.28E-05,0,
1252,265.802792,314.491623,306.329547,299.504576,284.814124,267.160799,227.805936,173.863618,42.120556,38.988026,36.174182,275.573348,326.464389,313.93236,297.384033,291.983671,288.34358,268.244812,209.634032,41.095199,40.247148,47.148133,241.156566,294.41982,289.531064,286.515125,283.647027,269.899313,242.008645,65.212817,176.453475,55.24733,62.149718,1259.830887,158.25174,588.065267,579.805351,562.454371,519.602942,497.391058,461.073957,382.226601,1260.753528,1260.40165,230.588622,125.197309,48.678756,32.822502,30.340052,251.633462,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.556759,2.510646,2.511362,2.47428,2.492604,2.596774,-0.00021,-0.000975,6.98E-05,0,
1253,265.536587,314.302847,306.177163,299.53597,284.771706,267.378787,228.065449,173.97251,42.115088,39.057111,36.280837,275.864708,327.007336,314.293478,297.525916,291.90446,288.30123,268.23934,210.542397,41.052495,40.278941,47.179737,241.075699,294.303785,289.451756,286.509693,283.271365,269.558891,241.66423,65.244126,176.447866,55.205048,63.278084,1259.818251,158.202513,587.516838,579.400469,562.228943,519.556522,497.130359,460.52525,380.511842,1260.740887,1260.38901,230.804499,125.223699,48.556827,32.811443,30.291364,251.509862,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.558133,2.511867,2.51472,2.47428,2.491535,2.591127,-5.79E-05,-0.000975,-8.28E-05,0,
1254,265.132294,314.198197,306.109067,299.504576,284.814124,267.495984,228.18461,174.054451,42.120556,39.211712,36.398472,275.98146,327.122365,314.445458,297.8259,292.09435,288.528177,268.35655,211.804349,41.13243,40.358953,47.074031,241.0059,294.309203,289.457183,286.589069,283.276805,269.48992,241.481477,65.286226,176.606105,55.321055,63.656302,1259.830887,158.25174,586.917851,579.052561,562.132058,520.391723,497.248108,460.894581,378.273925,1260.753528,1260.40165,230.966987,125.796144,48.493723,32.860007,30.415254,251.558432,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.549281,2.50622,2.521892,2.4784,2.481005,2.594485,-0.00021,-0.000975,-0.000235,0,
1255,264.743273,313.998633,305.872376,299.230718,284.834798,267.442323,228.281511,174.190298,42.141361,39.269821,36.494115,275.816699,327.252455,314.539239,297.809665,292.29943,288.696478,268.675323,212.320452,41.2277,40.342526,47.057693,241.252954,294.845996,289.810289,286.609744,283.445606,269.734046,241.841436,65.416856,176.780068,55.194214,63.068458,1259.830887,158.25174,586.487593,578.980868,562.346933,520.642689,496.640468,460.428201,376.750243,1260.753528,1260.40165,231.383126,126.470079,48.308665,32.935014,30.377654,251.670976,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.55798,2.501947,2.517619,2.470312,2.492451,2.603795,-0.000363,-0.000975,-0.000235,0,
1256,264.450644,313.673875,305.620514,298.904857,284.729287,267.596756,228.3628,174.234073,42.295649,39.34985,36.462235,275.414015,327.184724,314.727855,297.962352,292.304852,288.66499,268.792512,212.706627,41.195944,40.422533,47.026086,241.48446,295.109467,290.148121,286.836994,283.673169,270.000018,242.562274,65.532359,176.938312,55.273358,63.073872,1259.837206,158.295365,585.847514,578.555998,562.20896,520.217742,495.680328,458.173269,375.340433,1260.75985,1260.40797,231.880414,126.325813,48.240092,32.940543,30.420797,251.826553,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.566679,2.48699,2.522961,2.470007,2.494435,2.593264,-0.000363,-0.000975,6.98E-05,0,
1257,264.269788,313.349092,305.40539,298.689402,284.586788,267.602229,228.557667,174.621371,42.301116,39.243507,36.542478,275.604996,327.080441,314.806531,298.151849,292.273383,288.81808,268.611783,213.24497,41.238643,40.278941,47.031532,241.452334,295.409776,290.375129,286.69455,283.641588,270.005486,242.793647,65.647858,176.943922,55.315638,63.246757,1259.824569,158.246137,585.227468,578.04361,561.911908,519.597659,495.133284,456.225247,374.785367,1260.747207,1260.39533,232.701194,126.427112,48.081105,32.966987,30.447312,252.153078,1259.561125,1259.956261,1260.615151,1259.29774,1259.297781,1259.51722,1259.034601,2.569884,2.489126,2.523419,2.471838,2.492298,2.593416,-0.00021,-0.000822,0.000222,0,
1258,263.971618,312.982203,305.258367,298.431707,284.438845,267.676705,228.822671,175.193943,42.226708,39.280783,36.505104,275.679202,326.93423,314.879819,298.22548,292.273383,288.928821,268.537299,214.005911,41.313095,40.09258,46.994479,241.527654,295.77835,290.522841,286.731519,283.604568,269.744982,242.567806,65.757959,176.905763,55.352499,63.068458,1259.830887,158.213718,584.587444,577.439545,561.559063,519.387811,494.92392,455.369413,373.810737,1260.753528,1260.40165,233.576216,126.17052,48.012521,33.047514,30.452854,252.383627,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.544703,2.483327,2.521129,2.47779,2.479631,2.58548,-5.79E-05,-0.000822,6.98E-05,0,
1259,263.790725,312.657364,305.190253,298.289855,284.370308,267.719415,229.282464,176.115753,42.418185,39.398083,36.622715,275.758861,326.866495,314.738628,298.230891,292.389473,288.971162,268.766214,214.810317,41.839591,40.209877,46.999925,241.344885,295.783766,290.712895,286.736952,283.535965,269.452698,242.46041,65.726654,177.064009,55.321055,63.320239,1259.824569,158.246137,583.614254,576.538205,560.586872,519.09568,494.811326,455.041194,372.861573,1260.747207,1260.39533,234.061948,125.528611,47.895993,33.079483,30.447312,252.603105,1259.561125,1259.956261,1260.615151,1259.29774,1259.297781,1259.51722,1259.034601,2.526389,2.487753,2.512431,2.47077,2.485278,2.549461,-0.000363,-0.000822,0.000222,0,
1260,263.55609,313.013505,305.179453,298.094944,284.174488,267.745705,229.611966,176.906289,42.890748,39.387122,36.686465,276.081843,327.001964,314.7645,298.404139,292.452406,289.107952,268.904225,215.483701,42.126281,40.198924,46.989032,241.296152,295.514937,290.554343,286.726087,283.414022,269.14397,242.486989,65.825964,177.510716,55.347082,63.761098,1259.824569,158.284159,582.467183,575.283791,559.3693,519.167393,495.240594,455.579406,372.861573,1260.747207,1260.39533,234.099737,125.790626,47.784913,33.041986,30.447312,252.453106,1259.561125,1259.956261,1260.615151,1259.29774,1259.297781,1259.51722,1259.034601,2.557828,2.507136,2.521892,2.458715,2.475205,2.609442,-0.000516,-0.000975,0.000222,0,
1261,263.401482,312.82466,305.247567,297.868611,284.169051,267.740233,229.984827,177.511587,42.922468,39.418913,36.718339,276.336052,327.033144,314.649178,298.288288,292.557647,289.287073,268.973227,216.23858,42.083614,40.267989,46.946531,241.365942,295.362084,290.364279,286.683685,283.260487,268.915133,242.406169,66.004062,177.963053,55.378527,64.165165,1259.824569,158.284159,581.606933,574.244477,558.366612,519.203249,495.061741,455.041194,372.534837,1260.747207,1260.39533,234.175312,125.790626,47.636793,33.116979,30.522506,252.528107,1259.561125,1259.956261,1260.615151,1259.29774,1259.297781,1259.51722,1259.034601,2.552944,2.483021,2.520061,2.475501,2.483141,2.594637,-0.00021,-0.000975,5.000926,0,
