Time,GC_1_0mBC,GC_1_0-3mBC,GC_1_0-61mBC,GC_1_0-91mBC,GC_1_1-22mBC,GC_1_1-52mBC,GC_1_1-83mBC,GC_1_2-13mBC,GC_1_2-44mBC,GC_1_2-74mBC,GC_1_3-05mBC,GC_2_0mBC,GC_2_0-3mBC,GC_2_0-61mBC,GC_2_0-91mBC,GC_2_1-22mBC,GC_2_1-52mBC,GC_2_1-83mBC,GC_2_2-13mBC,GC_2_2-44mBC,GC_2_2-74mBC,GC_2_3-05mBC,GC_3_0mBC,GC_3_0-3mBC,GC_3_0-61mBC,GC_3_0-91mBC,GC_3_1-22mBC,GC_3_1-52mBC,GC_3_1-83mBC,GC_3_2-13mBC,GC_3_2-44mBC,GC_3_2-74mBC,GC_3_3-05mBC,GC_4_0mBC,GC_4_0-3mBC,GC_4_0-61mBC,GC_4_0-91mBC,GC_4_1-22mBC,GC_4_1-52mBC,GC_4_1-83mBC,GC_4_2-13mBC,GC_4_2-44mBC,GC_4_2-74mBC,GC_4_3-05mBC,GC_5_0-15mBS,GC_5_0-3mBS,GC_5_0-61mBS,GC_5_0-91mBS,GC_5_1-22mBS,GC_5_1-52mBS,GC_8_0-15mAF,BDP5_SED_0-15mBS,BDP5_SED_0-3mBS,BDP5_SED_0-61mBS,BDP5_SED_0-91mBS,BDP5_SED_1-22mBS,BDP5_SED_1-52mBS,HF_0-15mAF,RAD_0-15mAF,EVENT,Untitled,Comment
4006,294.566879,357.066966,340.867328,331.232701,323.581881,309.82341,279.058393,242.466379,124.188722,47.855917,45.434935,309.748637,375.897245,365.457311,353.408446,347.132356,343.584266,328.60197,310.177571,191.125489,48.888966,55.708196,264.64344,330.399204,327.976493,324.290435,318.934368,307.94692,285.495156,139.434713,241.295616,69.680361,66.068107,242.031576,742.627553,735.655231,728.450236,714.340361,685.642596,647.948245,625.561057,597.545441,489.480764,223.00145,277.586396,281.051765,236.049136,166.277002,65.83722,40.097953,1261.299815,2.579375,2.52349,2.486227,2.529523,2.450779,2.450481,0.000247,-0.001127,-0.000235,0,
4007,294.467351,356.932211,340.695804,331.170542,323.592783,309.981119,278.587406,242.213991,123.003329,47.718881,45.297625,309.942979,375.509003,365.395487,353.31012,347.033929,343.485844,328.539746,310.225212,190.029722,48.751925,55.756026,264.430812,330.081249,327.731455,323.935516,318.615591,307.957862,285.875932,138.578858,241.60805,69.874683,66.22044,242.074868,743.331552,735.770861,728.23572,713.943797,685.139243,647.845303,625.746302,598.196665,488.088309,225.888475,277.48062,280.983191,235.450828,167.196937,65.218832,39.879911,1261.306229,2.612647,2.541345,2.488974,2.531049,2.446659,2.447887,9.47E-05,-0.000975,0.000222,0,
4008,294.751062,357.030567,340.684936,331.08661,323.618454,310.006875,278.873005,242.24043,121.721787,47.522725,45.138179,309.675273,375.353073,365.094042,353.080922,346.877357,343.219975,328.309503,310.177571,187.842078,48.518757,55.818734,264.195934,329.960743,327.757124,323.851448,318.421506,307.726572,286.012802,137.587896,241.069684,69.973784,66.246174,242.063608,744.092709,735.980177,727.71148,713.27508,684.219955,647.509503,625.19596,598.221819,488.29267,226.900089,277.543743,280.972114,234.684393,167.604628,64.583869,39.645102,1261.293401,2.594485,2.549434,2.515835,2.52586,2.453679,2.452618,9.47E-05,-0.000975,-0.000235,0,
4009,295.261222,357.279935,340.679502,330.971597,323.539858,310.07479,278.904559,242.27248,120.63339,47.332063,45.169748,309.486387,375.057423,364.943314,352.784354,346.61692,342.886663,327.7922,309.401213,185.736389,48.550266,55.739551,263.854692,329.626429,327.459172,323.845997,317.903127,307.280364,286.007292,136.753673,239.971765,69.858287,66.33057,242.150189,743.588922,735.146756,726.879304,712.664836,683.358873,647.556408,624.918959,599.237296,487.40718,226.608361,277.48062,281.27963,232.958007,167.654126,64.00747,39.544405,1261.306229,2.626841,2.563169,2.49981,2.544326,2.47428,2.459028,9.47E-05,-0.001127,-8.28E-05,0,
4010,295.461837,357.041408,340.695804,331.097496,323.483065,310.091194,278.439069,241.950353,119.530613,47.16346,45.03794,309.832938,374.928517,365.068543,352.436678,346.451052,342.502195,327.552591,309.01376,184.149828,48.38168,55.792872,263.610247,329.423504,327.146424,323.496496,317.516449,307.149857,285.912905,135.791702,239.461119,69.984715,66.435209,242.257538,741.855647,733.526327,725.261295,711.380747,682.336354,647.045475,624.877609,600.129106,486.720606,230.501979,277.400855,281.607545,231.100061,167.34363,63.304326,39.352394,1261.299815,2.610052,2.562253,2.517056,2.548599,2.475959,2.472458,9.47E-05,-0.000975,-0.000235,0,
4011,295.892746,356.921369,340.502538,331.08661,323.216145,310.006875,277.90877,241.524784,118.699029,47.26352,45.10108,309.748637,374.663725,364.767083,352.280244,346.294467,342.27272,327.468568,308.672356,182.420331,48.259552,55.855579,263.599128,329.302983,327.062396,323.22948,317.212381,307.10218,285.864913,134.990282,239.186095,70.047139,66.446185,245.655639,741.131606,732.619961,724.283006,710.442041,682.165609,647.056268,624.456748,599.924508,485.799007,233.348982,277.523274,281.729762,230.506258,166.669306,62.801154,39.139786,1261.312644,2.612494,2.568816,2.510646,2.558519,2.463293,2.473832,9.47E-05,-0.000975,-0.000235,0,
4012,296.260941,356.448158,340.611978,331.269223,323.325869,309.970182,277.649106,241.298746,118.028028,47.226486,45.026879,309.785319,374.409737,364.585433,352.025464,346.003002,342.163413,327.139469,308.231692,180.96957,47.963259,55.818734,263.822949,329.376071,326.952693,323.156302,317.13909,306.991983,285.532134,134.313234,238.206053,70.083815,66.482894,245.918857,741.425604,732.289763,723.733516,710.076849,681.620835,646.370246,623.557615,597.807332,486.874744,234.784545,277.597489,281.655668,229.674004,165.793263,62.286906,38.990588,1261.312644,2.608984,2.569731,2.490042,2.531659,2.471686,2.455213,9.47E-05,-0.000822,-0.000388,0,
4013,296.124649,356.058567,340.513407,331.353152,323.519638,310.201266,277.36337,241.083913,117.852792,47.348626,45.000838,309.759575,374.166555,364.341945,351.635925,345.613077,341.809906,327.077227,308.499694,179.797522,48.048375,55.903405,263.945967,329.642762,327.109857,323.167205,317.186653,307.002928,285.173354,133.835616,237.915663,70.204775,66.576554,247.180071,740.968132,731.869771,723.42406,709.658795,679.607519,644.982231,623.613405,595.889714,488.005901,234.729837,277.655063,281.490861,228.673119,164.519569,61.682592,38.86194,1261.293401,2.615852,2.590334,2.519346,2.546768,2.442386,2.477495,9.47E-05,-0.001127,6.98E-05,0,
4014,296.224124,355.938511,340.502538,331.378788,323.43559,310.483841,277.129698,241.072687,119.146508,47.485699,45.138179,309.932043,374.373452,364.44011,351.697875,345.602217,341.871916,327.029764,308.892669,179.404413,48.0003,55.966109,263.934851,329.741498,327.391489,323.595353,317.46889,307.359296,285.310258,133.298126,238.206053,70.23052,66.660943,246.627538,740.501428,730.890369,722.519386,708.829939,677.948684,644.235028,622.725123,593.532932,486.546684,234.816665,277.77747,281.353734,227.472987,163.160569,61.17913,38.798483,1261.306229,2.603184,2.557828,2.522856,2.554703,2.466955,2.48131,9.47E-05,-0.000975,-8.28E-05,0,
4015,296.340065,356.016741,340.362051,331.238144,323.294745,310.489309,276.615713,240.85222,120.23396,47.565271,45.292095,310.414322,374.632849,364.518187,351.848896,345.75339,342.095972,327.07178,309.228583,179.791832,47.931737,56.008442,264.015007,329.710401,327.433501,323.600804,317.510991,307.805494,285.611598,132.364311,237.382103,70.272661,66.734356,246.589948,740.060525,730.046885,721.713784,708.099819,677.694645,643.657567,621.934053,592.313487,487.478882,236.175906,277.814574,281.27963,226.223122,161.942867,60.701332,38.723863,1261.306229,2.590822,2.544245,2.485769,2.52937,2.465582,2.473069,9.47E-05,-0.000975,5.000926,0,
4016,295.97737,355.512484,338.981057,330.914878,322.641811,310.201266,275.953141,240.405612,120.724732,47.607815,45.408903,309.576162,370.573298,353.033695,348.322722,342.806896,339.69613,324.663148,308.720017,179.912043,48.788945,55.903405,264.20705,329.971631,327.329253,323.203794,317.223298,308.068031,285.617109,131.881604,236.70878,70.314802,66.771062,246.063633,739.766612,729.606867,721.420871,707.8078,678.71087,644.379401,622.653204,592.205895,487.76568,237.723031,277.740366,281.020248,225.957927,160.801652,60.076381,38.723863,1261.306229,2.519088,2.490678,2.463333,2.50419,2.454594,2.450329,0.000247,-0.000822,0.060045,0,
4017,294.824731,352.661316,336.524915,329.077459,320.80157,308.612322,274.531051,239.112623,116.612334,49.409761,46.065313,305.674722,361.443951,344.283533,341.461752,336.486644,333.229994,318.575078,302.682073,166.969909,58.189838,58.5066,264.419698,330.1069,327.57431,322.936761,316.772615,307.983643,285.532134,131.156972,236.357991,70.377223,66.881178,245.461986,741.126112,730.486945,722.07995,708.793431,680.235559,645.751101,623.408384,591.309328,485.219845,238.100232,277.740366,280.390213,222.925392,159.090557,59.451269,38.57461,1261.306229,2.528093,2.490067,2.45616,2.499306,2.439182,2.450481,0.0004,-0.000822,0.001138,0,
4018,293.350994,348.580851,333.421239,326.29991,318.129421,305.307338,272.413001,237.339673,115.71881,56.566895,50.543682,300.713659,350.420529,335.313404,334.531131,330.17047,326.694212,311.755716,295.686163,134.837678,64.770798,63.211928,263.86025,329.412615,327.13553,322.42446,316.149536,307.285836,284.311596,129.468386,233.639996,70.377223,66.912395,245.418756,742.590793,731.765202,723.246395,709.700767,680.556906,645.132015,622.000587,588.148545,481.914283,235.490732,277.475073,279.087059,218.896873,156.652919,58.710124,38.419755,1261.299815,2.541066,2.504566,2.466996,2.502816,2.423311,2.44575,0.001316,-0.001127,0.000222,0,
4019,292.066376,343.737502,330.467469,322.721508,313.665422,301.08528,268.996059,234.400165,107.295531,59.589171,58.144234,295.124429,337.013419,321.90998,324.453682,322.096306,318.069567,302.760409,286.757895,106.48163,66.94233,65.897478,263.268918,328.358186,326.22673,321.551554,314.725235,305.638076,280.763298,128.311659,230.130633,70.382688,66.996778,245.467608,743.300283,732.326451,723.88004,710.953355,680.930867,645.900903,622.802421,588.62536,483.360035,235.577535,276.818127,277.465936,216.704906,153.892804,57.838037,38.244298,1261.312644,2.552513,2.517233,2.485006,2.520061,2.469397,2.478715,0.001316,-0.000822,0.000375,0,
4020,290.954616,341.251591,326.733281,319.056262,309.479135,296.736388,263.437161,229.629844,97.276631,58.039036,59.205528,288.849528,319.722468,309.998095,313.098059,313.374038,309.196841,293.693462,277.901039,87.973078,66.973564,65.892008,262.40506,327.182972,324.904472,320.155023,312.739282,301.955974,276.605522,126.994706,226.756836,70.047139,66.734356,245.161104,744.03016,732.651166,724.094361,711.386207,681.57909,646.58148,623.552235,589.910809,486.654253,236.364631,275.847318,275.418644,214.456442,151.23223,57.096337,38.014731,1261.306229,2.537556,2.507007,2.497521,2.519298,2.464666,2.482073,0.001926,-0.001127,6.98E-05,0,
4021,290.406829,338.958059,323.336604,315.25234,306.290893,293.904394,259.297122,225.544715,92.347682,59.221493,60.203766,282.53475,302.044346,297.654929,301.868314,302.989794,298.401289,283.462708,268.167937,76.973044,65.987941,65.163413,261.626686,325.506408,322.934044,316.827462,309.184717,296.107276,272.303286,125.9519,223.428178,69.722505,66.251662,244.854561,744.760153,733.819911,725.297938,712.476693,682.227391,648.273273,624.086324,591.877762,485.967591,236.094768,274.653242,272.440287,212.320717,148.801689,56.538507,37.822458,1261.299815,2.560144,2.518148,2.486837,2.520672,2.463598,2.485888,0.001621,-0.000669,6.98E-05,0,
4022,289.268534,336.152465,319.681156,312.031776,303.35713,291.438745,256.721972,222.630189,89.191046,62.240301,62.560875,276.353295,285.641661,284.486974,292.777753,293.717232,288.935375,274.381971,258.956067,70.342887,65.038795,64.508102,260.362462,322.658442,319.351531,313.350634,305.222486,290.21062,267.844529,124.610479,220.399374,69.397856,66.079084,244.677715,746.647186,735.70292,726.738165,714.0589,684.744949,649.295374,624.996278,593.072021,482.104397,236.974098,273.215068,269.139921,209.858258,146.579781,56.07072,37.684254,1261.312644,2.540456,2.508076,2.500421,2.543868,2.43735,2.410343,0.001468,-0.001127,0.000222,0,
4023,286.868755,332.280517,315.90731,308.91323,300.820027,289.260936,254.850086,221.301887,85.774989,66.497744,65.754627,270.262637,268.799989,272.92171,284.837561,283.559547,279.06185,265.187776,250.227488,66.894978,64.377761,63.553412,258.381704,319.107553,314.514176,308.507065,300.587863,285.739129,264.043308,123.264529,217.134054,69.104406,66.068107,244.290233,749.101938,738.629976,729.99049,717.22862,687.496437,650.476676,625.992739,588.578786,476.674953,237.226942,271.344646,265.253377,206.990613,144.337457,55.470235,37.56104,1261.299815,2.571438,2.510823,2.469743,2.516551,2.458409,2.453076,0.001621,-0.000822,-8.28E-05,0,
4024,285.28007,329.868321,312.496961,305.130803,297.618295,286.859724,253.164092,219.479284,82.288369,69.101346,68.212353,265.461037,252.514835,262.608237,276.243383,275.331571,271.195304,256.781291,242.633641,65.720668,64.120658,63.296332,256.586348,314.857393,309.524283,303.767501,295.72556,281.445557,260.758879,122.405168,214.017652,68.88431,66.147018,244.446358,750.98525,740.950472,732.270597,719.648377,689.101785,650.734974,624.271534,579.372552,467.885604,234.74113,269.042688,261.115669,203.642741,142.114411,54.922954,37.342504,1261.306229,2.529772,2.502887,2.458296,2.513957,2.452305,2.464827,0.00101,-0.001127,6.98E-05,0,
4025,284.466898,328.808073,310.882455,302.484389,294.855589,284.456433,250.98922,217.579632,79.390555,70.274407,69.239101,259.865473,196.075133,251.349505,267.992108,268.08194,263.154078,249.057879,234.524571,65.500446,64.267576,63.186148,253.553522,309.905572,305.07924,299.1319,291.040209,277.367578,258.068169,121.471568,210.556098,68.774258,66.299349,244.602473,752.058874,742.09552,733.377101,720.898043,690.343851,649.837211,619.099404,568.201267,457.191723,231.269775,266.179379,256.858319,200.750491,139.818331,54.264895,37.16129,1261.312644,2.52153,2.499072,2.467149,2.513957,2.443454,2.45155,0.000705,-0.000822,-8.28E-05,0,
4026,284.503866,327.199011,308.496154,299.026234,290.024007,280.236234,247.760658,215.146499,76.566918,70.970823,70.59562,254.181534,117.708686,238.189295,259.41335,260.47411,255.122625,241.346513,225.55582,64.802993,63.900268,63.07596,250.816826,305.498572,300.996648,294.084049,286.199371,272.948546,255.037381,120.463851,206.558348,68.737574,66.268127,244.570476,752.838003,742.652514,733.749651,721.049912,690.640303,648.181122,613.283931,555.458884,444.769591,227.377262,263.013977,252.480632,197.818768,137.487231,53.643474,37.017414,1261.319059,2.529619,2.508381,2.467301,2.502358,2.430178,2.447429,0.001163,-0.000822,6.98E-05,0,
4027,283.906808,324.266684,304.485579,294.453224,285.104829,275.706739,244.371547,212.591852,74.214751,71.148616,71.140027,248.402948,82.293278,216.414961,250.647223,252.873252,247.170295,232.848776,217.579442,64.356953,63.637654,62.739897,248.634566,301.595711,297.640442,290.757884,282.3447,268.925562,251.509598,119.37659,203.275771,68.95221,66.409477,244.941042,753.458856,743.088263,734.221391,720.861445,690.998654,646.695195,607.030775,544.604718,432.828494,223.39208,260.057395,247.820419,194.416493,135.26056,53.047687,36.712837,1261.312644,2.534961,2.485947,2.461501,2.519909,2.446506,2.456739,0.000858,-0.000669,-0.000235,0,
4028,282.765836,321.45335,300.739022,289.810488,280.928613,271.5891,241.101831,210.008752,72.313419,70.787561,71.512054,243.900188,67.043773,131.602502,241.332039,245.559387,239.917885,224.334399,204.717608,63.517842,63.055298,62.488223,246.386301,296.373026,293.185062,287.660669,278.90345,264.944227,247.95008,118.487463,200.803416,69.104406,66.440697,245.085878,752.753303,742.163553,733.334911,719.9411,690.629426,645.642799,600.996899,532.781263,422.023056,219.249612,256.797622,242.849695,191.738551,132.848657,52.414773,36.408175,1261.306229,2.520004,2.528831,2.463943,2.510599,2.453984,2.46208,0.00101,-0.000822,-8.28E-05,0,
4029,281.729875,318.119842,296.171976,284.045038,276.220788,265.857047,237.218401,206.579971,71.103202,70.714255,71.54871,239.232552,61.351721,87.091842,231.219075,235.311845,232.147083,215.903499,170.205583,62.856706,62.357102,61.973854,244.092657,291.763519,288.311045,284.184494,275.080651,261.174715,244.94366,118.338394,198.782138,69.324495,66.482894,238.575453,752.058874,741.69113,732.679758,719.763616,689.543645,645.648194,599.818506,526.696155,412.50989,217.127859,253.731867,238.370344,189.797049,130.82644,51.829586,36.226806,1261.312644,2.529009,2.502582,2.473559,2.525097,2.459935,2.468185,0.00101,-0.000669,-8.28E-05,0,
4030,280.984133,314.741659,290.152728,278.150463,270.531853,260.14287,233.361045,203.562514,69.777314,70.562177,71.616556,234.248341,58.403914,70.914307,216.466849,226.456834,224.574762,206.912898,135.490294,62.042974,61.800297,61.453912,241.263952,286.84553,283.682212,279.994214,271.544026,257.87984,241.588909,118.034742,197.021675,69.685826,66.629724,238.198266,749.84925,740.367918,731.945825,719.94657,688.307203,645.973108,599.675029,520.710848,406.011427,215.113156,250.919132,234.746225,188.575181,128.800895,51.349473,36.077214,1261.312644,2.546408,2.498766,2.510494,2.526471,2.46604,2.470322,0.001163,-0.000822,-0.000235,0,
4031,280.91562,312.399267,286.092822,274.668055,265.995983,255.885847,229.774084,200.5929,69.672734,70.860866,71.438743,227.903572,56.494795,62.773922,183.342531,217.167309,217.183834,194.441946,105.704217,61.056177,60.849872,60.430158,238.556279,281.892809,279.130599,275.511206,267.156435,253.842148,238.617774,117.667744,195.310374,70.131422,66.745332,238.279347,748.198234,739.23428,730.410417,718.415438,686.167729,644.715042,595.520361,511.965824,398.064583,211.809234,248.258882,231.463038,187.091683,127.120317,50.948634,35.933196,1261.319059,2.54244,2.507313,2.483479,2.521892,2.466345,2.459486,0.00101,-0.000975,6.98E-05,0,
4032,280.719485,312.645201,285.711926,272.985498,262.367845,251.304237,225.48324,197.337656,69.368337,70.849936,70.987933,222.892307,56.741657,60.33755,115.45158,189.75394,205.914752,162.215159,83.185969,60.493791,59.993006,59.573436,236.508094,278.360967,276.336856,271.896068,263.490614,250.531224,235.286397,117.284173,193.161886,70.340547,66.838985,238.111543,745.642896,736.866936,728.156911,715.729437,683.135479,642.389154,593.102177,506.243368,391.425455,208.78443,245.57311,228.380329,185.394389,125.868021,50.562535,35.76678,1261.299815,2.536182,2.524253,2.498894,2.518382,2.472449,2.459486,0.001316,-0.000975,-0.000235,0,
4033,279.910437,312.980894,282.608475,268.230319,256.544557,246.467337,221.278811,194.327277,69.043639,70.59883,70.846766,218.800796,57.704551,60.048885,81.44096,149.530532,185.821725,120.401045,72.920671,60.940422,60.108839,59.358234,234.626175,275.43498,273.445121,268.701796,260.022654,247.006897,232.118725,116.842868,191.449986,70.712757,67.033482,237.858748,743.667956,734.491517,725.418818,712.341475,679.732709,639.586059,590.711273,498.823998,385.42243,205.328643,242.761794,224.867494,182.961984,124.532403,50.277912,35.590899,1261.312644,2.53664,2.511281,2.504847,2.538985,2.468481,2.473527,0.000858,-0.000975,5.000926,0,
4034,279.016001,311.507536,279.527425,263.864868,251.745345,242.136346,217.855316,191.95395,69.2216,70.556712,71.024591,215.984791,59.722933,61.183025,70.510022,115.266832,156.782772,95.702785,67.999264,61.081978,60.507941,59.757323,232.58042,273.126356,270.427268,265.678555,256.538362,243.691863,229.276511,116.130036,189.230257,70.890659,67.211509,237.853108,741.603868,732.174219,722.665873,709.122017,676.170658,636.371368,586.226435,492.20391,378.490417,202.387276,239.704045,221.105562,180.4363,123.255788,49.976644,35.473045,1261.306229,2.538777,2.519674,2.485616,2.544784,2.473822,2.485431,0.001163,-0.000822,0.031202,0,
