Time,GC_1_0mBC,GC_1_0-3mBC,GC_1_0-61mBC,GC_1_0-91mBC,GC_1_1-22mBC,GC_1_1-52mBC,GC_1_1-83mBC,GC_1_2-13mBC,GC_1_2-44mBC,GC_1_2-74mBC,GC_1_3-05mBC,GC_2_0mBC,GC_2_0-3mBC,GC_2_0-61mBC,GC_2_0-91mBC,GC_2_1-22mBC,GC_2_1-52mBC,GC_2_1-83mBC,GC_2_2-13mBC,GC_2_2-44mBC,GC_2_2-74mBC,GC_2_3-05mBC,GC_3_0mBC,GC_3_0-3mBC,GC_3_0-61mBC,GC_3_0-91mBC,GC_3_1-22mBC,GC_3_1-52mBC,GC_3_1-83mBC,GC_3_2-13mBC,GC_3_2-44mBC,GC_3_2-74mBC,GC_3_3-05mBC,GC_4_0mBC,GC_4_0-3mBC,GC_4_0-61mBC,GC_4_0-91mBC,GC_4_1-22mBC,GC_4_1-52mBC,GC_4_1-83mBC,GC_4_2-13mBC,GC_4_2-44mBC,GC_4_2-74mBC,GC_4_3-05mBC,GC_5_0-15mBS,GC_5_0-3mBS,GC_5_0-61mBS,GC_5_0-91mBS,GC_5_1-22mBS,GC_5_1-52mBS,GC_8_0-15mAF,BDP5_SED_0-15mBS,BDP5_SED_0-3mBS,BDP5_SED_0-61mBS,BDP5_SED_0-91mBS,BDP5_SED_1-22mBS,BDP5_SED_1-52mBS,HF_GC8_0-15mAF,RAD_GC8_0-15mAF,EVENT,Untitled,Comment
1813,340.20699,374.203001,361.168215,348.861674,330.54123,301.021517,261.025158,214.845516,102.532027,50.165706,64.585376,345.718918,381.496397,360.966817,334.692379,340.732907,334.122192,302.695224,250.118123,58.522981,50.716183,59.110727,305.353325,355.789609,350.759089,344.714765,337.375449,321.086577,288.873297,125.887288,211.131826,92.631125,90.118345,753.085323,395.822978,762.696221,756.930454,736.077321,693.585687,652.55012,598.819153,538.807271,354.654919,1265.901339,147.852351,133.152014,82.139706,62.283243,45.914711,40.858779,1264.537299,2.498332,2.482437,2.463943,2.514109,2.458562,2.461317,9.47E-05,-0.000975,-0.000235,0,
1814,340.254593,374.250414,361.433915,349.164149,330.881098,301.43738,260.887169,214.705012,102.358577,49.881338,64.706724,345.766488,381.652472,360.905244,335.105004,340.744066,334.388751,303.000741,251.030246,58.57104,50.949296,59.121986,305.585012,356.164628,351.061606,344.944607,337.496112,321.463827,288.330547,125.59933,211.181523,92.642382,90.087226,752.869899,395.864703,762.480312,756.604093,735.862668,693.445684,652.122008,599.290934,538.347213,353.786634,1265.90794,147.252143,130.752619,81.485092,61.70106,45.623736,40.678278,1264.543896,2.50871,2.48961,2.46608,2.515178,2.470312,2.468643,9.47E-05,-0.000975,-8.28E-05,0,
1815,340.400362,374.286724,361.652114,349.455466,331.136732,301.841937,260.625666,214.819117,102.358577,50.029187,65.03704,345.948588,382.304851,361.196033,335.46994,340.598209,334.279301,302.963959,251.105283,58.166243,51.060185,59.048412,305.585012,356.492109,351.38939,345.017502,337.715104,321.207595,287.961119,125.225135,211.02932,92.679172,90.00241,752.711204,395.781254,762.247407,756.29766,735.520982,693.21613,651.42435,599.459255,536.581359,350.934601,1265.894738,146.861836,129.014375,81.290437,61.138566,45.501072,40.257043,1264.530702,2.499705,2.490678,2.467454,2.514109,2.463445,2.46437,0.000247,-0.000975,-0.000235,0,
1816,340.686311,374.172243,361.719284,349.668374,331.386766,302.056957,259.872636,214.280775,102.463776,50.319184,65.325011,345.724493,382.915382,362.135455,336.413082,340.88434,334.419649,303.179018,250.986987,57.93978,51.128453,59.07957,305.542651,356.595699,351.529496,345.19416,337.892008,321.568037,288.103243,124.770484,211.594228,92.747123,89.824247,752.458954,395.714465,761.883821,756.008229,735.269644,693.003347,650.63502,599.428896,535.798925,349.33714,1265.901339,146.451172,127.482523,81.149361,60.850188,45.618039,39.964643,1264.537299,2.510694,2.498766,2.460433,2.517619,2.459783,2.465133,9.47E-05,-0.000975,-0.000235,0,
1817,340.717172,373.98514,361.64099,349.662803,331.417694,302.19842,259.044593,213.285775,102.458123,50.498283,65.46618,345.718918,383.41715,362.78404,337.027737,341.024611,334.559995,303.651496,249.66767,57.860532,51.122799,59.147513,305.390067,356.408204,351.378249,345.00635,337.849929,321.965051,288.72556,124.577743,212.349252,92.741494,89.971292,752.422112,395.750636,762.031519,756.082,734.939271,692.857773,649.876367,599.35716,535.118417,347.843045,1265.901339,146.26189,126.695489,81.112684,60.739921,45.618039,40.300025,1264.537299,2.513747,2.492814,2.46257,2.489997,2.458409,2.474595,-5.79E-05,-0.001432,-0.000235,0,
1818,340.680732,374.166691,361.604624,349.881276,331.709817,302.419044,258.708103,212.676916,102.125588,50.387432,65.576266,346.046695,384.395426,363.365453,338.085642,341.753812,334.997765,304.055993,248.841612,57.418783,51.159759,59.184298,305.243098,356.044331,351.159728,344.824111,337.703939,322.184644,289.501095,124.20377,212.273174,92.704704,89.824247,752.053703,395.678294,761.477675,755.60251,734.608921,692.493853,649.117804,598.962619,533.040955,346.494428,1265.901339,145.996922,125.983716,80.599231,60.519372,45.54386,40.039181,1264.537299,2.512678,2.469312,2.448681,2.499764,2.458104,2.454144,9.47E-05,-0.000822,-8.28E-05,0,
1819,340.65545,374.795033,362.161221,350.074474,331.976588,302.908264,259.018646,212.688558,101.76747,50.140064,65.807661,346.239936,385.16729,364.321266,339.190992,342.421177,335.592574,304.36139,249.791775,56.840908,51.134107,59.232341,304.776653,355.546011,350.624538,344.653018,337.56911,322.378826,290.103135,124.028257,212.132657,92.679172,90.081581,752.053703,395.750636,761.514596,755.60251,734.205192,692.093572,648.359331,598.639824,531.106584,345.145536,1265.901339,145.542765,124.82303,80.049139,60.188511,45.506769,40.449053,1264.537299,2.519394,2.489304,2.46028,2.508005,2.457646,2.465285,-5.79E-05,-0.001127,-0.000235,0,
1820,340.680732,375.11068,362.87733,350.35461,332.294018,303.448433,259.754801,213.399925,101.534549,49.906984,66.016578,346.265205,385.409777,364.637125,339.90918,342.847455,335.909679,304.864846,250.530962,56.719153,51.233676,59.331434,304.581663,355.098173,350.358426,344.459617,337.411948,322.36763,290.719368,123.642962,211.245976,92.704704,90.27105,752.02252,395.720019,761.298743,755.534407,734.027324,691.298685,647.534268,598.466006,529.679091,343.473743,1265.90794,144.754024,123.257471,78.771354,59.752943,45.178602,40.603782,1264.543896,2.51161,2.482589,2.458907,2.497322,2.456273,2.462691,-5.79E-05,-0.000822,-8.28E-05,0,
1821,340.952546,375.308855,363.148527,350.698997,332.821903,303.869624,260.145657,213.493483,101.329903,50.034846,66.180185,346.391181,385.679967,364.908112,340.801024,343.228693,336.03585,305.065518,249.384548,56.846544,51.509315,59.311538,304.635282,354.823725,350.265864,344.403444,337.538194,322.567403,291.363703,123.248977,210.197927,92.721591,90.12399,751.69098,395.647676,760.855735,755.165608,733.917226,690.789357,646.884302,598.645333,530.03735,340.847381,1265.90794,143.884137,121.201982,77.671397,59.238085,44.955976,40.231227,1264.543896,2.512831,2.477706,2.450055,2.510294,2.450474,2.457044,9.47E-05,-0.001127,-0.000388,0,
1822,341.019844,375.521122,363.324755,350.948272,333.327393,304.23152,260.065204,213.373515,101.213463,50.029187,66.394698,346.567688,385.964197,365.120521,341.160035,343.551153,336.394984,306.015522,248.177021,56.951385,51.65146,59.379474,304.592909,354.599786,350.078162,344.324965,337.496112,322.817963,292.022208,123.168514,210.077922,92.679172,89.634806,751.090325,395.528052,759.92161,754.306167,733.942658,690.814567,647.34263,599.06471,530.45625,338.208705,1265.894738,142.927407,118.876387,76.670237,58.527861,44.721909,39.362439,1264.530702,2.510236,2.473127,2.438608,2.49778,2.449711,2.458417,-5.79E-05,-0.001127,-0.000235,0,
1823,340.790052,375.51002,363.531775,351.119158,333.535239,304.440767,259.866919,213.285775,101.017529,49.943948,66.493528,346.665787,385.953113,365.400019,341.513446,343.722235,336.784982,306.702464,249.06693,56.90329,51.750995,59.331434,304.471412,354.479462,350.030593,344.350264,337.557946,322.989729,292.638037,123.0076,211.131826,92.631125,89.93453,751.095979,395.533606,759.890367,754.274954,733.801497,690.965669,647.745395,599.249556,530.497575,335.001388,1265.901339,141.912954,116.608347,76.199262,58.018375,44.504906,39.629163,1264.537299,2.504284,2.468091,2.458296,2.495796,2.449864,2.452008,-5.79E-05,-0.000975,-0.000235,0,
1824,340.69189,375.48482,363.615609,351.239513,333.838423,304.525508,259.654112,213.259364,100.881131,49.844373,66.761554,346.71335,385.783091,365.338484,341.779789,344.024954,337.197284,307.41175,250.429858,56.98821,51.577563,59.416255,304.666408,354.599786,350.078162,344.434318,337.642107,323.147288,293.018155,122.682762,211.33372,92.605593,90.344582,751.248964,395.611504,760.006758,754.354356,733.476861,691.18954,648.11207,599.506143,530.431426,331.499946,1265.90794,140.974521,115.050262,75.581648,57.435147,44.250737,40.007637,1264.543896,2.507794,2.450541,2.441355,2.504648,2.441165,2.451855,9.47E-05,-0.001127,6.98E-05,0,
1825,340.703051,375.568528,363.626731,351.250655,333.813095,304.610248,259.553421,213.385156,100.670903,49.818727,66.882836,346.542422,385.794177,365.422257,341.973216,344.036109,337.135519,307.716862,249.840799,56.889006,51.404112,59.464295,304.787899,354.647318,350.089306,344.518372,337.872259,323.231664,292.513069,122.133883,210.812654,92.616852,90.401182,751.232,395.667187,760.026669,754.374252,733.313183,691.391078,648.420476,600.027654,529.805894,327.53498,1265.888138,140.20207,114.326159,75.528096,56.82913,43.899424,40.065002,1264.524106,2.491311,2.456493,2.448834,2.491065,2.451542,2.450329,9.47E-05,-0.000822,-8.28E-05,0,
1826,340.759191,375.66078,363.573692,351.415962,333.796336,304.593378,259.611019,213.291595,100.321714,49.764782,66.902673,346.380031,386.031096,365.841479,342.2481,343.982933,336.754096,307.442867,247.758017,56.540635,50.980606,59.373845,304.587286,354.339443,350.109017,344.35584,337.855511,323.031918,291.832091,121.855319,209.88179,92.452813,90.333292,751.016662,395.564224,759.663262,753.937467,732.841815,691.469429,648.895544,600.965829,529.023205,323.113597,1265.894738,139.566282,113.625191,74.543869,56.356052,43.682276,39.660718,1264.530702,2.517104,2.504108,2.445781,2.49717,2.442997,2.453229,-5.79E-05,-0.001127,-8.28E-05,0,
1827,340.941387,375.551874,363.610048,351.743585,333.869337,304.703615,259.424132,212.75885,100.063338,49.062238,66.792623,346.125107,386.067316,366.023097,342.393905,343.83715,336.64469,307.736739,245.690636,55.877537,50.610924,59.484188,304.440284,354.084658,349.890456,344.027772,337.527029,323.068509,291.647607,121.519273,209.044339,92.4896,90.712272,751.027971,395.611504,759.859126,753.948784,732.376127,691.335068,649.52068,601.837847,529.249171,319.975897,1265.90794,138.710171,112.521373,74.775099,55.814838,43.470799,40.007637,1264.543896,2.463228,2.440163,2.442576,2.51472,2.465277,2.45567,-5.79E-05,-0.000822,-8.28E-05,0,
1828,341.081562,375.292201,363.640844,351.920021,333.936752,304.477515,259.007207,211.61118,99.725542,48.46469,66.823692,345.718918,385.953113,365.908568,342.278974,343.758681,336.347346,308.0617,243.653321,55.540263,50.309458,59.404998,304.177391,353.642295,349.41131,343.621201,337.338949,322.770174,291.715757,121.252236,208.238974,92.520759,90.486007,750.654021,395.533606,759.226078,753.426996,731.966957,690.85653,650.273745,602.334616,528.992878,315.24271,1265.901339,138.100994,112.069774,75.466033,55.588122,43.390785,39.591881,1264.537299,2.494974,2.488236,2.470048,2.513957,2.43262,2.457349,9.47E-05,-0.001127,-0.000235,0,
1829,341.019844,375.375911,363.761031,352.040362,333.801922,303.937507,258.831711,210.709108,99.367837,48.253999,66.688186,345.293006,385.710647,366.101301,342.29013,343.405361,335.811424,307.228066,241.217143,55.14613,50.061891,59.342692,303.968108,353.216609,349.167439,343.340707,337.021603,322.52521,291.616355,121.114351,207.336695,92.568804,90.418117,750.328234,395.53916,758.752039,752.990303,731.605766,690.607467,650.568309,602.878312,529.284998,310.515417,1265.90794,137.126677,111.369707,75.65497,55.741156,43.656543,39.709448,1264.543896,2.509931,2.48961,2.462265,2.512431,2.462682,2.482073,-5.79E-05,-0.001127,6.98E-05,0,
1830,341.123578,375.297752,363.610048,351.925591,333.35831,303.38054,258.526863,209.370409,98.845704,47.878221,66.6092,344.741062,385.379096,365.623532,342.175196,343.035288,334.85743,305.973151,237.855887,54.771854,49.982258,59.373845,303.55814,352.555755,348.578938,342.897633,336.614483,322.336631,291.094087,120.810057,206.112002,92.4896,89.93453,749.69659,395.388914,757.860902,752.210636,731.013278,690.456374,650.707277,603.088082,527.559712,306.579629,1265.901339,136.065958,110.621395,75.209404,55.956536,43.76227,39.032509,1264.537299,2.514662,2.491899,2.452039,2.496865,2.464208,2.464827,9.47E-05,-0.00128,-8.28E-05,0,
1831,341.415073,375.043621,363.464623,351.816388,332.774222,303.086455,258.190298,207.617995,98.403098,47.359896,66.6092,344.413219,385.05307,365.296598,341.737756,342.488506,334.018321,304.686655,234.835813,54.550637,49.945269,59.373845,303.153749,351.863997,347.99596,342.496568,336.285932,321.860849,290.355897,120.474215,205.083345,92.4896,89.824247,749.328401,395.352741,757.233797,751.694702,730.463167,690.347245,650.924054,603.518658,524.5138,303.380948,1265.901339,135.086904,109.767774,74.659484,55.846019,43.61369,38.883296,1264.537299,2.510236,2.492204,2.452955,2.502206,2.450627,2.467117,9.47E-05,-0.000975,-0.000541,0,
1832,341.566394,374.613498,363.106607,351.494339,332.341703,302.834735,258.009017,205.070195,97.892476,46.884088,66.57813,344.345939,384.986161,365.302158,341.670425,341.910799,333.403617,303.80984,232.801002,54.371911,50.024904,59.342692,302.791706,351.214153,347.491386,341.991663,335.853419,321.50043,289.586244,120.293374,203.755422,92.348083,89.53582,748.929079,395.285947,756.686203,751.184482,730.065421,690.061832,650.89347,604.17007,522.942345,301.95175,1265.90794,134.076512,108.660656,74.188512,55.630626,43.656543,38.627857,1264.543896,2.508863,2.495256,2.462417,2.512278,2.469397,2.446819,9.47E-05,-0.000975,-0.000235,0,
1833,341.67012,374.244862,362.773811,351.415962,331.971,302.351131,257.965894,202.58572,97.665616,46.730234,66.645885,344.267505,385.125522,365.332925,341.664847,341.868763,332.960137,303.804215,230.450331,54.10812,50.130203,59.337063,302.491916,350.62594,346.975625,341.47556,335.482729,321.165389,288.546529,119.877326,202.606106,92.342455,89.414263,748.660083,395.20249,756.416717,750.73104,729.577492,689.650568,651.0269,604.840872,524.078236,303.706336,1265.894738,133.199779,107.72245,74.177252,55.435075,43.645131,38.616396,1264.530702,2.509015,2.483963,2.464554,2.51472,2.479163,2.463759,-5.79E-05,-0.001127,-0.000388,0,
1834,341.810278,373.948829,362.622807,351.446795,331.709817,302.161648,258.109777,201.473674,97.549374,46.502258,66.64027,344.2255,385.66334,366.017538,341.950902,341.79027,332.881565,303.577946,228.627718,53.881175,50.568295,59.331434,302.339198,350.110516,346.459825,340.922944,335.075502,320.757106,287.654233,119.498669,201.380302,92.18969,89.162626,748.297628,395.17187,755.869221,750.405123,729.106497,689.619781,650.924054,605.061708,525.015522,305.256388,1265.901339,132.528737,107.431655,74.622822,55.330188,43.650837,38.323572,1264.537299,2.506115,2.482895,2.462112,2.506784,2.474585,2.469406,-5.79E-05,-0.000975,-0.000235,0,
1835,341.888723,373.772824,362.664729,351.634379,331.569346,301.946635,258.152898,201.098009,97.296965,46.322648,66.6092,344.267505,385.705104,366.132065,342.102292,341.686474,333.033122,303.252577,227.004908,54.10812,50.536977,59.337063,302.30805,349.606195,345.955134,340.344965,334.606381,320.140308,286.736002,119.131506,200.20406,91.864287,88.978866,748.039971,395.09952,755.537359,750.073576,728.959853,689.43793,651.429896,604.918159,525.839743,305.18286,1265.901339,132.002499,107.505771,74.879452,55.477583,43.799413,38.510178,1264.537299,2.501689,2.491594,2.460891,2.52174,2.463903,2.476274,9.47E-05,-0.000975,-0.000235,0,
1836,342.107319,373.700199,362.773811,352.107592,331.788434,301.762757,258.302491,200.869098,97.149522,46.322648,66.68257,344.486074,385.596436,366.023097,342.357454,341.686474,333.25207,303.546795,225.489074,54.845587,50.463027,59.30028,302.124175,349.314811,345.736436,339.834306,334.095117,319.847386,285.774835,118.684171,199.174336,91.79073,89.346396,748.076779,395.09952,755.721724,750.147251,728.739896,689.18335,651.17697,604.738725,526.771416,305.771039,1265.901339,131.964916,108.543719,75.209404,55.698654,43.947971,39.368165,1264.537299,2.483527,2.471907,2.459365,2.506326,2.460088,2.458875,9.47E-05,-0.000975,-0.000388,0,
1837,342.107319,373.881759,363.137405,352.398784,331.715405,301.542091,257.891087,199.953371,96.965231,46.396764,66.719255,344.413219,385.379096,366.168388,342.649056,341.795848,333.726428,304.208695,225.716501,56.024912,50.389072,59.263496,302.013845,349.023415,345.736436,339.761351,333.802945,319.517825,285.109215,118.423279,197.91558,91.606846,89.309641,748.039971,395.09952,755.721724,750.073576,728.446636,688.528771,651.646698,604.666952,526.663918,304.226859,1265.901339,132.942316,111.401145,76.492557,56.067046,44.133643,39.927373,1264.537299,2.502452,2.486863,2.461654,2.514872,2.441623,2.46559,9.47E-05,-0.000822,-8.28E-05,0,
1838,342.143751,374.281171,363.573692,352.871945,331.751919,301.542091,257.666654,199.075682,96.707248,46.50793,66.829307,344.522501,385.451543,366.20471,342.940644,341.941677,334.018321,304.576362,226.550243,57.313965,50.389072,59.30028,301.866733,348.950564,345.772886,339.651917,333.62033,319.078373,284.924291,117.938871,196.771079,91.422973,89.309641,747.782329,395.063345,755.426744,749.852558,728.226702,687.583412,652.586259,604.738725,525.947247,302.53483,1265.901339,134.409397,115.007333,77.335795,56.656328,44.393539,40.076448,1264.537299,2.506879,2.487778,2.463486,2.516551,2.465429,2.472,-0.00021,-0.000975,-0.000235,0,
1839,342.180182,374.644254,364.119013,353.053921,331.678891,301.799534,257.4422,198.694044,96.744101,46.952501,67.159446,344.413219,385.52399,366.277354,343.378001,342.051047,334.200746,304.4293,225.223719,58.418218,50.315114,59.263496,301.756394,348.659152,345.554183,339.57896,333.62033,318.822006,284.406439,117.566342,196.122459,91.312656,89.199379,747.487898,395.02717,755.021178,749.557883,728.153393,687.328921,653.562106,605.241148,526.090584,300.621086,1265.901339,135.651681,117.353512,77.299131,57.024539,44.616263,40.150979,1264.537299,2.501842,2.482437,2.464096,2.513346,2.45963,2.471237,0.000247,-0.001127,-0.000693,0,
1840,342.295054,374.722419,364.815253,353.314248,331.31932,301.731608,256.924112,198.280057,96.712886,47.25447,67.275101,344.418795,385.855534,366.355555,343.456468,341.910799,333.987421,303.736293,223.447225,59.490758,50.468683,59.232341,301.504552,348.3733,345.341048,339.329185,333.443295,318.754359,283.857148,117.199593,195.059883,91.244739,89.058012,747.199136,394.924197,754.731903,749.08473,727.865796,686.789204,654.435203,605.71322,526.346922,298.711888,1265.90794,136.448436,119.186262,77.598069,57.619191,44.844649,40.380264,1264.543896,2.510389,2.469007,2.46318,2.50419,2.454137,2.468948,-5.79E-05,-0.001127,-0.000235,0,
1841,342.362337,374.499023,365.100485,353.454252,330.656384,300.843217,255.720656,196.823739,96.412445,47.322865,67.269487,344.267505,385.849991,366.313675,343.232219,341.577098,333.507498,303.068677,221.733958,60.588316,50.647897,59.263496,301.0575,347.966997,345.043847,339.104719,333.255082,318.602251,283.70348,116.709833,193.94735,91.165572,89.156983,747.040637,394.840735,754.536261,748.96294,727.671287,686.305498,654.713314,606.384127,526.479252,297.079431,1265.894738,137.039736,120.294352,77.366827,58.196715,45.018789,40.92754,1264.530702,2.505047,2.493883,2.468675,2.498085,2.455663,2.474137,0.000247,-0.001127,-0.000235,0,
