Time,FSE1_0-03mBC,FSE1_0-3mBC,FSE1_0-61mBC,FSE1_0-91mBC,FSE1_1-22mBC,FSE1_1-52mBC,FSE1_1-83mBC,FSE1_2-13mBC,FSE2_0-03mBC,FSE2_0-3mBC,FSE2_0-61mBC,FSE2_0-91mBC,FSE2_1-22mBC,FSE2_1-52mBC,FSE2_1-83mBC,FSE2_2-13mBC,FSE3_0-3mBC,FSE3_0-61mBC,FSE3_0-91mBC,FSE3_1-22mBC,FSE3_1-52mBC,FSE3_1-83mBC,FSE3_2-13mBC,FSE4_0-3mBS,FSE4_0-61mBS,FSE4_0-91mBS,FSE4_1-22mBS,FSE4_1-52mBS,FSE4_1-83mBS,FSE4_2-13mBS,FSE3_bdp_0-3mBC,FSE3_bdp_0-61mBC,FSE3_bdp_0-91mBC,FSE3_bdp_1-22mBC,FSE3_bdp_1-52mBC,FSE3_bdp_1-83mBC,FSE3_bdp_2-13mBC,FSE4_bdp_0-3mBC,FSE4_bdp_0-61mBC,FSE4_bdp_0-91mBC,FSE4_bdp_1-22mBC,FSE4_bdp_1-52mBC,FSE4_bdp_1-83mBC,FSE4_bdp_2-13mBS,FSE1_HF_0-15mAF,FSE1_RAD_0-15mAF,FSE2_HF_0-15mAF,FSE2_RAD_0-15mAF,FSE3_HF_1-52mBC,FSE3_HF2_1-52mBC,FSE5_HF_1-52mBC,FSE5_HF2_1-52mBC,FSE_bdp_0-3mBS_RW,FSE_bdp_0-6mBS_RW,FSE_bdp_0-9mBS_RW,FSE_bdp_1-2mBS_RW,FSE_TC_0-3mBS_RW,FSE_TC_0-6mBS_RW,FSE_TC_0-9mBS_RW,FSE_TC_1-2mBS_RW,Untitled,Comment
871,144.326397,114.470871,94.486233,94.809193,57.270704,54.31429,53.904093,39.437288,187.05371,135.933936,98.291755,59.881855,48.427634,38.27261,36.295675,34.905626,110.30406,99.331562,70.764501,66.711296,52.122652,43.738181,33.277995,90.217601,62.33904,45.438893,30.149801,26.961603,26.88312,25.662277,2.531112,2.54543,2.509263,2.512902,2.529787,2.512327,2.532131,2.546669,2.47049,2.44337,2.592184,2.517187,2.533927,2.52532,-0.000328,2.49E-05,-1.00E-05,-0.000116,0.000118,-0.000104,0.000553,0.000727,2.498182,2.533269,2.49717,2.151779,47.943783,66.190215,36.191055,38.806331,0,
872,110.816646,84.517892,84.743118,82.610926,60.214025,55.604553,50.580005,39.549187,188.084868,137.740873,101.353296,62.34382,52.457282,42.928282,37.379467,35.467113,110.118488,99.183956,70.397815,66.527767,52.048803,43.775335,33.277995,89.996983,62.192029,45.438893,30.112181,26.923878,26.92084,25.737797,2.531112,2.545888,2.510789,2.515191,2.529482,2.512327,2.531673,2.544838,2.469727,2.443522,2.591879,2.516271,2.535148,2.524862,0.000282,-0.00028,0.000143,3.69E-05,0.000118,4.88E-05,0.000705,0.000575,2.498334,2.53098,2.506937,2.150558,47.462209,67.621566,35.629961,41.676619,0,
873,106.567442,83.426929,88.83123,85.226756,62.61344,56.057366,49.148032,36.796557,186.377297,133.12493,100.404447,63.566232,53.907228,44.647717,38.174402,35.73985,109.943653,99.083915,70.041709,66.134578,51.948693,43.711761,33.288829,89.713468,62.055627,45.412493,30.123048,27.010224,26.856299,25.786466,2.530959,2.545583,2.509263,2.51397,2.529634,2.512174,2.531826,2.543464,2.462249,2.442912,2.592489,2.516119,2.534843,2.525015,-0.000176,-0.000128,-1.00E-05,-0.000268,0.000423,0.000201,0.000705,0.000575,2.497877,2.532811,2.502359,2.167193,46.795134,68.282042,35.255737,42.048864,0,
874,106.001831,82.828925,87.130308,82.941092,58.448504,54.719901,46.247588,36.149939,181.172426,127.712176,98.14432,63.592334,53.785899,45.601752,39.208293,37.149832,109.821614,98.814985,69.701064,65.683426,51.901093,43.663871,33.240486,89.298462,61.824467,45.327531,30.112181,26.961603,26.92084,25.737797,2.531264,2.546041,2.508957,2.512444,2.529634,2.512022,2.531826,2.541327,2.464081,2.443522,2.592795,2.51505,2.534843,2.524557,-0.000328,0.000178,-1.00E-05,-0.000116,0.000423,0.000201,0.0004,0.000575,2.498334,2.530065,2.500985,2.171314,45.491719,65.744398,34.950853,41.447836,0,
875,105.75362,80.270299,84.533433,81.374393,56.434385,53.993015,46.406642,35.075263,179.770618,126.637108,96.128705,63.052197,52.763288,44.202198,39.852859,37.945006,109.721014,98.604287,69.528294,65.400306,52.465601,43.82322,33.551346,88.75772,61.504238,45.301129,30.085426,26.972502,27.007175,25.861978,2.531112,2.546498,2.508194,2.512138,2.529634,2.512022,2.531979,2.541785,2.462097,2.443217,2.592032,2.515356,2.535453,2.524252,-0.000328,-0.000128,-1.00E-05,-0.000421,0.00027,0.000201,0.000705,0.000727,2.498334,2.532354,2.496559,2.161241,43.528951,64.097318,33.982401,36.265442,0,
876,112.45456,84.780262,83.79391,81.222389,55.950185,53.249831,46.475451,35.519154,179.19237,126.032874,96.049735,63.04689,53.385376,44.122564,39.959284,38.686128,109.493045,98.340742,69.339623,65.248132,52.644838,43.817854,33.620924,88.201147,61.204808,45.22152,30.117614,27.042497,26.92629,25.743253,2.530959,2.546193,2.508347,2.511833,2.529634,2.512327,2.532589,2.539953,2.465301,2.443522,2.59371,2.514745,2.534843,2.524252,-0.000176,-0.00028,0.000143,3.69E-05,0.000118,0.000201,0.0004,0.000422,2.498487,2.527318,2.50068,1.882252,43.651177,64.989297,33.843331,43.584605,0,
877,114.354107,84.785564,82.991692,81.961248,55.329101,54.029899,49.888031,35.674284,182.252708,125.439664,99.99863,67.272379,57.4083,45.575378,40.933223,38.915375,109.609705,98.014118,69.088192,65.143278,52.502516,43.82322,33.626339,87.581791,60.879193,45.115501,29.972554,26.897052,26.969458,25.824223,2.530959,2.544972,2.510026,2.511528,2.529482,2.512174,2.532589,2.542395,2.462707,2.44337,2.5931,2.515813,2.533927,2.523489,-0.000176,-0.000128,0.000143,-0.000116,0.00027,0.000201,0.000247,0.000727,2.497113,2.53449,2.500222,1.961461,42.74826,66.63068,33.645088,48.878458,0,
878,114.619626,84.240021,80.318283,80.499503,56.255538,56.246893,50.89178,37.474765,187.108451,127.95317,105.729813,71.603995,58.738716,46.433593,42.017961,39.181873,109.54086,97.724417,68.800073,65.038421,52.434018,43.791435,33.631755,87.036013,60.627089,44.972341,30.015614,27.015674,27.050339,25.829678,2.530807,2.545125,2.509263,2.511833,2.529176,2.512174,2.532742,2.543617,2.466217,2.443217,2.592489,2.516882,2.534843,2.52471,-0.000328,2.49E-05,0.000295,-0.000421,-3.49E-05,-0.000104,0.000247,0.000727,2.498029,2.534795,2.510295,2.145979,41.611024,64.003053,33.211431,42.511531,0,
879,112.905431,81.664897,77.708512,78.990768,57.723093,58.561104,50.775539,37.31989,187.29389,126.300243,105.798458,67.859185,57.00324,45.50119,42.533306,39.325664,109.312914,97.53472,68.50134,64.922954,52.28101,43.82322,33.551346,86.516437,60.253995,45.004111,29.972554,27.010224,27.04489,25.786466,2.530959,2.546346,2.508805,2.511681,2.529482,2.512174,2.532589,2.543006,2.465454,2.44337,2.592489,2.517797,2.535453,2.525473,0.00013,-0.000128,-0.000163,-0.000268,0.000118,-0.000104,9.48E-05,0.000575,2.498029,2.53388,2.503732,2.256781,41.004539,61.97165,33.125587,34.136427,0,
880,93.984333,73.807854,76.529527,77.628889,58.233034,56.899244,49.771712,37.463972,186.791887,122.892449,102.909566,65.909796,53.975676,44.011152,41.895599,39.133799,109.196274,97.30817,68.275955,64.697312,52.275676,43.817854,33.508432,85.960205,59.91763,44.775939,29.891865,27.042497,27.039441,25.743253,2.531112,2.546498,2.508652,2.512138,2.529482,2.512174,2.532284,2.54499,2.469116,2.443217,2.592489,2.51444,2.535453,2.525473,-0.000176,0.000178,0.000143,3.69E-05,0.00027,4.88E-05,0.000553,0.00088,2.498029,2.529454,2.503122,2.183524,41.983197,64.55395,33.961176,39.867064,0,
881,90.975248,72.455706,77.818549,78.440785,55.808137,55.7626,50.516737,37.469368,176.410993,128.58471,100.367552,65.107851,51.359946,43.607924,40.225513,37.160628,108.979083,97.018559,68.06116,64.51899,52.133322,43.786068,33.551346,85.561541,59.775795,44.744163,29.934927,27.047946,27.082604,25.748709,2.530959,2.546498,2.512315,2.511986,2.52994,2.512174,2.532437,2.547585,2.468201,2.444133,2.594016,2.513982,2.533012,2.525778,-2.30E-05,2.49E-05,-1.00E-05,-0.000268,0.000423,0.000201,0.000553,0.000727,2.497571,2.535406,2.503274,2.203212,41.531196,64.622089,34.105646,42.729362,0,
882,98.812859,79.719868,79.469212,79.577446,55.881824,54.841158,50.553712,40.976382,172.327738,128.922014,102.841023,65.107851,51.064346,41.86057,38.398341,36.37569,108.979083,96.723662,67.731001,64.335355,52.096398,43.748915,33.513848,85.194332,59.444676,44.63274,29.934927,27.085666,27.120317,25.824223,2.530959,2.54894,2.511552,2.512138,2.52994,2.51248,2.532894,2.547432,2.470032,2.444438,2.596305,2.51444,2.535911,2.52471,-2.30E-05,-0.000128,0.000143,-0.000268,0.000118,-0.000104,0.000705,0.000727,2.497877,2.534795,2.50419,2.231446,41.307821,63.961016,33.768372,43.10128,0,
883,103.282633,79.908639,79.327774,78.592742,55.776616,56.467915,49.301407,37.923076,168.1383,125.407664,101.812304,64.709465,50.810989,40.674794,37.918477,36.418482,108.836088,96.286708,67.40612,64.120284,51.954028,43.791435,33.556762,84.905889,59.302812,44.600961,29.940362,26.977951,27.088053,25.829678,2.530807,2.546498,2.513384,2.512291,2.530092,2.512327,2.532284,2.547738,2.47049,2.444286,2.595237,2.513829,2.535148,2.525778,0.00013,2.49E-05,0.000295,-0.000268,0.00027,4.88E-05,0.000553,0.000727,2.497877,2.534643,2.504343,2.349269,40.642822,63.56227,33.323927,43.664315,0,
884,101.984932,79.059394,81.670548,79.027434,56.029189,56.794081,51.551683,36.385191,165.884247,122.150969,100.404447,65.107851,52.578708,42.083778,39.06989,37.011159,108.682396,95.765502,67.107306,63.968054,51.874835,43.748915,33.476348,84.680291,59.11351,44.558453,29.85967,26.972502,27.158029,25.861978,2.531112,2.546804,2.511247,2.515343,2.529329,2.512022,2.531826,2.546517,2.469116,2.444438,2.594626,2.51444,2.536369,2.523184,-0.000328,0.000178,0.000143,-0.000268,0.00027,-0.000104,0.0004,0.000575,2.498029,2.536169,2.50358,2.450303,39.279767,60.343761,32.815113,38.316051,0,
885,105.362876,82.304787,81.64975,79.189992,55.750418,56.846872,51.974087,37.896512,164.91024,121.457918,100.715634,66.664721,54.4027,41.690661,39.496244,37.961187,109.106421,95.339363,66.682904,63.910505,51.78005,43.765017,33.492596,84.292346,59.055857,44.500253,29.913603,26.98885,27.098951,25.916096,2.531264,2.545278,2.509873,2.512749,2.529482,2.512022,2.531979,2.544227,2.470643,2.443828,2.596,2.513066,2.53408,2.522878,-2.30E-05,2.49E-05,-1.00E-05,-0.000268,0.00027,4.88E-05,0.0004,0.000575,2.497877,2.536169,2.504038,2.45534,39.791049,60.664107,31.828434,39.536808,0,
886,106.461794,82.734693,84.685593,79.509406,54.634074,56.099531,51.630918,36.839345,165.31827,121.073965,100.446676,68.084519,55.203189,43.018734,39.858244,38.211735,108.984438,94.960369,66.378739,63.569281,51.695512,43.679973,33.406761,83.914638,58.824416,44.452378,29.902734,26.977951,27.163478,25.829678,2.530959,2.545583,2.5085,2.511223,2.529482,2.511717,2.531368,2.546517,2.471253,2.443828,2.598442,2.511693,2.533927,2.521505,-0.000176,0.000178,-1.00E-05,-0.000421,0.00027,-0.000104,0.0004,0.00088,2.497724,2.534948,2.502817,2.456714,38.368068,58.009676,31.672798,34.334655,0,
887,103.583489,78.299485,87.959838,80.028073,54.713135,56.399566,50.564392,37.03167,167.076556,120.594365,100.784106,68.053147,54.876728,42.68954,39.826357,37.470296,108.730188,94.56056,66.127158,63.427637,51.737781,43.648184,33.48718,83.406037,58.682513,44.420594,29.983423,27.058844,27.131215,25.910641,2.531264,2.548177,2.511705,2.513359,2.529787,2.511717,2.531673,2.543159,2.473542,2.449017,2.599815,2.511387,2.532401,2.520895,-0.000176,-0.000128,-0.000163,-0.000421,0.000576,-0.000256,0.0004,0.000575,2.497877,2.53388,2.503732,2.454577,38.186804,55.915462,31.114754,33.102644,0,
888,102.480866,76.800582,85.026645,79.923361,54.128506,56.110176,49.090048,36.064713,165.214989,117.916116,98.576426,64.830174,51.671499,41.579025,39.645366,37.363625,108.69846,94.197637,65.875561,63.285986,51.743118,43.616395,33.455096,83.117701,58.577408,44.351659,29.988857,27.102013,27.174375,25.953848,2.530807,2.547719,2.508652,2.513207,2.530855,2.512174,2.532589,2.545448,2.473237,2.450695,2.598137,2.510166,2.533775,2.521963,-0.000176,2.49E-05,0.000295,-0.000116,0.00027,0.000201,0.0004,0.000727,2.497571,2.531896,2.501901,2.454577,37.589289,55.510029,30.438191,31.450498,0,
889,100.224546,77.895906,81.864621,80.028073,54.049419,56.436402,48.899636,36.24637,162.239207,115.380038,95.550216,61.81407,49.707133,40.940842,39.155258,37.657051,108.47062,93.824131,65.613342,63.023488,51.700848,43.648184,33.52468,82.78208,58.424856,44.27199,30.058671,27.134282,27.055789,25.872888,2.530654,2.548025,2.510484,2.513359,2.531924,2.511869,2.532437,2.546517,2.473847,2.454663,2.599663,2.507725,2.52477,2.522268,-0.000328,-0.000128,-0.000163,-0.000268,0.000423,0.000201,0.000247,0.000727,2.498182,2.532811,2.501748,2.452593,37.973567,55.225768,30.37386,33.000922,0,
890,100.777839,79.290141,81.387596,81.128257,55.155474,56.952032,48.603478,35.909639,163.724057,113.484446,93.820457,61.152744,47.782515,40.344945,39.006071,37.918455,108.322312,93.308757,65.356409,62.913256,51.996291,43.759649,33.787139,82.378381,58.351234,44.160526,30.021048,27.134282,27.018073,25.872888,2.530501,2.546041,2.510331,2.513359,2.53055,2.511869,2.532437,2.546669,2.470643,2.449932,2.596916,2.512914,2.534843,2.526388,-0.000176,-0.000128,0.000143,-0.000116,0.000423,0.000354,0.000247,0.000727,2.498029,2.531591,2.499917,2.45244,37.29581,55.478494,29.879494,32.357413,0,
891,98.823515,76.098252,81.424289,80.724838,56.113513,57.136153,49.010679,34.711526,160.222326,113.224428,95.5134,61.00576,48.11581,39.003046,38.744946,37.28351,108.136943,92.830284,64.95262,62.656033,51.996291,43.722495,33.787139,82.158193,58.203983,44.086211,30.096294,27.171999,26.980357,25.835133,2.530959,2.545278,2.508805,2.511375,2.531313,2.512022,2.532589,2.545448,2.472779,2.449627,2.59661,2.509098,2.531943,2.524252,-0.000176,2.49E-05,-0.000163,-0.000268,0.00027,4.88E-05,0.0004,0.000727,2.497877,2.528538,2.500527,2.455187,36.809962,54.593587,29.879494,32.244769,0,
892,105.43683,74.085843,82.530477,81.426966,56.008318,57.620109,51.419888,34.379728,159.314914,113.898495,95.481905,64.022683,49.490538,39.642303,38.414516,36.952613,107.808679,92.357211,64.590805,62.404095,51.816981,43.727863,33.830042,81.759834,58.2093,44.017257,30.176967,27.102013,27.023523,25.840589,2.530807,2.544972,2.509721,2.513054,2.530855,2.511717,2.532742,2.543617,2.46988,2.447338,2.596152,2.511845,2.533164,2.517995,-0.000176,2.49E-05,0.000295,-0.000574,0.000423,4.88E-05,0.000247,0.000727,2.498029,2.533269,2.50068,2.457629,36.281094,54.883275,29.460167,32.239344,0,
893,108.995424,73.871022,83.159705,82.495989,55.866274,57.883108,48.762258,35.845605,158.141621,113.272308,95.303156,63.881151,49.754806,40.020386,37.934659,37.144854,107.554592,91.957799,64.265669,62.188889,51.711521,43.696075,33.835456,81.508273,58.104173,43.985462,30.144781,27.14518,26.953539,25.921551,2.530959,2.544515,2.508042,2.512291,2.52994,2.512022,2.532284,2.543922,2.472474,2.443675,2.597984,2.514898,2.531943,2.524099,-0.000328,2.49E-05,-1.00E-05,-0.000421,0.00027,4.88E-05,0.000247,0.000575,2.498029,2.536016,2.504343,2.440688,36.254504,54.893932,29.019349,33.488611,0,
894,98.649892,71.082621,79.893936,81.102179,53.322321,55.636496,48.725238,36.705982,155.785422,113.198022,94.898251,63.33045,50.56827,39.573135,37.598594,36.808516,107.29519,91.700277,63.898475,61.931601,51.674587,43.696075,33.91043,81.067965,58.03054,43.911136,30.144781,27.107462,27.1044,25.846044,2.530807,2.544972,2.509721,2.512291,2.529634,2.512174,2.532284,2.542853,2.470337,2.443065,2.5931,2.515966,2.535301,2.524404,0.00013,-0.000128,-0.000315,-0.000116,0.000118,4.88E-05,0.000247,0.00088,2.497877,2.527165,2.502053,2.438704,35.276252,53.966513,29.051556,32.770337,0,
895,101.863964,75.343746,80.119351,79.750608,53.770342,54.978385,49.248774,38.243419,154.499618,113.240533,94.425131,63.592762,49.131257,38.944617,37.491945,37.000782,107.078224,91.558444,63.573271,61.789877,51.532179,43.701443,33.803383,80.669671,57.925404,43.805006,30.150215,27.075192,27.034422,25.813744,2.530654,2.54543,2.508347,2.510154,2.529634,2.512022,2.532894,2.544227,2.473542,2.44398,2.592184,2.516119,2.533164,2.52471,0.00013,-0.00028,0.000143,-0.000268,0.00027,0.000201,0.000247,0.000575,2.497877,2.531896,2.502359,2.443741,34.752049,53.191576,28.863298,34.795099,0,
896,95.845374,73.462173,78.788128,79.006659,55.529333,55.152046,50.902458,39.42692,156.311814,111.930278,92.869386,63.949265,48.269264,39.567749,37.667888,36.877867,106.771144,91.327116,63.305571,61.595457,51.373746,43.690708,33.830042,80.292191,57.620195,43.794272,30.176967,27.177448,27.061238,25.840589,2.530807,2.54543,2.508042,2.510307,2.529482,2.511717,2.533047,2.543311,2.46759,2.442759,2.594779,2.514592,2.532706,2.526388,-0.000176,0.000178,0.000143,-0.000116,0.000118,0.000354,9.48E-05,0.000727,2.498334,2.532506,2.504648,2.469534,34.91267,54.75176,28.911837,40.26143,0,
897,94.505084,73.373297,78.992727,79.687865,53.707228,55.726168,50.591093,42.428698,154.700446,107.318261,91.089122,63.897067,47.661113,40.297351,37.838832,36.6752,106.496206,91.090897,63.106421,61.432881,51.395096,43.637866,33.964156,79.909829,57.383687,43.778573,30.236317,27.123809,27.04532,25.824656,2.530959,2.54543,2.508042,2.510612,2.529482,2.512022,2.532589,2.540564,2.467438,2.443675,2.592337,2.51444,2.531333,2.525625,-2.30E-05,-0.000128,0.000295,-0.000116,-0.000188,4.88E-05,0.000247,0.00088,2.497877,2.531591,2.503274,2.449998,34.275888,54.714882,28.836527,37.163318,0,
898,102.016948,74.248476,79.904531,80.305961,52.262667,55.426026,50.363897,40.449768,155.112695,105.795685,89.834434,62.790267,46.618224,40.291968,37.385287,36.595035,106.231603,90.938472,62.880721,61.317277,51.389758,43.632498,33.883772,79.53768,57.083718,43.698867,30.306115,27.11836,26.964438,25.8192,2.530807,2.545583,2.508347,2.510307,2.529634,2.511717,2.532742,2.541632,2.468506,2.444896,2.595389,2.513829,2.532248,2.524862,0.00013,2.49E-05,0.000295,3.69E-05,0.00027,-0.000256,9.48E-05,0.000727,2.497724,2.530675,2.500832,2.447556,34.457803,56.257765,28.793428,40.032368,0,
899,104.824342,75.752582,80.785037,79.939254,54.845035,57.746502,49.439141,39.85332,158.798983,102.801782,91.818985,56.870946,44.652072,39.807553,37.049054,37.566586,105.898328,90.75459,62.733783,61.243745,51.241987,43.48386,33.921258,79.24421,56.936377,43.661696,30.155648,27.156077,26.964438,25.8192,2.530807,2.546804,2.508652,2.511528,2.529634,2.512022,2.532742,2.543617,2.469727,2.443828,2.595237,2.514287,2.533317,2.524862,-2.30E-05,-0.000128,0.000295,-0.000421,0.000423,-0.000256,0.000553,0.000727,2.497724,2.531591,2.499459,2.43611,33.794099,55.899911,28.691336,40.378637,0,
900,84.798316,69.363119,80.853119,79.67727,53.880997,58.882043,51.208829,39.325785,162.255701,104.976723,93.542096,57.63859,46.724072,40.956981,37.193106,36.514863,105.633809,90.528636,62.544793,61.1649,51.199704,43.515653,33.990811,78.872086,56.894219,43.619157,30.150215,27.150628,26.92127,25.889254,2.530959,2.546498,2.508347,2.510765,2.529787,2.512022,2.532437,2.541938,2.468964,2.445659,2.595847,2.513829,2.535911,2.523489,0.000588,-0.000128,0.000295,-0.000574,0.00027,-0.000104,0.001011,0.000727,2.497419,2.527775,2.499001,2.437789,33.419175,54.056291,28.352331,38.662844,0,
901,82.26825,69.142902,78.138468,77.404032,54.913434,58.366891,53.867602,39.325785,143.437009,106.641311,90.527241,58.558412,48.835212,41.515349,38.947638,35.766874,105.374672,90.234471,62.287618,61.091364,51.162758,43.515653,34.065773,78.651996,56.710024,43.544809,30.074972,27.075192,26.996706,25.889254,2.530654,2.546956,2.508347,2.510765,2.529787,2.511869,2.532284,2.542395,2.468353,2.445201,2.596152,2.514135,2.534843,2.523184,0.000588,2.49E-05,0.000143,-0.000421,0.000118,0.000354,0.000705,0.000575,2.497724,2.529454,2.506327,2.564311,33.15665,52.247643,28.013218,35.635131,0,
902,84.033462,73.221252,82.913385,77.665965,57.644576,59.696643,55.090131,38.510167,138.94991,104.390562,92.223413,58.306218,48.174234,43.714429,42.119236,36.856691,105.083904,89.945643,62.035727,61.096674,51.168096,43.446698,34.108665,78.363846,56.494289,43.438647,30.268501,27.11836,26.92672,25.894709,2.530807,2.546193,2.509568,2.510612,2.529482,2.511259,2.531216,2.541327,2.467743,2.445049,2.597679,2.511082,2.534538,2.52532,-0.000328,-0.000128,0.000295,-0.000116,0.000118,4.88E-05,0.0004,0.00088,2.497571,2.53449,2.508158,2.596208,33.569161,50.436958,27.900156,34.249295,0,
903,87.193613,71.098514,80.827026,77.707925,60.151533,59.738735,55.685317,37.320298,139.068492,102.142425,91.346412,60.4443,48.512784,42.604859,40.002358,37.982763,104.719169,89.656843,61.747067,61.028447,51.062591,43.489228,34.03912,78.075702,56.389073,43.406838,30.273933,27.161526,26.969888,25.824656,2.530654,2.545888,2.5085,2.51107,2.529482,2.512327,2.532589,2.54209,2.466827,2.443828,2.599815,2.510014,2.529044,2.524404,-2.30E-05,2.49E-05,0.000143,-0.000116,0.000118,-0.000104,0.0004,0.000727,2.497266,2.536016,2.502206,2.573621,33.526248,49.062916,28.007771,31.466786,0,
904,95.314578,72.309337,80.680267,77.964566,56.98721,58.819089,54.652936,41.312003,138.540585,103.693725,87.122185,56.323969,46.660648,40.707079,39.853282,38.057434,104.386158,89.36276,61.489817,60.881364,51.136487,43.414903,34.001638,77.818946,56.20483,43.369658,30.273933,27.161526,26.969888,25.786899,2.530654,2.546193,2.508652,2.510918,2.529634,2.511869,2.531979,2.541938,2.468506,2.445049,2.600121,2.510472,2.532096,2.523031,-0.000176,2.49E-05,-1.00E-05,-0.000116,-3.49E-05,4.88E-05,0.0004,0.000727,2.497419,2.536016,2.501901,2.562479,33.869068,47.142467,28.088586,30.607582,0,
905,99.32403,73.991674,80.454836,77.665965,55.655851,59.843755,53.725334,38.062093,138.195847,100.476305,85.502002,54.476486,45.208834,39.770282,41.114434,37.641285,104.047863,89.063396,61.153721,60.765735,51.131149,43.409534,34.033706,77.593576,56.088953,43.289926,30.306115,27.11836,27.039871,25.8192,2.530349,2.545888,2.507736,2.51046,2.529482,2.512022,2.532131,2.543006,2.4711,2.444438,2.597373,2.512151,2.532401,2.516774,-0.000176,0.000178,-1.00E-05,-0.000268,0.00027,4.88E-05,0.0004,0.000727,2.497419,2.532354,2.502359,2.562479,33.938615,46.506932,28.346886,29.586235,0,
906,94.799415,70.915043,82.625075,75.581578,56.029609,60.32712,49.481486,39.448468,136.694042,98.342996,85.654085,54.297495,44.768807,38.992693,39.778737,34.542381,103.646339,88.737923,60.901724,60.587173,50.988692,43.414903,34.0766,77.378802,55.94686,43.332477,30.273933,27.236957,26.969888,25.824656,2.530349,2.545735,2.508194,2.511528,2.529634,2.512174,2.532284,2.543464,2.470185,2.446117,2.595695,2.512303,2.529654,2.521352,-2.30E-05,-0.000128,0.000143,-0.000421,-3.49E-05,4.88E-05,0.000247,0.000575,2.497571,2.533727,2.50358,2.5666,34.661338,46.220992,28.47079,30.349728,0,
