s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C
Time,"Basement_HRR_1","Basement_HRR_2","Basement_HRR_3","Basement_HRR_4","Basement_HRR_5","Basement_HRR_6","FirstFloor_HRR_1","FirstFloor_HRR_2","FirstFloor_HRR_3","FirstFloor_HRR_4","FirstFloor_HRR_5","FirstFloor_HRR_6","FirstFloor_HRR_7","FirstFloor_HRR_8","FirstFloor_HRR_9","FirstFloor_HRR_10","FirstFloor_HRR_11","FirstFloor_HRR_12","0.08 m BS, V, Rear","0.34 m BS, V, Rear","0.61 m BS, V, Rear","0.88 m BS, V, Rear","1.15 m BS, V, Rear","1.42 m BS, V, Rear","1.68 m BS, V, Rear","1.95 m BS, V, Rear","0.08 m BS, W, Rear","0.34 m BS, W, Rear","0.61 m BS, W, Rear","0.88 m BS, W, Rear","1.15 m BS, W, Rear","1.42 m BS, W, Rear","1.68 m BS, W, Rear","1.95 m BS, W, Rear","0.08 m BS, T, Rear","0.34 m BS, T, Rear","0.61 m BS, T, Rear","0.88 m BS, T, Rear","1.15 m BS, T, Rear","1.42 m BS, T, Rear","1.68 m BS, T, Rear","1.95 m BS, T, Rear","0.08 m BS, V, Front","0.34 m BS, V, Front","0.61 m BS, V, Front","0.88 m BS, V, Front","1.15 m BS, V, Front","1.42 m BS, V, Front","1.68 m BS, V, Front","1.95 m BS, V, Front","0.08 m BS, W, Front","0.34 m BS, W, Front","0.61 m BS, W, Front","0.88 m BS, W, Front","1.15 m BS, W, Front","1.42 m BS, W, Front","1.68 m BS, W, Front","1.95 m BS, W, Front","0.08 m BS, T, Front","0.34 m BS, T, Front","0.61 m BS, T, Front","0.88 m BS, T, Front","1.15 m BS, T, Front","1.42 m BS, T, Front","1.68 m BS, T, Front","1.95 m BS, T, Front","0.08 m BS, U, Stair","0.34 m BS, U, Stair","0.61 m BS, U, Stair","0.88 m BS, U, Stair","1.15 m BS, U, Stair","1.42 m BS, U, Stair","1.68 m BS, U, Stair","1.95 m BS, U, Stair","0.08 m BS, W, Stair","0.34 m BS, W, Stair","0.61 m BS, W, Stair","0.88 m BS, W, Stair","1.15 m BS, W, Stair","1.42 m BS, W, Stair","1.68 m BS, W, Stair","1.95 m BS, W, Stair","0.08 m BS, T, Stair","0.34 m BS, T, Stair","0.61 m BS, T, Stair","0.88 m BS, T, Stair","1.15 m BS, T, Stair","1.42 m BS, T, Stair","1.68 m BS, T, Stair","1.95 m BS, T, Stair"
 3.7801064E+001, 9.8060101E-001, 5.3442657E+002, 4.4427944E+003, 2.0921357E-001, 2.6224637E-001, 1.3526121E-001, 0.0000000E+000, 3.0451185E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3841965E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1209657E-005,-1.5419386E-005,-1.2119994E-005,-9.5114292E-006,-8.9970172E-006,-8.9876949E-006,-8.9017158E-006,-8.7857179E-006, 1.3514251E-006, 2.5004576E-006, 2.0354466E-006, 1.1846189E-006, 5.5387352E-007, 3.6952531E-007, 2.1905007E-007, 6.1881366E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.9358849E-005, 1.9687690E-005, 1.4607736E-005, 1.8899676E-005, 1.7641405E-005, 1.7269629E-005, 1.6503214E-005, 1.3416457E-005, 2.4937111E-007, 3.3152467E-006, 1.2892704E-005,-6.1418150E-006,-3.3111317E-007, 2.0390954E-007,-1.8695160E-007,-6.3946954E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.5238457E-001,-2.4009430E+000,-1.7899230E+000, 2.7335086E-001, 6.9755360E-002, 9.6982050E-001, 1.6160734E+000, 2.0944965E+000, 5.9928180E-007,-1.0685575E+000,-6.2229103E-001, 2.3303179E-001,-1.3859951E-001, 1.9071624E-001,-4.6482441E-001,-3.1976742E-001, 1.2438026E+002, 1.2872983E+002, 1.2724984E+002, 1.2384917E+002, 1.2787383E+002, 7.9324608E+001, 2.0284914E+001, 2.0132389E+001
 3.8100235E+001, 1.7105988E-001, 5.6055963E+002, 4.5352300E+003, 4.1189960E-001, 3.4256548E-002, 3.5889959E+000, 0.0000000E+000, 2.5343342E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3214123E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0811050E-006,-3.7161344E-006,-4.0427317E-006,-6.3111729E-006,-7.9225938E-006,-8.2077095E-006,-8.1468834E-006,-8.0852706E-006, 1.6186803E-007, 4.8207895E-009,-4.0999069E-007,-8.6586829E-007,-4.7076023E-007,-1.9415926E-007,-3.0897819E-008,-8.3493958E-009, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.8962604E-005, 4.9932100E-005, 3.6994687E-005, 4.8294092E-005, 4.5505483E-005, 4.4919736E-005, 4.4501430E-005, 4.0672745E-005, 6.0589798E-007, 8.3545519E-006, 3.2526597E-005,-1.6097763E-005,-1.4482252E-006,-6.3444155E-008, 2.7271062E-007,-3.7395517E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.5620937E-001,-9.9339485E-001,-1.5285536E+000,-7.9350770E-001, 4.4673502E-001, 7.5783223E-001, 1.3998373E+000, 2.0270529E+000, 1.3042140E-006,-8.6182749E-001,-1.6939384E+000,-1.7712891E+000,-4.2997050E-001, 2.7465829E-001,-3.4265432E-001,-3.8522652E-001, 1.1548258E+002, 1.3408948E+002, 1.3988980E+002, 1.3601031E+002, 1.2509055E+002, 7.3625160E+001, 2.0266310E+001, 2.0132246E+001
 3.8400681E+001, 1.2652379E+000, 6.3797168E+002, 4.1609580E+003, 2.0770001E-001, 4.0869969E-003, 8.4878559E+000, 0.0000000E+000, 2.2403789E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2480235E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1401478E-005, 1.7320375E-005, 1.4307882E-005, 1.1140452E-005, 9.8001583E-006, 9.3723156E-006, 8.9071482E-006, 8.7014123E-006,-5.8750692E-007,-1.4037432E-006,-1.4259787E-006,-7.7959459E-007,-3.2956305E-007,-2.1527765E-007,-1.2844511E-007,-2.8745811E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-9.9034160E-006,-1.0175017E-005,-7.6397464E-006,-9.4831794E-006,-8.4405201E-006,-8.0120908E-006,-7.2669823E-006,-5.4437860E-006,-1.3565690E-007,-1.8579913E-006,-7.1610671E-006, 3.6425099E-006, 4.4703521E-007, 2.1301888E-007, 7.6717430E-007, 6.1662035E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.8212524E-001,-1.7725340E+000,-1.5789573E+000,-1.3665155E+000, 3.5839549E-001, 1.1418393E+000, 1.3867668E+000, 2.0476549E+000, 3.3398817E-006,-3.6304969E-001,-1.1966592E+000,-2.0974982E+000,-2.2070925E+000,-3.4855261E-001,-5.2949464E-001,-2.6849064E-001, 1.2174982E+002, 1.7237022E+002, 1.6359918E+002, 1.6291141E+002, 1.4332903E+002, 5.7875362E+001, 2.0193878E+001, 2.0131195E+001
 3.8700103E+001, 1.2572235E+001, 4.8187192E+002, 4.8073086E+003, 5.6404687E-002, 2.1122384E-001, 1.1879352E+001, 0.0000000E+000, 1.6267173E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1260138E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5996340E-006, 1.2305349E-005, 1.3864641E-005, 1.5024691E-005, 1.5839909E-005, 1.6117896E-005, 1.6306671E-005, 1.6355167E-005, 2.3053715E-006, 1.2349046E-006, 7.8772138E-007, 4.9535538E-007, 3.1899202E-007, 1.6618213E-007, 4.5292165E-008, 1.8708310E-009, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-9.7005366E-005,-9.9451674E-005,-7.3918942E-005,-9.5714546E-005,-8.9231668E-005,-8.7533423E-005,-8.6329688E-005,-7.9631885E-005,-1.3264544E-006,-1.6920063E-005,-6.5537635E-005, 3.2195923E-005, 2.8211962E-006, 1.3736528E-007,-7.2411797E-007,-4.0116661E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-8.4745832E-002,-2.0214376E+000,-2.0757065E+000,-8.7585294E-001,-5.6830877E-001, 1.1128980E+000, 1.6625152E+000, 1.9028515E+000, 3.6831646E-006,-8.3493662E-001,-1.9681756E+000,-1.5403345E+000,-1.0899146E+000,-1.3150128E+000,-3.4434348E-001,-2.7567109E-001, 1.2630169E+002, 1.6871313E+002, 1.8205286E+002, 1.7501112E+002, 1.6861401E+002, 1.3552400E+002, 2.1408699E+001, 2.0125887E+001
 3.9002172E+001, 8.5716524E+000, 4.0416574E+002, 4.9822183E+003, 8.5501689E-003, 5.9344018E-001, 4.1131706E+000, 0.0000000E+000, 1.2227630E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4122153E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4482975E-005, 3.2650179E-005, 3.0499408E-005, 2.5282407E-005, 2.0227637E-005, 1.8271394E-005, 1.6917769E-005, 1.6444417E-005, 9.5617258E-007,-2.8836681E-007,-9.4729160E-007,-1.9983775E-006,-1.7637803E-006,-1.2199197E-006,-5.9857450E-007,-1.5277612E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.1496793E-004,-1.1838863E-004,-8.8133376E-005,-1.1486880E-004,-1.0763075E-004,-1.0582197E-004,-1.0426864E-004,-9.5048446E-005,-1.4559270E-006,-1.9856432E-005,-7.7494537E-005, 3.7862246E-005, 3.0309086E-006,-8.6984905E-008,-1.9543133E-007, 3.8940075E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.3815236E-001,-2.5419698E+000,-1.6772095E+000,-6.4780599E-001, 6.6069621E-001, 1.2484003E+000, 1.6079438E+000, 1.9742849E+000, 8.0765158E-006,-1.1929694E+000,-1.0174088E+000,-7.7911317E-001, 3.1168258E-001,-3.9461392E-001,-2.3482513E-001,-1.5030812E-001, 1.2714445E+002, 1.8596925E+002, 1.8537018E+002, 1.7602390E+002, 1.6805035E+002, 1.2892899E+002, 3.2913738E+001, 2.0139423E+001
 3.9300556E+001, 4.5786972E+000, 4.1644266E+002, 5.1728477E+003, 8.5825182E-004, 4.1344640E-001, 7.4689144E-001, 0.0000000E+000, 7.1033217E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6047010E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3530183E-005,-7.8734658E-005,-7.1642775E-005,-5.8840156E-005,-4.8433893E-005,-4.4148961E-005,-4.0795185E-005,-3.9649953E-005,-2.3495741E-006, 2.2919237E-006, 3.7578041E-006, 4.3888595E-006, 3.3026977E-006, 2.3103544E-006, 1.1419512E-006, 2.7659274E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.4563993E-004, 1.4926950E-004, 1.1123401E-004, 1.4398995E-004, 1.3457981E-004, 1.3208402E-004, 1.2870350E-004, 1.1313013E-004, 2.3658386E-006, 2.6190444E-005, 1.0045261E-004,-4.9295508E-005,-4.3796426E-006,-4.3266198E-007,-2.0132356E-006,-2.5359994E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.4305089E-001,-2.0271502E+000,-1.3917466E+000,-1.0594162E+000, 1.0479565E+000, 1.3107224E+000, 1.6434397E+000, 1.9456333E+000,-1.3793174E-005,-7.2350073E-001,-6.6643888E-001,-7.0396537E-001, 4.9521095E-001, 4.1208151E-001,-1.1908312E-001,-3.0788997E-001, 1.1837908E+002, 1.7605116E+002, 1.7776505E+002, 1.7483055E+002, 1.4397362E+002, 5.9568108E+001, 3.3597008E+001, 2.0180729E+001
 3.9602685E+001, 1.8230782E+000, 5.6832190E+002, 4.3096475E+003, 7.6810531E-005, 1.5850452E-001, 4.4110876E-001, 0.0000000E+000, 7.5750127E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5464468E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7783793E-005, 3.7274189E-005, 3.6161236E-005, 3.3447417E-005, 3.0558953E-005, 2.8823928E-005, 2.6955182E-005, 2.6202917E-005, 1.6764670E-006,-4.1287041E-007,-8.5556871E-007,-1.2970006E-006,-1.3145923E-006,-1.1756166E-006,-7.4754587E-007,-1.9244924E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-8.1555001E-005,-8.4206658E-005,-6.3114909E-005,-8.1160302E-005,-7.5170181E-005,-7.3400610E-005,-7.0666611E-005,-6.0297913E-005,-9.5449332E-007,-1.4367339E-005,-5.6577202E-005, 2.7391514E-005, 1.8966153E-006,-2.9905513E-007, 1.3142343E-006, 2.2222846E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.2440373E-001,-1.2685634E+000,-1.4776618E+000,-7.9561388E-001, 8.0200267E-001, 1.2684890E+000, 1.3690382E+000, 1.8201073E+000, 9.1322145E-006,-6.8984628E-001,-1.3151271E+000,-4.9339262E-001, 5.8508015E-001, 4.6147677E-001, 3.9987523E-002,-1.5385334E-001, 1.2551026E+002, 1.4478004E+002, 1.7246277E+002, 1.7295424E+002, 1.1730192E+002, 6.3091999E+001, 4.6138851E+001, 2.0360378E+001
 3.9900141E+001, 9.6460873E-001, 8.0920300E+002, 4.9699302E+003, 5.3460317E-006, 1.0543456E-001, 3.5243127E-001, 0.0000000E+000, 1.5873349E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4151366E-005,-3.9609804E-005,-3.4926979E-005,-2.7346592E-005,-2.2127184E-005,-1.9889589E-005,-1.7805376E-005,-1.6981367E-005, 1.6505898E-007, 2.0514794E-006, 2.3076261E-006, 2.1139820E-006, 1.3620470E-006, 1.0102904E-006, 5.9898207E-007, 1.5735742E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.1933067E-005, 8.4066618E-005, 6.2450992E-005, 8.1388738E-005, 7.6316399E-005, 7.4956872E-005, 7.3071933E-005, 6.4332373E-005, 1.1553913E-006, 1.4309810E-005, 5.5266268E-005,-2.6925112E-005,-2.1120063E-006, 1.0671580E-007,-7.4297407E-007,-1.3863925E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.8201458E-002,-1.5681685E+000,-1.7050749E+000,-6.4498174E-001, 6.4197856E-001, 1.3464479E+000, 1.5198392E+000, 1.9076390E+000,-7.3511501E-006,-5.0676942E-001,-1.1774299E+000,-1.2311437E+000, 1.8717034E-001, 5.5911279E-001, 4.0462545E-001,-1.7673717E-001, 1.2970079E+002, 1.5195522E+002, 1.5997478E+002, 1.6929482E+002, 1.1133677E+002, 8.0738914E+001, 5.8773247E+001, 2.0215368E+001
 4.0201623E+001, 6.8888378E-001, 1.0147402E+003, 4.1900449E+003, 1.1636396E-007, 2.3916279E-001, 1.5239685E+000, 0.0000000E+000, 6.3823223E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7626300E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9703159E-005, 1.3324468E-005, 7.8936582E-006, 2.2725740E-006, 7.6886870E-008,-5.3161784E-007,-1.0301529E-006,-1.2381863E-006,-1.3971833E-006,-2.9559508E-006,-2.8027534E-006,-1.5630416E-006,-5.4561292E-007,-2.8916253E-007,-1.4138224E-007,-3.5367339E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.2438913E-005,-1.3151722E-005,-9.9290573E-006,-1.2772958E-005,-1.1642010E-005,-1.1280210E-005,-1.1111469E-005,-1.0619256E-005,-2.3145130E-008,-1.9852610E-006,-8.3697541E-006, 4.1531493E-006, 3.4232002E-007, 2.9957480E-008,-1.7438806E-007,-2.3014036E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.8711061E-001,-1.9372281E+000,-1.2375696E+000,-6.0044491E-001, 9.5835233E-001, 9.4337904E-001, 1.2740341E+000, 1.8867193E+000,-2.7737328E-006,-6.8886673E-001,-1.0949394E+000,-2.7414373E-001, 5.4026484E-001, 4.9050358E-001, 1.1443500E-001,-1.1420989E-001, 1.3495714E+002, 1.5552080E+002, 1.5295042E+002, 1.4703676E+002, 9.4306198E+001, 1.3721745E+002, 6.5806267E+001, 2.0201239E+001
 4.0503387E+001, 9.3929368E-001, 1.0904680E+003, 4.4907715E+003, 5.5800206E-007, 3.6424738E-001, 9.8028076E-001, 0.0000000E+000, 2.4247926E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1011723E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1834885E-005, 7.8275712E-005, 7.0342241E-005, 5.3760472E-005, 4.0136529E-005, 3.4451830E-005, 2.9729346E-005, 2.8037213E-005, 1.5082453E-006,-2.5524512E-006,-4.4912426E-006,-5.1193210E-006,-3.5712694E-006,-2.4693306E-006,-1.2731853E-006,-3.1924796E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.0945000E-005,-6.3256273E-005,-4.7517064E-005,-6.1042279E-005,-5.6287488E-005,-5.4767512E-005,-5.2358631E-005,-4.4024124E-005,-6.6138364E-007,-1.0711703E-005,-4.2452062E-005, 2.0751559E-005, 1.6521227E-006, 1.4220130E-007, 2.0744694E-006, 2.2186588E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.2080612E-001,-2.1927049E+000,-3.1926540E-001, 1.0323352E+000, 1.0958292E+000, 9.1280615E-001, 1.3839277E+000, 1.8449758E+000, 3.8940948E-006,-6.1068851E-001, 3.0725989E-001, 9.2762113E-001, 1.0113720E+000, 7.2455060E-001, 5.9307102E-002,-1.5687437E-001, 1.3689285E+002, 1.5137271E+002, 1.4312727E+002, 7.1776367E+001, 7.3016212E+001, 1.1010909E+002, 3.2542133E+001, 2.0160250E+001
 4.0804027E+001, 3.0049860E-001, 1.1131285E+003, 4.3720835E+003, 1.2861533E-006, 1.6426820E+000, 3.4270313E+000, 0.0000000E+000, 1.4989322E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3097500E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7720092E-005,-4.5349210E-005,-3.5036079E-005,-2.4040406E-005,-1.9974908E-005,-1.8949846E-005,-1.7854250E-005,-1.7246975E-005, 1.1285156E-006, 5.2830360E-006, 5.2342998E-006, 2.5885754E-006, 6.3406401E-007, 2.8639093E-007, 2.4049518E-007, 8.8937277E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.4600121E-006, 1.2585785E-006, 8.8912634E-007, 1.2111826E-006, 1.3637732E-006, 1.3723887E-006,-1.7360712E-008,-5.1338548E-006, 3.0334184E-007, 6.1915790E-007, 1.4788092E-006,-5.6969617E-007,-2.2754076E-008,-1.2843870E-007,-2.8732852E-006,-2.9764202E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.0157071E-001,-1.8729639E+000,-9.3111604E-002, 3.5504937E-001, 9.6535760E-001, 1.1082219E+000, 1.3905166E+000, 1.5159361E+000,-8.9772393E-006,-4.6488285E-001, 9.1444981E-001, 4.5637169E-001, 5.1689667E-001, 5.2307826E-001,-7.2074592E-002, 1.1297114E-001, 1.2724100E+002, 1.4220338E+002, 9.8750153E+001, 5.4232777E+001, 4.0075871E+001, 5.5632248E+001, 2.1695736E+001, 2.0205788E+001
 4.1101230E+001, 5.6069646E-002, 1.0916436E+003, 3.8844050E+003, 9.0312284E-007, 2.4213667E+000, 7.7912621E+000, 0.0000000E+000, 5.8257069E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3309465E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2824384E-005, 3.3380547E-005, 3.2372278E-005, 2.8410144E-005, 2.2452432E-005, 1.8763316E-005, 1.5103730E-005, 1.3749929E-005, 2.2107333E-006, 4.2700186E-009,-8.1695578E-007,-2.0071125E-006,-2.5045006E-006,-2.2030652E-006,-1.2814297E-006,-3.0999428E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.1429621E-005,-2.2213088E-005,-1.6638745E-005,-2.1159200E-005,-1.9220903E-005,-1.8471776E-005,-1.6932325E-005,-1.2453693E-005,-2.5681925E-007,-3.7793325E-006,-1.4825761E-005, 7.2158691E-006, 6.4316674E-007, 2.7044101E-007, 2.1856870E-006, 1.9183473E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.7922793E-001,-1.6283947E+000,-5.3392488E-001, 4.5016277E-001, 1.2217760E+000, 1.5118244E+000, 1.5426018E+000, 1.5442805E+000, 4.5267284E-006,-1.5896669E-001, 6.7697942E-002,-3.2997951E-001, 5.6239820E-001, 3.7194949E-001,-1.4512243E-002,-6.6680983E-002, 1.3015674E+002, 1.3721219E+002, 1.0978164E+002, 4.9358936E+001, 4.1619431E+001, 3.1132637E+001, 2.0513813E+001, 2.0196941E+001
 4.1402901E+001, 1.0948821E-002, 9.9551031E+002, 4.3256094E+003, 7.5458178E-007, 2.3116131E+000, 1.1035239E+001, 0.0000000E+000, 8.7817229E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4836916E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2005366E-005, 2.8748391E-005, 2.7074979E-005, 2.4957457E-005, 2.1790318E-005, 1.9729860E-005, 1.7615665E-005, 1.6809216E-005,-3.5759035E-007,-1.9369020E-006,-1.7800922E-006,-1.5146190E-006,-1.5225050E-006,-1.2577806E-006,-7.1225043E-007,-1.7678276E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.3118001E-005,-6.5425251E-005,-4.8888847E-005,-6.3454463E-005,-5.8987564E-005,-5.7701716E-005,-5.6407658E-005,-5.0891398E-005,-6.8080811E-007,-1.0810491E-005,-4.2703959E-005, 2.1030166E-005, 1.8342954E-006, 2.0510593E-007, 5.9278784E-007, 5.9607037E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.3332335E-001,-1.6317917E+000,-8.5544145E-001, 5.7033569E-001, 1.1424295E+000, 1.4098574E+000, 1.5423583E+000, 1.7771461E+000, 3.4091149E-006,-3.2251579E-001,-2.5954428E-001,-6.7009044E-001, 1.5822701E-001, 3.7236226E-001,-2.4656187E-001,-1.8685697E-001, 1.3328725E+002, 1.3666273E+002, 1.3346358E+002, 6.6655342E+001, 3.4179993E+001, 5.5426220E+001, 2.3236637E+001, 2.0162081E+001
