s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C
 6.5101014E+001, 2.5475573E-002, 6.0833868E+002, 7.4452417E+003, 8.8767347E-006, 7.1304072E-007, 0.0000000E+000, 0.0000000E+000, 7.2558003E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4859148E-006,-7.3442143E-006,-6.2607155E-006,-4.7121348E-006,-3.9025399E-006,-3.9355509E-006,-4.5099900E-006,-4.9424807E-006, 9.6123834E-008, 5.1548363E-007, 5.8234258E-007, 4.6001242E-007, 1.2612092E-007,-1.0953784E-007,-2.4872065E-007,-8.5776342E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-9.9188064E-006,-1.0427591E-005,-7.8706189E-006,-1.0457029E-005,-9.9391973E-006,-9.8499631E-006,-1.0050851E-005,-1.0397447E-005,-7.3344502E-008,-1.7047248E-006,-6.8365730E-006, 3.4419359E-006, 2.5904654E-007,-1.4604771E-007,-1.0662712E-006,-7.8087014E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.3772821E-001,-1.5879823E+000,-1.1312940E+000,-1.2491540E+000, 4.6963951E-001, 8.6955410E-001, 1.4014676E+000, 1.8251610E+000,-9.7857685E-007,-6.1057472E-001,-1.4112542E+000,-1.7743014E+000,-6.0264766E-001,-5.7722390E-001,-3.5273802E-001,-3.2041264E-001, 8.0724274E+001, 1.1879208E+002, 1.1456136E+002, 1.1403857E+002, 1.1776142E+002, 1.1481344E+002, 3.5672043E+001, 2.6012550E+001
 6.5401291E+001, 1.4614020E-002, 6.4888141E+002, 6.6715913E+003, 5.7379725E-006, 1.1289280E-007, 0.0000000E+000, 0.0000000E+000, 6.3711421E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1591006E-006, 8.8261213E-006, 8.2670140E-006, 6.6400603E-006, 5.2333826E-006, 4.7464646E-006, 4.5512456E-006, 4.5871739E-006, 1.2741762E-006, 3.8290705E-007, 1.0357199E-008,-2.7919285E-007,-2.4290347E-007,-1.3799161E-007,-3.0174014E-008, 8.2076601E-010, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-9.1525246E-005,-9.5204239E-005,-7.1490642E-005,-9.3110626E-005,-8.6887689E-005,-8.5164960E-005,-8.3819083E-005,-7.7388802E-005,-1.0259040E-006,-1.6194525E-005,-6.3405030E-005, 3.1773492E-005, 2.9430441E-006, 2.0664025E-007,-6.8589009E-007,-4.6758323E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.6767335E-002,-1.1330293E+000,-1.5221791E+000,-9.3709683E-001,-3.4871098E-002, 9.5532727E-001, 1.4220093E+000, 1.8683761E+000, 2.2099521E-006,-6.3748270E-001,-8.5591507E-001,-1.0167089E+000,-1.4731641E+000,-6.0797924E-001,-2.6587182E-001,-2.4987547E-001, 7.9508018E+001, 1.0395012E+002, 1.1974258E+002, 1.1750095E+002, 1.1690594E+002, 1.1421624E+002, 4.6865471E+001, 2.5720856E+001
 6.5700646E+001, 7.3712096E-003, 7.8723303E+002, 6.2153608E+003, 2.4197734E-006, 1.3750324E-010, 0.0000000E+000, 0.0000000E+000, 2.5056335E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6570260E-005, 1.6107537E-005, 1.6106300E-005, 1.6027496E-005, 1.5346244E-005, 1.4688775E-005, 1.3764825E-005, 1.3298621E-005, 1.7897189E-007,-2.0137287E-007,-1.4048838E-007,-2.2893762E-007,-3.8213469E-007,-4.2092805E-007,-3.4163898E-007,-1.0403706E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-3.4276145E-005,-3.5723395E-005,-2.6787169E-005,-3.5283250E-005,-3.3261345E-005,-3.2740609E-005,-3.1891857E-005,-2.7555508E-005,-3.6661447E-007,-5.9545646E-006,-2.3402878E-005, 1.1822736E-005, 1.1476928E-006, 1.6382812E-007, 6.1077634E-007, 7.3099318E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.5593713E-002,-1.0211932E-001,-1.4117013E+000,-1.0842197E+000,-4.5629027E-001, 3.1384179E-001, 1.2304014E+000, 1.7071303E+000, 3.4987218E-006,-3.8405728E-001,-1.3629215E+000,-1.1741697E+000,-4.3928930E-001,-1.0889581E+000,-3.7592599E-001,-3.4156224E-001, 7.7975945E+001, 9.0043549E+001, 1.2119397E+002, 1.1808028E+002, 1.1522538E+002, 1.1522800E+002, 5.9030079E+001, 2.4391439E+001
 6.6001175E+001, 1.0064137E-002, 6.6711267E+002, 6.7767642E+003, 1.8125838E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0898522E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7403491E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1787597E-006,-4.9567493E-006,-5.0799244E-006,-5.4196030E-006,-5.5497562E-006,-5.5527435E-006,-5.5133178E-006,-5.4661095E-006,-5.0400382E-007,-1.4533309E-007,-2.3512013E-007,-2.9251984E-007,-2.4187491E-007,-1.8800958E-007,-7.6993807E-008,-1.0991507E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.1123787E-004, 1.1594688E-004, 8.7111293E-005, 1.1407263E-004, 1.0702551E-004, 1.0523135E-004, 1.0413649E-004, 9.7049247E-005, 1.1724084E-006, 1.9638208E-005, 7.7030607E-005,-3.8684659E-005,-3.5386790E-006,-3.9397168E-008, 2.0091438E-006, 1.2950591E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.5649889E-001,-3.9790207E-001,-1.3271284E+000,-1.1556120E+000,-9.7571120E-002,-3.6405247E-002, 1.0577219E+000, 1.6319170E+000, 9.4504378E-007,-1.1677308E-001,-7.5408614E-001,-1.8439703E+000,-1.2050399E+000,-7.9305261E-001,-4.6920186E-001,-2.1669671E-001, 8.1878609E+001, 1.1474416E+002, 1.2455926E+002, 1.2643315E+002, 1.2002602E+002, 1.1835009E+002, 7.2180557E+001, 2.4201246E+001
 6.6301850E+001, 8.3168261E-003, 5.9048389E+002, 6.4297041E+003, 6.0626221E-006, 2.7521276E-007, 0.0000000E+000, 0.0000000E+000, 1.0851123E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5341973E-005, 1.3739063E-005, 1.3046059E-005, 1.2803927E-005, 1.2936190E-005, 1.3000765E-005, 1.3049787E-005, 1.3085313E-005,-1.3132006E-007,-6.5458414E-007,-4.8880747E-007,-1.4939960E-007, 5.0717390E-009, 3.1468446E-008, 2.4477695E-008, 8.4779366E-009, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.3993986E-004,-1.4608736E-004,-1.1009770E-004,-1.4358820E-004,-1.3432391E-004,-1.3194179E-004,-1.3036863E-004,-1.2114277E-004,-1.4098351E-006,-2.4771982E-005,-9.7829048E-005, 4.9173854E-005, 4.5057668E-006, 1.4562296E-007,-2.0390535E-006,-1.3307931E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.2904043E-001,-2.8609011E-001,-9.2190230E-001,-1.1825494E+000,-6.2622190E-001, 3.6251053E-001, 9.2480123E-001, 1.5049636E+000, 2.4908577E-006,-5.4079801E-001,-9.3627292E-001,-1.5495635E+000,-1.8155066E+000,-1.3023045E+000,-4.3219203E-001,-9.2328265E-002, 8.4542953E+001, 1.1692864E+002, 1.2950194E+002, 1.3288168E+002, 1.2631145E+002, 1.2222898E+002, 8.4087685E+001, 2.6707781E+001
 6.6601601E+001, 6.3250408E-002, 7.9223871E+002, 6.0585396E+003, 4.7912072E-006, 1.2097283E-007, 1.2359069E-008, 0.0000000E+000, 3.9541367E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5468835E-005, 2.6046966E-005, 2.6178868E-005, 2.6005842E-005, 2.5583002E-005, 2.5378164E-005, 2.5211870E-005, 2.5136269E-005, 2.0935179E-006, 5.6730602E-007, 4.0129939E-007, 1.8073676E-007, 7.6624403E-008, 7.5048838E-008, 6.1656017E-008, 1.7412106E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-9.3991759E-005,-9.8057833E-005,-7.3782619E-005,-9.6090895E-005,-8.9525260E-005,-8.7482986E-005,-8.4498002E-005,-7.3309457E-005,-9.6115036E-007,-1.6522710E-005,-6.5197899E-005, 3.2693999E-005, 2.9086818E-006, 9.8249281E-008, 6.9573946E-007, 1.3634024E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.8555956E-001,-1.1891927E+000,-6.2660080E-001,-7.9874152E-001, 1.5214998E-001,-2.2269959E-002, 6.4523423E-001, 1.6154073E+000, 5.6550412E-006,-6.5459281E-001,-9.7892690E-001,-1.2764401E+000,-1.2601159E+000,-1.4600766E+000,-1.1771492E+000,-3.4269780E-001, 8.6595528E+001, 1.1850816E+002, 1.1875804E+002, 1.2457300E+002, 1.2231985E+002, 1.2525137E+002, 1.0936295E+002, 2.7921282E+001
 6.6900709E+001, 5.0168976E-002, 8.6794214E+002, 7.8066577E+003, 3.2680784E-006, 4.9170912E-010, 5.1863241E-010, 0.0000000E+000, 3.1630037E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6710153E-005,-1.5298505E-005,-1.4688622E-005,-1.4413207E-005,-1.4511527E-005,-1.4679200E-005,-1.4982656E-005,-1.5148285E-005,-3.3447301E-007, 5.2387094E-007, 3.8428095E-007, 1.5970745E-007, 1.7238426E-008,-6.4090287E-008,-1.0511192E-007,-3.5899863E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.1296939E-004, 1.1758458E-004, 8.8380191E-005, 1.1513969E-004, 1.0746475E-004, 1.0524987E-004, 1.0300914E-004, 9.3527444E-005, 1.2287572E-006, 2.0047535E-005, 7.8649493E-005,-3.9514267E-005,-3.6336287E-006,-1.6150811E-007, 7.1486227E-007, 1.3027277E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.7342911E-001,-1.5508801E+000,-9.8127037E-001,-7.2827202E-001, 4.3081146E-002, 4.2740440E-001, 7.0313913E-001, 1.6981097E+000,-4.5533698E-006,-1.2413634E-001,-1.1070291E+000,-1.1148590E+000,-6.0953802E-001,-3.1688252E-001,-8.1804681E-001,-3.1847540E-001, 8.1844398E+001, 1.1922089E+002, 1.1737077E+002, 1.2424035E+002, 1.2201257E+002, 1.1703196E+002, 1.0742886E+002, 2.5314653E+001
 6.7200658E+001, 5.0634943E-002, 6.8745538E+002, 7.5591162E+003, 8.5347929E-006, 9.9712274E-008, 0.0000000E+000, 0.0000000E+000, 8.0683989E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2585006E-006, 4.0109207E-006, 3.3923027E-006, 3.0505721E-006, 3.2675732E-006, 3.5178039E-006, 3.8196536E-006, 3.9358079E-006,-5.6098725E-007,-6.6829693E-007,-5.1906153E-007,-1.9846550E-007, 2.8870527E-008, 8.8102723E-008, 7.7176665E-008, 1.8666562E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.8300462E-005,-7.1346993E-005,-5.3813153E-005,-6.9895141E-005,-6.5074229E-005,-6.3735417E-005,-6.2791565E-005,-5.8561542E-005,-6.8057540E-007,-1.2011442E-005,-4.7518100E-005, 2.3721999E-005, 2.0447524E-006,-8.2971496E-008,-1.3525205E-006,-8.6862328E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 3.6426643E-001,-1.8645934E+000,-1.4555856E+000,-6.0221291E-001, 1.9680159E-001, 6.9361234E-001, 8.8152492E-001, 1.6097322E+000,-5.7275685E-007,-8.0005634E-001,-1.0810761E+000,-7.3754245E-001,-4.0381691E-001, 2.8434551E-001,-3.4384742E-002,-1.0423123E-001, 8.1280792E+001, 1.1836866E+002, 1.1665289E+002, 1.1539252E+002, 1.2410773E+002, 9.6815674E+001, 7.0630661E+001, 2.4209478E+001
 6.7500583E+001, 3.9250940E-002, 6.0785608E+002, 7.4600737E+003, 2.5123865E-005, 7.2684742E-008, 0.0000000E+000, 0.0000000E+000, 3.5730860E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1757327E-005,-1.1803397E-005,-1.1824376E-005,-1.1861851E-005,-1.1856800E-005,-1.1789298E-005,-1.1558859E-005,-1.1387372E-005,-3.3182357E-007,-1.6800806E-007,-1.5207937E-007,-1.3691233E-007,-6.9306907E-008, 1.3019422E-008, 9.5636942E-008, 4.0674113E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.0609877E-004, 1.1066017E-004, 8.3396830E-005, 1.0843857E-004, 1.0108111E-004, 9.9016477E-005, 9.7398850E-005, 9.0240115E-005, 1.1132815E-006, 1.8829567E-005, 7.4228388E-005,-3.7152779E-005,-3.2541327E-006, 7.4071281E-008, 1.7474570E-006, 1.0269849E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.6303957E-001,-1.4184408E+000,-1.6704569E+000,-8.2685733E-001, 3.5490030E-001, 1.0991902E+000, 1.3012409E+000, 1.6313339E+000,-2.5029937E-007,-6.9928741E-001,-1.0820522E+000,-5.4202604E-001,-1.9161086E-001, 9.7452193E-002, 1.9216084E-001,-1.5902720E-001, 7.3007851E+001, 1.1767494E+002, 1.2253947E+002, 1.1367475E+002, 1.1808740E+002, 7.6261673E+001, 4.1177486E+001, 2.3630405E+001
 6.7801549E+001, 1.8887796E-002, 5.4130908E+002, 6.8139375E+003, 3.3333417E-005, 1.3914764E-006, 0.0000000E+000, 0.0000000E+000, 4.5988693E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9389923E-006, 8.4304320E-006, 8.2156803E-006, 8.0419541E-006, 8.0318605E-006, 8.1400967E-006, 8.4209087E-006, 8.6160580E-006, 3.7013538E-007, 1.3583390E-008, 2.8866678E-008, 2.5862494E-008, 4.1624311E-008, 6.5297129E-008, 7.3941493E-008, 2.6382594E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.2603635E-004,-1.3163977E-004,-9.9285113E-005,-1.2927836E-004,-1.2072665E-004,-1.1838971E-004,-1.1646936E-004,-1.0750617E-004,-1.2192784E-006,-2.2365381E-005,-8.8428176E-005, 4.4426095E-005, 3.9974143E-006, 1.0637799E-008,-1.9055082E-006,-1.0529631E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.5811816E-001,-3.2675287E-001,-1.3615690E+000,-7.6974231E-001, 7.3210764E-001, 1.1808914E+000, 1.3912668E+000, 1.3175598E+000, 5.4027186E-008,-4.2643929E-001,-1.0256462E+000,-3.3265853E-001,-2.0849644E-004, 2.3312500E-001, 3.4644246E-001,-1.4577146E-001, 8.8924049E+001, 1.0535055E+002, 1.2039328E+002, 1.1434369E+002, 9.5315468E+001, 5.5199100E+001, 4.1220287E+001, 2.3402952E+001
 6.8102477E+001, 5.9969574E-003, 6.5016229E+002, 5.9818521E+003, 3.8389131E-005, 1.5152599E-005, 0.0000000E+000, 0.0000000E+000, 1.8869451E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0579611E-006,-4.1264748E-006,-3.6404533E-006,-3.0187962E-006,-2.2722754E-006,-1.7360881E-006,-1.1075354E-006,-8.5632877E-007,-7.1986612E-008, 3.0024455E-007, 2.4713049E-007, 2.2622120E-007, 2.7068290E-007, 2.7137028E-007, 1.8325190E-007, 4.8216243E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.3495389E-004, 1.4092434E-004, 1.0625208E-004, 1.3818756E-004, 1.2884707E-004, 1.2628701E-004, 1.2421249E-004, 1.1456187E-004, 1.3725941E-006, 2.3835049E-005, 9.4178577E-005,-4.7035093E-005,-4.0622335E-006, 1.2414111E-007, 2.0291329E-006, 1.0541908E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.3328070E-002,-1.1020517E+000,-1.6200761E+000,-6.9278246E-001, 7.9767507E-001, 1.3738902E+000, 1.2539701E+000, 1.5879793E+000,-1.5161195E-006,-1.8546233E-001,-8.3833045E-001,-4.0375683E-001,-2.5589466E-001, 2.4908753E-001,-5.0896886E-003,-1.7182635E-001, 1.0218279E+002, 1.0835641E+002, 1.1114096E+002, 1.0977608E+002, 8.1978722E+001, 5.4127380E+001, 4.0270229E+001, 2.3334389E+001
 6.8402198E+001, 4.2440612E-002, 7.0394086E+002, 6.8501343E+003, 1.5725174E-005, 1.5256423E-005, 0.0000000E+000, 0.0000000E+000, 1.2360327E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3387004E-005, 1.2889406E-005, 1.2560193E-005, 1.2382789E-005, 1.2248172E-005, 1.2031925E-005, 1.1553164E-005, 1.1252014E-005, 1.1249447E-006, 7.9348055E-008, 3.2026087E-008, 5.5711105E-008, 1.3050052E-008,-5.3451650E-008,-1.0950400E-007,-4.0188038E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.0272395E-004,-2.1137542E-004,-1.5893826E-004,-2.0757626E-004,-1.9419157E-004,-1.9051247E-004,-1.8716048E-004,-1.7124834E-004,-2.0557231E-006,-3.5773566E-005,-1.4084438E-004, 7.0785878E-005, 6.5023073E-006, 3.0244109E-007,-1.5425775E-006,-6.1388141E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.3239695E-001,-1.7412844E+000,-1.4457321E+000,-6.5488309E-001, 6.5378952E-001, 1.0974588E+000, 1.2892716E+000, 1.5305053E+000, 2.6130094E-006,-5.5245727E-001,-4.3972898E-001, 1.9645216E-002,-1.7637497E-001, 9.8773846E-003,-3.1593226E-002, 3.6285561E-002, 9.1564552E+001, 1.1061076E+002, 1.0730949E+002, 1.0559656E+002, 7.3574760E+001, 4.5005569E+001, 3.7553532E+001, 2.3194750E+001
 6.8701086E+001, 2.2966715E-002, 7.2455835E+002, 7.0188828E+003, 7.5490447E-005, 1.1001837E-006, 0.0000000E+000, 0.0000000E+000, 2.8049008E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0173225E-006, 2.9890966E-006, 3.5298633E-006, 3.5973294E-006, 2.9089438E-006, 2.3730740E-006, 1.8594568E-006, 1.6919219E-006,-2.9541135E-007, 1.1647115E-007, 7.6793164E-008,-1.3585858E-007,-2.8847791E-007,-2.6958767E-007,-1.3103185E-007,-2.5984761E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.0367795E-005, 6.3066887E-005, 4.7464335E-005, 6.2061685E-005, 5.8185960E-005, 5.7305853E-005, 5.7032961E-005, 5.3750387E-005, 5.7024732E-007, 1.0423862E-005, 4.1391260E-005,-2.0951749E-005,-2.1511607E-006,-4.3006443E-007, 2.4770412E-007, 5.1071966E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.2027710E-001,-1.4838542E+000,-1.2489066E+000,-5.6953710E-001, 1.0731608E+000, 1.0125898E+000, 1.3248789E+000, 1.5910476E+000,-5.9520340E-007,-5.6536096E-001,-8.0239660E-001,-2.0117922E-001,-2.0702134E-001, 1.6060966E-001,-6.3253731E-002,-2.0411001E-001, 8.8031898E+001, 1.0816315E+002, 1.0986932E+002, 1.0362299E+002, 5.7181355E+001, 4.1884068E+001, 3.3971123E+001, 2.3185614E+001
 6.9000840E+001, 3.0652776E-002, 6.9273071E+002, 6.5740469E+003, 3.2582666E-005, 1.9504166E-006, 0.0000000E+000, 0.0000000E+000, 1.5398609E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8182811E-006,-8.9578316E-006,-9.6195545E-006,-1.0115792E-005,-9.9653325E-006,-9.6725989E-006,-9.2238397E-006,-8.9826954E-006,-7.3070458E-007,-4.1655326E-007,-3.1999306E-007,-8.6090260E-008, 1.1736299E-007, 1.7933847E-007, 1.6134787E-007, 4.8445074E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.3294710E-005, 2.4248493E-005, 1.8246390E-005, 2.3676523E-005, 2.1985054E-005, 2.1404210E-005, 2.0335548E-005, 1.6744318E-005, 2.7619819E-007, 4.1355524E-006, 1.6179878E-005,-8.0726959E-006,-7.0386250E-007,-2.3602997E-008,-5.0712032E-007,-7.0302913E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.9991586E-001,-5.7771271E-001,-1.4966898E+000,-1.8294874E-001, 8.2738018E-001, 8.6511821E-001, 1.2465488E+000, 1.4852716E+000,-2.1920973E-006,-3.1562921E-001,-9.0984732E-001,-8.6111158E-001,-3.6354253E-001, 7.3744640E-002,-1.8129703E-001,-8.9056216E-002, 8.6520821E+001, 9.9237396E+001, 1.0652587E+002, 1.0500108E+002, 5.2959438E+001, 4.1197929E+001, 3.3260086E+001, 2.2988091E+001
 6.9300986E+001, 3.1705413E-002, 6.8324634E+002, 6.4218950E+003, 1.1383521E-005, 1.5534388E-006, 0.0000000E+000, 0.0000000E+000, 3.3137880E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4821447E-006, 6.2510426E-006, 6.0310949E-006, 5.9637400E-006, 6.2414533E-006, 6.5126092E-006, 6.8300965E-006, 6.9531284E-006, 1.0049469E-006, 8.8819135E-008, 5.6321113E-008, 1.3418220E-007, 1.9544602E-007, 1.9064795E-007, 1.3861133E-007, 3.7756578E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-9.7038712E-005,-1.0134115E-004,-7.6203774E-005,-9.9702149E-005,-9.3304043E-005,-9.1497815E-005,-8.9715992E-005,-8.1689621E-005,-9.1392928E-007,-1.7005130E-005,-6.7215173E-005, 3.3860972E-005, 3.1331479E-006, 1.7125534E-007,-5.9367432E-007,-1.5302276E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-4.1342551E-001,-1.1697030E+000,-1.3671942E+000,-1.7989430E-001, 7.5659639E-001, 9.2331600E-001, 1.1248084E+000, 1.4247454E+000, 2.4855683E-006,-1.4094283E-001,-1.7069349E-001,-1.2612237E-001,-1.3074222E-001,-1.4069477E-001,-2.3984589E-001,-1.1536019E-001, 9.4219597E+001, 1.0382249E+002, 1.0311144E+002, 1.0098891E+002, 5.2861931E+001, 4.1229900E+001, 3.2806068E+001, 2.2887922E+001
