Time,TC1_BED1_0-03mBC,TC1_BED1_0-30mBC,TC1_BED1_0-61mBC,TC1_BED1_0-91mBC,TC1_BED1_1-22mBC,TC1_BED1_1-52mBC,TC1_BED1_1-83mBC,TC1_BED1_2-13mBC,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC_DataRoom,EVENT,,,,,,,,,,,,,,
861,16.003728,14.849151,15.123406,15.149066,15.236171,14.548441,13.943577,14.061384,63.694703,39.748421,24.876228,18.661121,22.02962,21.441071,19.921402,17.447197,297.797177,357.957447,292.640252,292.852472,359.681776,22.600289,176.884038,221.52983,57.251059,36.852554,28.538218,26.110649,20.03009,16.76796,13.244142,12.611588,9.962074,0.00054,,,,,,,,,,,,,,
862,15.540991,14.691089,14.851025,15.219685,15.154351,14.504706,14.014252,14.017644,60.933468,41.121763,25.739657,18.997647,20.659429,21.132005,19.915821,17.479641,157.15638,163.285834,149.185703,152.895288,163.506196,21.229713,87.759572,125.360014,86.068626,60.646781,52.872156,46.560152,40.264789,37.429681,30.972534,29.513157,10.158793,0.000234,,,,,,,,,,,,,,
863,15.579092,14.843548,14.507951,15.219685,15.19246,14.466575,14.166804,14.055777,64.864367,41.903613,28.945021,22.564961,21.038652,21.81475,20.067706,17.479641,303.420561,360.170344,302.215013,301.725014,362.186181,22.291527,205.71025,249.424971,45.192994,25.391782,16.484576,16.018601,7.935307,3.888778,2.642416,2.855191,10.317277,0.000387,,,,,,,,,,,,,,
864,15.382977,15.142815,14.502347,14.832933,15.186859,14.61349,14.237469,14.126435,63.647176,42.60509,29.165382,25.397631,22.245757,21.505784,19.986185,17.321893,243.623301,387.489063,243.221335,242.924925,390.053605,22.475463,183.443212,234.468824,60.516429,39.155338,29.920425,26.854294,19.449219,14.547578,12.660383,13.363354,10.235231,0.00054,,,,,,,,,,,,,,
865,15.573491,15.333326,14.731073,14.909171,15.186859,14.575362,14.161198,14.240824,63.57372,37.946216,28.826519,25.586585,22.245757,20.898757,20.062125,17.436012,250.273152,368.704175,246.532257,245.483373,370.830795,22.589152,188.180988,232.352583,61.141699,38.633292,29.732251,26.552459,19.829056,14.890611,13.118432,13.630315,10.126184,0.000387,,,,,,,,,,,,,,
866,15.540991,15.491317,14.88914,15.105351,15.11624,14.695349,14.243074,14.208301,64.093278,39.444599,28.154006,25.478771,21.986165,20.828434,20.143641,17.327486,210.234874,251.452715,209.466478,208.376275,253.288358,23.617392,118.576084,166.350613,67.759707,43.997165,35.25615,31.264364,25.139212,21.662327,17.620662,18.850641,10.126184,0.00054,,,,,,,,,,,,,,
867,15.584692,15.306428,14.894743,15.110953,15.236171,14.700952,14.439337,14.366415,63.107012,37.957195,27.367944,23.895938,19.868244,20.4924,20.263114,17.295037,269.450721,357.775593,264.818864,266.234203,359.754535,22.107561,193.693374,239.91351,59.570643,35.992992,29.027954,27.053989,21.244543,16.273108,12.518895,11.581009,10.267838,0.000387,,,,,,,,,,,,,,
868,15.573491,15.44762,14.959762,14.756691,15.263075,14.804119,14.542511,14.355205,64.124602,35.665663,26.904243,23.31697,19.629334,18.353445,20.289917,17.436012,204.439607,269.303293,202.408222,203.187266,271.691902,24.293088,132.125833,171.98828,64.082239,40.906169,33.826866,30.394438,25.247049,22.41463,15.825761,16.411468,10.426313,0.000234,,,,,,,,,,,,,,
869,15.573491,15.485716,15.188416,14.604195,15.301182,14.804119,14.580637,14.545819,62.398177,35.029247,26.338206,21.952962,19.401545,19.645769,20.213991,17.664219,232.801496,355.618661,228.796728,229.184086,358.070196,24.028204,176.796436,216.885088,62.391794,38.372178,32.513807,29.491697,24.339571,20.632826,14.110418,13.897229,10.546564,0.000387,,,,,,,,,,,,,,
870,15.579092,15.68178,15.384534,14.533545,15.268677,14.695349,14.586242,14.627662,62.293348,35.072198,26.192763,21.655199,16.251779,17.71237,20.105674,17.74587,254.551587,312.210046,251.87055,251.010147,313.705543,23.768818,165.698208,207.567121,63.426271,38.638778,32.406702,29.384334,24.231643,19.423708,14.382987,13.597788,10.737617,0.000387,,,,,,,,,,,,,,
871,15.731484,15.796046,15.575024,14.724172,15.19246,14.847845,14.624367,14.742012,61.77888,34.660215,22.373226,18.693552,17.012812,17.217642,20.029736,17.821925,198.572795,370.888058,196.879882,195.828997,373.523419,24.903855,166.117507,204.594448,64.418271,38.82525,33.38237,29.083218,23.361184,18.96788,14.954888,14.055337,10.934259,0.000387,,,,,,,,,,,,,,
872,15.807673,15.986468,15.346433,14.724172,15.154351,14.924087,14.548116,14.818241,61.006993,35.708588,23.130622,17.438374,17.27907,18.130838,19.915821,17.783898,185.097813,365.803727,183.739887,182.424781,368.438479,25.206332,163.754748,194.521851,65.152898,39.868923,35.855071,29.948695,23.058255,18.815899,15.412246,15.5414,10.961247,0.000387,,,,,,,,,,,,,,
873,15.769579,15.986468,15.422634,14.914774,15.268677,14.809722,14.548116,14.780127,61.558363,35.334286,25.588579,20.782666,20.014469,16.532323,20.105674,17.821925,180.210731,363.73262,178.92675,177.918819,366.258077,24.941669,161.659969,191.505373,64.3448,38.713371,36.902388,30.21196,23.436903,18.625898,15.83136,14.055337,10.808424,0.000387,,,,,,,,,,,,,,
874,15.763979,16.018951,15.417033,14.909171,15.263075,14.880363,14.656886,14.774524,61.736725,33.755283,26.64013,20.055803,18.489959,17.059785,20.138061,17.169719,177.151419,358.164972,175.484273,175.737217,360.798765,21.186198,160.512292,190.086768,61.435891,37.177734,34.763777,30.09361,23.80986,18.62031,16.24475,13.134495,10.655588,0.00054,,,,,,,,,,,,,,
875,15.807673,15.948386,15.155912,14.152218,15.11624,14.847845,14.700613,14.780127,60.418734,33.798285,26.607942,19.947457,18.267547,17.750419,19.877846,17.023122,172.616531,355.187407,171.558388,173.071346,357.820823,16.477918,157.398225,186.158535,58.019119,37.519294,35.405911,30.09914,23.928953,18.549889,16.707277,14.09346,10.431924,0.00054,,,,,,,,,,,,,,
876,15.763979,15.71427,14.387971,13.765186,14.88195,14.918484,14.733131,14.812638,61.295667,34.392454,27.130573,21.687548,17.273477,17.782874,19.530441,16.903372,168.302336,350.960141,167.700169,169.86141,353.665869,13.95638,154.732076,183.784916,54.69667,35.682852,33.451872,29.604582,23.772013,17.898036,16.701681,14.735797,10.388098,0.000387,,,,,,,,,,,,,,
877,15.87826,15.180919,14.121059,14.108474,14.843832,14.842242,14.466257,14.622058,62.140964,36.825226,28.525215,22.445711,17.463628,17.973093,19.530441,16.484719,166.054196,345.533319,166.060879,168.336201,348.092741,12.23855,151.694588,180.767846,52.11254,34.148454,32.251,29.115327,23.431339,17.898036,16.282833,14.697691,10.311666,0.00054,,,,,,,,,,,,,,
878,15.96004,15.300827,14.164798,13.389275,14.963786,14.466575,14.395603,14.398934,62.660769,35.44659,27.852512,23.208931,19.103343,16.608487,17.026425,16.109609,164.726705,343.680152,165.037476,167.160096,346.130013,11.709367,150.48617,178.482364,50.380597,33.779388,32.21897,28.857325,22.679478,17.789546,16.250347,14.055337,10.170015,0.00054,,,,,,,,,,,,,,
879,15.992531,15.44762,14.349843,13.116548,14.805713,14.308433,14.466257,14.355205,62.17771,34.767084,27.394565,23.657711,21.146819,17.66873,13.323901,14.046401,165.063859,343.674793,165.83219,168.183705,346.124657,11.856568,150.139269,177.751327,49.820261,35.570653,32.063241,29.15297,23.128429,17.86001,16.054316,13.401494,9.929462,0.000234,,,,,,,,,,,,,,
880,16.074304,15.68178,14.736676,13.31296,14.696953,14.390309,14.433733,14.284558,61.595117,34.77259,27.249266,24.344439,21.948279,18.511142,14.702669,14.357021,165.907422,343.315673,166.866989,169.142483,345.874848,12.053183,150.031076,178.138736,50.454568,35.613556,32.744534,30.136748,23.777576,17.903626,16.212263,14.855714,9.629262,0.00054,,,,,,,,,,,,,,
881,16.253528,15.746759,15.1066,13.797726,14.838228,14.379098,14.422523,14.387724,61.657816,35.173522,27.313601,24.825013,22.467422,19.526212,17.015236,14.879438,166.886751,344.216116,168.037748,169.779533,346.775393,12.65302,150.209543,176.753112,53.547332,34.779428,34.008804,31.215748,24.334011,18.576718,16.429559,13.090739,9.58542,0.00054,,,,,,,,,,,,,,
882,16.335286,15.866619,15.226521,13.536286,14.424467,14.537232,14.466257,14.355205,61.66322,36.03985,26.979692,24.301048,22.018478,20.936706,18.580423,15.266083,166.435157,341.925102,166.823265,168.869971,344.520597,12.620447,147.789221,172.980267,56.02417,37.551136,34.164248,31.784651,25.133656,19.000286,16.587463,12.714836,9.394262,0.000234,,,,,,,,,,,,,,
883,16.601814,15.942787,15.49323,14.108474,13.966844,14.575362,14.580637,14.393329,62.986006,35.777933,26.753329,23.657711,21.904821,21.164371,19.530441,15.761283,164.721105,339.044338,166.480175,168.259952,341.53015,11.818366,145.328032,171.454199,57.019185,37.364451,33.976827,31.521778,25.851614,19.494079,16.24475,13.897229,9.339188,0.000387,,,,,,,,,,,,,,
884,16.797753,16.06263,15.689306,13.961518,14.277547,14.733474,14.814976,14.36081,62.403579,35.521453,26.230513,23.284668,21.986165,21.283761,19.498038,16.490315,90.730539,191.901826,90.768944,93.574533,193.512137,12.129577,61.548585,90.328522,71.098897,50.145897,46.693292,41.248388,36.269486,30.872615,25.3943,22.75698,9.279559,0.000234,,,,,,,,,,,,,,
885,16.906352,16.247417,15.264626,13.841479,14.462596,14.72787,14.733131,14.393329,62.361434,34.916899,25.922922,23.014,22.170003,21.240249,19.568426,16.941425,174.594672,340.50312,176.820685,178.485915,343.134954,10.633685,157.810947,185.923757,54.69667,35.832433,32.36364,28.851789,23.204164,16.94705,12.889423,10.118344,9.285172,0.000234,,,,,,,,,,,,,,
886,17.129115,16.394109,15.297127,14.064728,13.999377,14.798515,14.422523,14.387724,62.062068,35.697586,25.992889,22.894798,22.278063,21.348482,19.600827,17.011933,177.489307,345.783013,179.564834,181.153282,348.269587,10.589839,159.479159,186.643827,54.94945,36.462424,31.231181,28.808598,22.971376,16.560865,12.845641,11.869588,9.285172,0.000234,,,,,,,,,,,,,,
887,17.172764,16.475844,15.569424,14.375421,13.890559,14.384704,14.313735,14.355205,62.986006,37.348496,26.111708,22.976123,22.132123,21.354057,19.644393,17.093625,171.237913,341.414684,173.155638,174.554014,343.973669,10.863036,150.784039,178.553115,59.007764,39.043491,33.226812,30.056001,24.906834,19.304182,15.368537,12.867452,9.279559,0.000692,,,,,,,,,,,,,,
888,17.172764,16.475844,15.721798,14.794813,14.271942,14.117741,14.351867,14.393329,62.802322,36.713064,26.187213,22.976123,22.056361,20.746951,19.568426,17.169719,166.930456,339.992585,168.386559,170.547901,342.624379,9.486541,146.122889,175.346359,59.707021,39.565347,33.151781,29.604582,24.453047,18.658313,15.063638,12.67668,9.203088,0.000387,,,,,,,,,,,,,,
889,17.210819,16.361635,15.836067,14.947289,14.729472,14.041457,14.351867,14.278952,62.581886,34.916899,25.960682,22.824603,21.563782,20.177502,19.492454,17.131673,112.182924,242.279295,111.862317,114.319065,243.439999,10.595457,84.007443,109.852696,77.365691,54.090046,47.799784,41.391811,36.263988,30.453575,26.559589,23.243504,9.241324,0.000234,,,,,,,,,,,,,,
890,17.248872,16.285491,15.874155,15.214084,14.88195,14.0796,14.389998,14.164566,63.647176,35.478521,26.451437,22.976123,21.715367,20.405314,19.454467,17.055577,175.58675,343.273865,177.622626,179.173202,345.942397,10.251374,157.810947,187.948022,55.213034,35.79504,29.506398,24.739668,18.955254,13.746862,11.438313,9.086436,9.367254,0.000234,,,,,,,,,,,,,,
891,17.096652,16.09511,15.836067,15.252193,14.920067,14.232159,14.542511,14.126435,62.581886,35.179026,26.677864,22.976123,21.487982,20.557165,19.454467,16.979477,166.282768,337.074426,167.7383,169.594465,339.523566,9.983713,145.857905,174.315869,57.571756,40.086964,33.189297,26.96746,21.764321,16.185765,13.72896,11.607961,9.44372,0.000387,,,,,,,,,,,,,,
892,16.97688,16.089512,15.830468,15.360914,15.02881,14.493497,14.613158,14.15896,62.796921,34.948845,27.049589,23.159929,21.330791,20.627505,19.144937,16.402988,162.887999,334.806501,164.035633,166.043705,337.32845,9.748643,141.579251,170.838274,57.82416,40.230475,33.896339,27.037351,22.251535,16.82729,14.219231,12.403951,9.54719,0.000387,,,,,,,,,,,,,,
893,16.982475,15.980869,15.950327,15.518931,15.148748,14.72787,14.656886,14.202696,62.618627,35.478521,27.469979,23.430562,21.45008,20.67104,19.074524,15.989778,162.779406,337.51224,164.460321,166.354157,340.07088,9.639529,140.149799,170.271768,58.639647,40.049713,34.014314,27.872355,23.128429,18.050128,14.682425,12.485886,9.503346,0.000387,,,,,,,,,,,,,,
894,16.982475,15.980869,15.988412,15.442725,15.224968,14.765995,14.695009,14.164566,62.83906,36.152081,27.620792,23.771269,21.866933,20.708996,18.884509,15.608933,162.132398,338.20538,163.43173,165.325372,340.654629,9.830749,138.9799,169.890393,58.970955,39.41627,34.464054,28.286842,23.014817,18.468287,14.529911,12.791146,9.552802,0.000387,,,,,,,,,,,,,,
895,17.020535,16.171266,16.026496,15.480828,15.377393,14.918484,14.771252,14.317079,62.875797,37.124268,27.432273,23.733418,22.245757,20.481242,18.694464,15.532751,160.838736,336.344664,162.174946,164.068319,338.939709,9.601283,137.584482,169.013336,58.013707,38.745179,34.314162,28.286842,22.825437,18.430278,14.758675,13.820973,9.508959,0.000387,,,,,,,,,,,,,,
896,17.439123,16.247417,16.10266,15.595132,15.4536,14.842242,14.923726,14.317079,62.765584,37.983563,26.791059,23.846967,22.056361,20.595125,18.846502,15.227983,159.279392,334.702367,160.804414,162.545167,337.297311,10.098429,136.227746,167.869581,57.682253,38.372178,33.826866,27.985413,22.3329,18.088148,14.186698,12.562207,9.44372,0.000234,,,,,,,,,,,,,,
897,17.775912,16.279893,15.716198,15.322807,15.524202,14.912881,14.956239,14.273346,62.796921,37.716618,26.257162,23.500719,21.975021,20.703418,19.068939,15.222381,158.58945,334.368484,159.9996,161.702108,336.890403,10.398688,135.657191,167.025401,56.276769,38.254765,33.671373,27.791435,22.403119,17.512133,14.028527,12.785535,9.44372,0.000387,,,,,,,,,,,,,,
898,18.009706,16.437776,15.378933,15.252193,15.491702,14.956604,15.076184,14.393329,63.022742,36.974757,25.809635,23.279103,21.904821,20.898757,19.378488,15.227983,158.557024,334.702367,160.15741,161.821891,337.151299,10.404307,135.813381,166.345011,56.245328,38.782473,34.089284,28.060778,22.181307,17.783954,14.415516,12.600365,9.465114,0.000692,,,,,,,,,,,,,,
899,18.161818,16.513912,15.49323,15.290301,15.377393,14.842242,15.152407,14.355205,62.875797,37.908868,25.922922,23.203366,21.904821,20.936706,19.26451,15.03747,158.671071,335.578317,160.461867,162.088344,338.027321,10.213139,135.738052,166.154477,57.792743,39.41627,33.639386,28.324514,21.87806,18.012106,14.339247,12.066064,9.711331,0.00054,,,,,,,,,,,,,,
900,18.3195,16.59564,15.651213,15.295903,15.306784,14.657222,15.081787,14.398934,62.587288,37.914358,25.928474,23.019567,22.175573,21.018175,19.611993,15.271684,158.866749,335.328211,160.619699,162.284275,338.032685,10.142285,135.78125,166.960379,59.859614,40.129692,33.644897,28.631384,21.769894,18.283821,14.344852,12.720447,9.749558,0.000234,,,,,,,,,,,,,,
901,18.2703,16.622511,15.944728,15.094147,15.181256,14.455365,14.918123,14.349599,61.731321,37.753973,25.917371,23.273538,22.012906,21.044967,19.752752,15.18428,158.095289,334.404987,159.733236,161.435684,336.999918,10.09281,135.657191,166.072664,61.17307,39.522597,32.921142,28.883905,21.531236,18.120577,13.8378,13.624707,9.858625,0.000387,,,,,,,,,,,,,,
902,18.156228,16.508315,15.906643,14.789209,15.066923,14.379098,14.880006,14.19709,62.282543,37.380371,26.14391,23.084184,21.937136,21.120854,19.714772,14.612648,157.297199,332.762133,159.048401,160.712638,335.393498,10.589839,135.017042,164.891568,62.276112,40.006982,34.383603,29.185077,21.455389,17.664271,13.952239,14.082248,9.814788,0.000387,,,,,,,,,,,,,,
903,17.895609,16.437776,15.607519,14.756691,14.920067,14.346569,14.961842,14.126435,62.471662,37.124268,26.262712,23.127623,21.75326,20.784904,19.682375,14.275168,156.238997,331.08764,158.141107,159.805131,333.536321,10.404307,133.517203,163.487925,63.347377,39.639878,35.250647,29.115327,21.726406,16.604526,14.034134,14.278455,9.902461,0.000234,,,,,,,,,,,,,,
904,17.711018,16.405303,15.422634,14.724172,14.811316,14.542837,14.776856,14.24643,62.624029,37.204509,26.381501,23.3604,21.64515,20.600703,19.384072,14.395143,156.130628,331.166058,158.070634,159.772682,333.614741,10.104048,133.673213,163.531603,64.161115,38.676075,35.443348,29.233787,22.262676,17.21899,14.306717,14.474636,9.940685,0.00054,,,,,,,,,,,,,,
905,17.509623,15.97527,15.220919,14.751087,14.914464,14.493497,14.727527,14.235219,62.613225,37.156149,26.634581,23.690002,21.709794,20.703418,19.258926,15.031867,155.701664,329.657631,157.413011,159.343085,332.106239,9.863372,133.624536,163.330008,63.89314,37.545645,35.99375,28.959206,22.744108,18.196612,14.791196,14.844507,9.902461,0.00054,,,,,,,,,,,,,,
906,17.053,16.013352,14.801703,14.789209,15.02881,14.379098,14.575033,14.235219,62.392775,37.193522,27.011868,23.879252,21.709794,20.551586,19.258926,15.108076,171.575528,303.534361,173.760745,175.578925,305.433355,9.174911,130.204234,160.246926,63.378724,37.62031,34.308654,28.921556,22.706225,18.690727,15.019919,15.492113,9.973297,0.000387,,,,,,,,,,,,,,
907,17.020535,16.018951,14.578593,14.566068,14.88195,14.346569,14.351867,14.355205,61.03835,37.348496,27.356856,23.884814,21.904821,20.519204,19.226516,15.03747,203.181724,255.643371,205.116116,206.770512,257.140977,9.295291,128.03318,159.757961,63.97202,37.065689,33.151781,28.324514,22.484473,18.354257,14.873044,14.773902,10.022742,0.00054,,,,,,,,,,,,,,
908,16.862693,16.203744,14.763586,14.369816,14.914464,14.493497,14.193728,14.15896,61.143227,37.679262,27.389021,23.690002,21.747688,20.513625,19.030938,15.29858,203.481087,251.516687,205.339285,206.726805,252.977409,9.557416,128.552801,159.143787,65.28901,40.86347,32.620902,27.640661,22.175736,17.778363,14.562436,13.434025,10.049742,0.000234,,,,,,,,,,,,,,
909,16.797753,16.291088,14.698558,14.152218,14.735075,14.466575,14.128667,14.09391,60.786412,38.250443,27.588634,23.663275,21.683046,20.790482,18.890095,15.424072,202.729846,247.061109,204.320937,205.442226,248.559961,10.06581,126.5017,157.329925,67.135685,41.618673,33.269839,28.141678,22.490042,17.104849,14.26858,13.254538,10.055353,0.000387,,,,,,,,,,,,,,
910,16.868288,16.323564,14.76919,14.146612,14.729472,14.499101,14.466257,14.164566,60.413328,38.170278,27.960041,23.544142,21.942708,20.860807,18.732476,15.456565,203.562932,246.717426,205.001726,205.817772,248.2539,10.671912,126.945904,157.514395,68.635156,42.505689,33.601885,28.927092,22.787557,17.137303,14.49178,14.240336,10.049742,0.00054,,,,,,,,,,,,,,
911,17.020535,16.323564,14.807307,14.261021,14.843832,14.46097,14.542511,14.164566,61.47945,37.759463,28.0731,23.582,22.018478,20.633083,18.884509,15.647022,203.753526,246.341636,205.192374,206.084559,247.878169,10.748364,126.608611,157.780496,69.148916,43.880315,33.639386,29.3788,23.317757,17.289485,14.758675,14.392804,10.005909,0.00054,,,,,,,,,,,,,,
912,17.129115,16.317966,15.068491,14.446078,15.02881,14.531627,14.575033,14.235219,61.363778,37.081398,27.992188,23.538578,22.088671,21.044967,19.030938,15.489058,202.604258,245.170779,204.119048,205.011723,246.632304,10.589839,125.741433,157.31875,68.886648,43.577766,33.183783,29.185077,23.312192,17.01756,14.562436,13.891622,9.89685,0.00054,,,,,,,,,,,,,,
913,17.134709,16.437776,15.302729,14.680445,15.072525,14.61349,14.771252,14.317079,61.699973,36.750452,27.809277,23.468423,22.245757,21.164371,18.960519,15.266083,187.688646,262.595258,188.968245,190.057744,264.502291,10.633685,126.683559,157.818512,67.864427,42.765873,32.889133,28.324514,23.128429,16.604526,14.224837,13.172641,9.853013,0.000234,,,,,,,,,,,,,,
914,17.134709,16.399706,15.417033,14.718569,15.148748,14.689745,14.771252,14.393329,61.626467,36.563497,27.922352,23.468423,22.245757,21.354057,19.26451,14.92315,183.564896,270.047465,185.033212,186.047505,271.877876,10.710138,127.208288,157.704465,65.992141,42.171085,32.36364,27.834667,23.09056,16.109613,13.957846,11.264306,9.940685,0.000387,,,,,,,,,,,,,,
