Time,TC1_BED1_0-03mBC,TC1_BED1_0-30mBC,TC1_BED1_0-61mBC,TC1_BED1_0-91mBC,TC1_BED1_1-22mBC,TC1_BED1_1-52mBC,TC1_BED1_1-83mBC,TC1_BED1_2-13mBC,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC5_LR_0-03mBC,TC5_LR_0-30mBC,TC5_LR_0-61mBC,TC5_LR_0-91mBC,TC5_LR_1-22mBC,TC5_LR_1-52mBC,TC5_LR_1-83mBC,TC5_LR_2-13mBC,TC_DataRoom,TC_Bed1DoorIN,TC_Bed1DoorOUT,TC_DoorknobIN,TC_DoorknobOUT,DP_FRW_1-2mBC,DP_OBW_1-2mBC,DP_CBW_1-2mBC,CO2_OB_1-0mAF,CO_OB_1-0mAF,O2_CB_1-0mAF,CO2_CB_1-0mAF,CO_CB_1-0mAF
779,30.871685,30.330685,30.038251,26.636571,23.92608,20.51472,18.582166,16.492477,60.894948,58.659692,50.717899,46.251172,40.799325,38.221459,33.501355,27.212843,61.338229,58.17467,52.406336,46.394644,42.42765,32.17651,28.317195,31.34585,82.359724,68.315181,56.522739,47.447516,41.306818,34.248043,32.060904,29.699021,129.43015,44.991623,51.344607,40.006495,31.877537,61.929387,59.445126,20.067873,9.01901,51.378015,55.814222,40.968333,43.242237,-0.202005696,0.318921792,-0.337114048,-0.000495,0.000584136,18.90738967,1.39881654,0.30977554
780,30.721303,30.443494,30.038251,26.749796,24.001751,20.51472,18.544154,16.606675,60.674357,58.770112,50.570044,46.139883,40.687618,38.146763,33.501355,26.948814,61.448492,58.211476,52.258567,46.46881,42.353225,32.138953,28.015568,31.308274,82.69003,68.608515,57.038556,47.5216,41.493002,34.17311,32.173557,29.096959,131.156943,45.251431,49.829176,39.782868,28.493145,61.892634,59.150878,18.54859,9.28667,51.414978,56.035349,41.154548,43.42808,-0.338746176,0.091120512,-0.443500928,-0.0007686,0.00046284,18.92976427,1.39744314,0.311357974
781,30.802107,30.449106,30.081482,26.868639,24.007397,20.482428,18.473799,16.574291,60.165058,58.775604,50.612526,45.997019,40.469732,38.114986,33.281916,26.878996,61.270204,58.29058,52.079349,46.400178,42.284347,31.919183,27.908061,31.201144,83.099241,69.017298,57.486075,47.897487,41.833613,34.216169,32.517044,28.989653,134.766011,44.657506,49.97709,39.671037,26.947768,63.546047,61.026083,18.320535,8.94253,51.341051,56.182753,41.266262,43.502409,-0.505840256,0.577076672,-0.018251968,-0.0002196,0.00070623,18.93935937,1.39496994,0.31050571
782,30.834092,30.443494,30.075869,27.013939,24.077417,20.51472,18.468126,16.606675,60.306663,58.696499,50.865739,45.880173,40.128922,38.034711,33.313829,27.175128,61.374984,58.321891,51.815179,46.283389,42.129921,31.838443,27.751573,30.217969,83.05706,68.97516,57.59107,47.817895,41.790835,34.285507,32.73664,28.758148,135.932949,45.251431,50.198934,38.738691,27.28719,64.57439,62.826464,19.991954,9.28667,51.304087,56.182753,41.229025,43.539572,-0.597000576,0.683364032,-0.154892928,-0.000495,0.000584136,18.91698477,1.39112514,0.310140226
783,30.828482,30.325072,29.995018,27.008309,23.996105,20.471101,18.500468,16.562928,60.301174,58.617392,51.30366,45.763316,39.899803,37.804999,33.233212,27.207213,61.406252,58.279593,51.698799,46.240767,41.938248,31.832839,27.89681,30.77645,82.611152,68.566373,57.290919,47.441987,41.561912,33.830252,32.468304,28.451268,133.524591,45.177206,50.420745,38.365536,28.869725,62.884793,60.143815,19.953993,9.28667,51.156219,55.961643,41.042823,43.316578,-0.824801856,2.156260032,0.057681792,-0.001044,0.000584136,18.90099992,1.38755394,0.31001893
784,30.877295,30.411505,30.081482,27.01957,24.007397,20.444472,18.435783,16.650419,60.091509,58.51795,51.536359,45.73728,39.836403,37.255605,33.244406,26.803543,61.490731,58.069741,51.561992,46.214748,41.912129,31.731335,27.870347,31.088394,82.071608,68.173984,57.044052,47.230771,40.902667,33.504072,32.179159,27.709001,130.743862,44.508982,51.049032,38.514813,31.652249,62.480621,56.353527,20.371499,8.904289,51.008337,55.593068,40.931087,43.130718,-0.961542336,0.151827712,0.148842112,-0.0007686,0.00046284,18.92016917,1.38315834,0.308801182
785,30.834092,30.405893,30.075869,26.938476,24.001751,20.438808,18.544154,16.56861,60.26989,58.365213,51.530845,45.694634,39.905367,37.025731,33.013718,26.420561,61.411738,58.027439,51.704312,46.097942,41.832117,31.613005,27.827007,31.270696,82.249626,68.351849,57.112233,47.114089,40.67357,34.023228,31.948239,27.967166,132.477531,45.702231,51.756445,39.229175,33.721201,64.983778,56.174856,20.111497,8.565803,50.902934,55.59857,40.899399,43.136267,-0.232458816,1.123640512,-0.397920768,-0.001044,0.000584136,18.92976427,1.38123594,0.308801182
786,30.689315,30.373902,30.043865,26.944107,23.893889,20.482428,18.473799,16.536225,60.385694,58.29708,51.203843,45.588835,39.948192,36.956533,33.056834,26.12422,61.527483,57.959314,51.709826,45.918004,41.80044,31.618611,27.794917,31.088394,82.732208,68.870643,57.633394,47.490088,40.082818,33.46658,31.57821,27.482842,136.245453,46.115788,52.426623,40.948927,34.962882,67.595274,60.669487,20.724312,8.189019,50.8345,55.93579,41.05394,43.17899,-0.566547456,0.941419392,0.437450112,-0.0002196,0.00070623,18.95534422,1.37821374,0.31001893
787,30.646104,30.255472,30.000633,26.900743,23.774722,20.438808,18.468126,16.530544,60.784655,58.291587,50.791821,45.583298,39.97989,36.950955,32.976198,26.043078,61.374984,58.027439,51.704312,45.652762,41.683187,31.650582,27.449785,30.594063,82.763434,69.011823,58.032976,47.447516,39.256817,33.048483,31.347158,27.703374,137.935329,45.887711,52.86407,40.086591,35.181884,69.05733,61.84005,20.984179,8.106804,50.68107,56.077702,41.048382,43.284957,-0.399453376,1.548889472,1.409461952,-0.000495,0.000584136,18.96812372,1.37656494,0.31026232
788,30.533296,30.293079,30.038251,26.938476,23.774722,20.438808,18.468126,16.56861,60.600823,58.217958,50.496111,45.471952,39.97989,36.876174,33.201297,26.043078,61.264718,58.027439,51.778224,45.504334,41.608715,31.462686,27.60069,30.706866,82.176228,68.79184,58.069797,47.151141,39.032958,32.86093,31.535033,27.175594,136.0195,44.445799,52.131251,38.600585,34.251371,66.49434,62.249684,20.648435,7.997752,50.760546,55.604072,40.904958,42.844384,-0.171652096,3.128072832,1.212014272,0.0022536,0.00070623,18.97132907,1.37409354,0.310384414
789,30.377253,30.362677,30.032637,26.819641,23.693388,20.433145,18.500468,16.524862,60.154081,57.954743,50.342716,45.466414,39.86254,36.795809,33.233212,26.037442,61.148961,58.058753,51.809666,45.461687,41.528682,31.45708,27.481886,30.85164,81.803779,68.273038,57.99066,46.849168,39.736129,32.592698,31.679703,26.038121,132.064148,43.325694,49.723752,37.736462,32.671272,63.95556,59.487395,20.073539,7.992041,50.718049,55.008701,40.601376,42.466939,-0.262812416,3.249586752,0.771538752,0.0022536,0.00046284,18.96812372,1.37189574,0.3107491
790,30.527684,30.287466,29.957398,26.857377,23.731232,20.433145,18.500468,16.562928,59.970201,58.028381,50.305744,45.355058,39.750742,36.60882,33.308232,26.037442,61.185718,58.169176,51.735755,45.313238,41.416958,31.419496,27.406427,30.701255,81.803779,68.199701,58.174763,46.960341,40.258075,32.780299,31.829958,25.887118,130.980377,42.587641,48.064074,37.592656,31.738563,63.777399,60.743005,20.231027,8.227271,50.760546,54.64544,40.718704,42.509686,-0.293166016,1.685530432,1.485395712,0.0025272,0.00046284,18.98090322,1.36942254,0.308679088
791,30.501302,30.073031,29.742881,26.830903,23.704683,20.444472,18.587839,16.650419,59.98118,57.928912,50.205862,45.25477,39.500968,36.657379,33.244406,25.784397,61.233448,57.996123,51.746782,45.2872,41.316336,31.317954,27.07806,30.374035,82.181703,68.540658,58.811583,47.341913,40.641869,33.2791,31.953843,26.8418,133.191779,43.511525,47.651195,37.960496,31.883143,66.085115,63.015596,21.477145,8.030296,50.68107,54.639935,40.8249,42.652901,-0.505840256,1.685530432,1.151207552,0.0025272,0.000584136,18.98731392,1.36667574,0.306243592
792,30.5709,29.916948,29.586741,26.825272,23.699035,20.51472,18.582166,16.682801,59.902135,57.812955,50.052437,45.063602,39.271724,36.539596,32.938677,25.401052,61.264718,57.732946,51.704312,45.133191,41.087278,31.274758,27.110171,30.180352,82.323024,68.535183,59.100539,47.59568,40.30091,33.460984,32.136007,27.552607,136.126853,44.105993,48.576819,38.371108,31.995769,68.690484,65.548862,22.386679,8.336313,50.496157,54.898079,40.787649,42.615711,-0.748868096,2.885144512,1.075273792,0.0025272,0.000340746,19.03524752,1.36283094,0.305756812
793,30.506913,29.928177,29.522703,26.87427,23.786016,20.601952,18.555499,16.694162,59.802776,57.750299,49.952537,44.926158,39.133714,36.550755,32.687192,25.185643,61.238934,57.486221,51.493584,44.995783,40.986628,31.248383,26.857214,29.890599,81.74681,67.959443,58.780266,47.347442,39.52906,33.322195,31.959447,27.111435,134.916543,43.617462,47.941933,37.768229,31.27666,67.143977,63.85475,22.83552,8.521846,50.37968,54.781946,40.633072,42.498581,-1.067829696,2.110679872,1.060146752,0.0022536,0.000340746,19.00648317,1.36063314,0.30466036
794,30.275641,29.884943,29.404172,26.717687,23.81821,20.596289,18.62585,16.688482,59.723726,57.634332,49.762101,44.772078,39.016277,36.582578,32.64406,25.10443,61.123177,57.22298,51.340215,44.953119,40.869293,31.205185,26.738327,29.809726,81.154225,67.29386,58.296205,46.89729,39.374296,32.791498,31.690914,26.804079,130.856511,42.390565,46.978826,37.021142,29.923435,63.546047,59.702561,22.873386,8.751319,50.157738,54.523786,40.372246,42.126581,-1.250150336,1.412148992,0.088134912,0.0011538,0.000340746,19.00648317,1.35843534,0.303808096
795,30.206023,29.890557,29.447428,26.685577,23.823857,20.639903,18.631522,16.770283,60.060222,57.455693,49.619671,44.666202,38.872668,36.475947,32.687192,25.185643,61.238934,57.081177,51.419658,44.921533,40.763064,31.173201,26.743958,29.85297,81.196392,67.115957,58.228062,46.754581,39.342559,32.872127,31.621384,26.696542,130.004255,42.513256,46.582218,36.284711,29.633717,63.226405,60.00772,22.695349,8.648003,50.0208,54.571678,40.420634,41.951647,-1.113409856,0.956645952,0.148842112,0.0008784,0.00070623,19.00968852,1.35513774,0.304539064
796,30.388478,29.884943,29.441811,26.642203,23.893889,20.596289,18.549827,16.726543,59.907624,57.41337,49.466186,44.660661,38.6806,36.470367,32.531458,25.10443,61.196692,57.149332,51.37718,44.953119,40.645707,31.092404,26.54954,29.696827,81.631249,67.440558,58.627533,47.082567,40.19465,33.2416,31.878727,26.992668,132.859027,43.294073,48.693379,37.256476,30.91216,65.650098,59.345771,23.490372,8.953946,49.872806,54.829831,40.346105,41.802792,-1.113409856,0.986999552,-0.003025408,0.0011538,0.00046284,18.99370367,1.35294174,0.30441697
797,30.463695,29.847321,29.328888,26.566714,23.893889,20.558337,18.587839,16.726543,60.128284,57.33971,49.466186,44.549235,38.717902,36.432961,32.118479,25.10443,61.086418,57.296625,51.451108,44.878867,40.682975,30.942011,26.511779,29.809726,81.851425,67.587252,58.664344,47.378958,40.753647,33.316599,31.390343,27.181223,134.368957,44.52561,50.030627,38.643469,32.119591,66.720026,60.086748,23.382482,9.303793,49.730319,54.650944,40.053502,41.249978,-1.660172736,0.197407872,-0.291633408,-0.000495,0.000584136,18.98410857,1.34909514,0.303199222
798,30.501302,29.922563,29.253599,26.491219,24.007397,20.558337,18.549827,16.802663,60.275379,57.487026,49.503179,44.437799,38.568685,36.432961,31.89315,25.142218,60.902619,57.22298,51.37718,44.80461,40.571169,30.90441,26.54954,29.772094,81.41108,67.183833,58.259387,47.267819,40.753647,33.316599,30.525724,26.69091,131.200106,44.737304,49.760735,38.744261,32.821326,67.222848,60.553716,22.235141,9.483545,49.682272,53.606981,39.74413,40.680223,-1.918427136,0.652910912,-0.306760448,-0.0007686,0.00046284,18.99049832,1.34881974,0.303077128
799,30.544518,29.928177,29.334506,26.496852,23.861697,20.563999,18.517486,16.732223,60.317639,57.492521,49.434713,44.331895,38.499639,36.438541,31.823634,25.11007,60.797821,57.228475,51.34573,44.55022,40.464913,30.834812,26.668448,29.627171,80.866163,66.969249,57.859848,47.051044,40.386573,33.13469,30.117574,26.281488,128.128603,42.885137,48.175148,35.162365,32.714389,66.053888,60.743005,21.786062,9.947983,49.576775,52.283484,39.451374,40.275945,-1.888073536,0.030413312,-0.443500928,-0.001044,0.00046284,18.98410857,1.34579934,0.304295674
800,30.388478,29.809698,29.328888,26.491219,23.931726,20.520383,18.473799,16.764603,60.422465,57.56068,49.466186,44.214896,38.531378,36.395553,31.479922,24.688685,60.682043,57.075681,51.229315,44.284693,40.347526,30.716382,26.662816,29.734462,80.823998,67.513906,58.001648,47.045514,39.970975,32.791498,29.773305,26.615457,127.609373,38.569633,46.884252,34.419077,31.068072,65.618867,61.593806,20.692038,9.57142,49.50828,52.141262,39.680687,40.616838,-1.645045696,-0.409962688,-0.367567168,-0.000495,0.00070623,18.98731392,1.34332614,0.304295674
801,30.217248,29.901786,29.421022,26.659098,23.759466,20.537371,18.490815,16.819702,61.063943,57.540338,49.445755,44.082902,38.473469,36.4497,31.308858,24.478776,60.66174,56.908032,51.245858,44.189882,40.177807,30.62038,26.604195,29.901827,80.950492,68.263745,58.275865,47.3585,39.689366,33.145884,30.015928,27.198109,129.741544,39.944092,47.656724,36.322103,31.287878,67.301718,62.984351,21.065695,9.33632,49.428737,52.468132,39.824264,40.760284,-1.751333056,-0.364382528,-0.215699648,-0.0007686,0.00070623,18.99370367,1.34387514,0.302103568
802,30.362091,29.745679,29.377765,26.502484,23.75382,20.607614,18.523158,16.814022,61.058457,57.42436,49.329249,44.040201,38.318649,36.518931,31.265671,24.359699,60.729781,56.718381,51.203376,44.221486,40.097677,30.42669,26.825094,30.046713,80.724872,68.69827,58.454453,47.390016,39.683802,33.140287,30.273663,27.4564,132.03218,42.290073,48.323234,36.808076,31.438127,68.879385,64.34302,21.558626,9.068665,49.317698,52.615836,39.600544,40.350471,-1.675399296,-0.926272448,-0.246053248,-0.0007686,0.00046284,18.99688807,1.34469954,0.30112921
803,30.463695,29.772074,29.291244,26.491219,23.704683,20.520383,18.397766,16.840721,60.716611,57.33971,49.355202,43.991954,38.344822,36.432961,31.141706,24.234963,60.865858,56.596886,51.081436,44.284693,40.049267,30.189725,26.625059,30.223582,79.760026,68.100646,57.964825,47.082567,39.486197,33.129093,30.33767,27.181223,130.304543,41.39692,47.434483,36.209924,28.316054,65.723517,62.690507,21.899762,9.068665,49.169633,52.209619,39.339483,39.940513,-1.629819136,-1.731090688,-0.519434688,-0.0002196,0.000584136,19.01287292,1.34305254,0.300276946
804,30.399701,29.708052,29.302479,26.540232,23.75382,20.531709,18.447128,16.890137,60.801116,57.42436,49.255254,43.965881,38.355963,36.444121,31.190506,24.359699,61.023873,56.792045,51.018521,44.370064,39.911234,29.937526,26.598564,30.197191,78.853854,67.561531,57.386569,46.611857,39.497327,32.95275,30.348894,26.966213,128.278582,41.955219,48.286214,35.124933,28.579718,61.168447,55.480346,21.558626,9.183378,49.058575,51.064266,39.078362,39.567697,-1.523531776,-1.017333248,0.027328192,-0.000495,0.00046284,19.00329877,1.33975494,0.298937104
805,30.431699,29.664809,29.221571,26.459103,23.672485,20.601952,18.441456,16.770283,60.427953,57.308375,49.212733,43.960337,38.238445,36.401133,30.921777,24.5053,61.018387,56.933868,50.976033,44.401664,39.868379,29.668421,26.630691,30.191579,78.811699,67.81276,57.675717,46.791643,39.752821,33.172194,30.380895,27.262265,130.154392,42.624832,48.101099,35.723683,27.750839,62.969241,54.706343,21.558626,9.298086,48.910483,50.694617,39.115669,39.530409,-1.250150336,-0.652990528,0.391869952,-0.001044,0.000828324,19.01287292,1.34277714,0.300763726
806,30.55574,29.63841,29.195159,26.319359,23.683778,20.575324,18.376766,16.819702,59.924091,57.245702,49.186776,43.822771,38.100307,36.262652,30.745013,24.554393,60.772031,57.165819,50.950089,44.487026,39.916796,29.529057,26.113219,30.202804,79.006059,68.263745,57.981306,47.099158,40.099503,32.920837,30.768174,27.838938,133.321415,44.08548,48.334286,37.006088,30.735473,67.275976,57.664229,22.252107,9.500665,48.995579,50.261956,39.05219,39.355082,-0.840028416,-0.789631488,0.209549312,-0.000495,0.000584136,18.99370367,1.34112834,0.30088582
807,30.668546,29.63841,29.232806,26.319359,23.645933,20.651227,18.4528,16.857759,59.813754,57.172037,49.260775,43.71127,37.913679,36.187824,30.632208,24.516585,60.698504,57.239466,50.987063,44.412747,39.842211,29.340784,26.075442,30.014703,78.675911,68.447082,57.981306,47.173261,40.211334,32.883324,30.805772,27.914304,134.562698,44.345475,48.186202,37.977216,31.674674,69.073756,60.459895,22.479404,9.347734,48.958555,50.298936,38.977571,39.205893,-0.870382016,-0.212614528,-0.519434688,-0.0007686,0.00046284,19.00009342,1.34167734,0.301250506
808,30.706145,29.563148,29.270452,26.319359,23.645933,20.613276,18.414784,16.857759,59.887312,57.135203,49.33477,43.488237,37.465645,36.075572,30.519391,24.478776,60.698504,57.202643,50.913113,44.264174,39.842211,29.303125,26.037664,30.014703,77.942281,68.007063,57.57622,46.802706,39.763947,32.620699,30.241658,27.311225,132.988638,43.236375,47.636274,37.161125,31.68028,67.648397,59.840334,22.788048,8.856346,48.89003,49.89763,38.871202,39.024947,-0.597000576,-0.045520448,0.148842112,-0.000495,0.00070623,18.99688807,1.34195274,0.301250506
809,30.480529,29.48788,29.270452,26.357114,23.683778,20.613276,18.414784,16.819702,59.703412,57.20887,49.371766,43.265163,37.4283,35.963309,30.481782,24.365342,60.919079,57.018516,50.691243,44.189882,39.842211,29.190141,26.113219,30.315648,77.318724,67.603679,57.171054,46.543256,39.428292,31.945079,29.752516,26.934127,129.216239,42.290073,46.730477,36.135132,30.837,65.136122,58.904366,22.619603,8.380272,48.873458,49.696109,38.705227,38.747069,-0.642481216,0.212634432,-0.306760448,-0.001044,0.00070623,19.02246802,1.34387514,0.300763726
810,30.469307,29.514283,29.183923,26.270337,23.634639,20.677853,18.517486,16.808343,59.765996,57.161046,49.471707,42.993763,37.603862,35.76501,30.545776,24.240608,61.018387,56.712885,50.532278,43.918735,39.79379,29.065908,26.1775,30.454865,77.564537,67.702745,57.381074,46.754581,39.342559,31.708567,29.70365,27.224559,129.296872,42.444418,46.365333,36.439851,32.157126,65.178317,61.152808,22.549506,8.194729,48.767901,49.368646,38.710797,38.789953,-1.128636416,-0.668117568,-0.458627968,-0.0007686,0.00046284,19.02885777,1.34634834,0.299668072
811,30.292478,29.450245,29.195159,26.243847,23.721623,20.613276,18.490815,16.857759,60.218297,57.024698,49.630712,42.967668,37.72702,35.663882,30.669811,24.138438,61.139635,56.834372,50.506327,43.818351,39.730324,28.926464,26.075442,30.42848,78.089004,68.007063,58.09177,47.210311,39.577485,31.75733,29.978302,27.575114,131.925065,43.708419,47.069531,37.411478,32.870036,68.591377,63.761041,23.723065,8.23298,48.730872,49.294639,38.860065,38.976505,-0.946315776,-0.683344128,-0.549788288,-0.000495,0.000584136,19.01287292,1.34524854,0.3013726
812,30.06116,29.482264,29.076591,26.275971,23.640286,20.531709,18.523158,16.814022,60.176035,57.019202,49.625192,42.924928,37.684111,35.471114,30.551387,24.246252,61.24442,56.828876,50.389849,43.738488,39.687462,28.845496,26.069807,30.347648,78.156895,67.744893,58.196737,47.352971,39.609216,32.127192,30.010315,27.305597,133.315803,44.005642,47.402969,37.560883,33.395032,69.581828,64.018068,25.15992,8.424231,48.619779,49.553647,38.710797,38.640689,-0.794448256,-0.501123008,-0.413147328,-0.0007686,0.000340746,19.01607827,1.34854614,0.30161599
813,29.916276,29.450245,29.15751,26.206089,23.570237,20.537371,18.4528,16.819702,59.666631,56.951024,49.556732,42.967668,37.61501,35.364373,30.29372,23.987142,61.066118,56.908032,50.395366,43.669708,39.618425,28.775762,26.075442,30.202804,77.64884,66.906845,57.502559,47.099158,39.279081,31.945079,29.564323,26.820971,130.208734,43.310716,46.932373,36.824813,33.106262,66.143735,61.678271,24.604252,8.856346,48.593797,49.37969,38.684616,38.61451,-1.143763456,-0.212614528,-0.443500928,-0.000495,0.00046284,19.01287292,1.34854614,0.29832823
814,29.942675,29.288453,29.070972,26.194822,23.558942,20.450135,18.479471,16.846401,59.582087,56.792676,49.434713,42.882186,37.529181,35.390646,29.981523,24.127149,60.944867,57.007524,50.458307,43.584289,39.532692,28.576113,25.875267,30.153961,77.711257,66.565775,57.1969,46.791643,39.193336,31.558337,29.214257,26.84743,128.102301,43.156482,46.630351,37.043455,33.475606,65.661056,60.055469,24.825425,9.003602,48.514203,49.448171,38.604403,38.534299,-1.250150336,-0.273321728,-0.337114048,-0.001044,0.000584136,19.02567337,1.34909514,0.299668072
