Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
410,0.4800212,0.6705773,0.4346458,0.482753,0.4725051,0.3625096,0.6476294,0.6305768,0.3736382,0.575775,0.3694549,0.2244361,-661.1752922,149.583725,147.4127655,104.2581711,78.4331894,76.280838,62.3914528,46.363369,40.8932343,36.4875755,32.1849098,29.7153454,27.7973385,79.1173172,59.377636,78.7199402,71.3141479,60.4388847,53.0466766,46.027977,43.1187973,40.4242783,39.2663651,37.9909363,17.2374115,78.4097977,73.2339783,70.7501373,3321.171875,3319.610596,43.1138268,39.1599236,38.6638222,37.2823944,20.8488445,55.0848885,65.2865295,54.6929283,46.8429413,42.6475792,37.8835449,36.917778,29.2000694,31.0195522,31.9337959,21.4327583,22.1920261,21.3000259,0,10
411,0.4636694,0.6443303,0.516897,0.402256,0.3933783,0.3503158,0.6362829,0.5911709,0.3508518,0.5187187,0.3814588,0.2414148,-661.1752922,148.1636047,143.7468414,102.0525513,77.6003342,74.8192596,61.6019554,45.9213829,40.5543823,36.1395607,31.928936,29.4281521,27.6357403,78.9253769,59.9899216,78.5487518,71.114296,60.2296753,52.9670563,45.9887657,43.0694656,40.3562317,39.1933746,37.9454918,17.3383465,78.2991867,73.1167068,70.5830231,3321.171875,3319.610596,42.9225349,39.0402832,38.6325798,37.2279434,20.8299789,55.3386459,65.2796631,54.3916054,47.0049973,42.3678818,37.8100777,36.9873962,29.7028275,31.1997604,31.9308987,21.4336243,22.1872063,21.2284565,0,10
412,0.4776513,0.6156479,0.5215092,0.4071644,0.2970277,0.3130527,0.6317443,0.5780356,0.3788466,0.5303931,0.3596489,0.2151533,-661.1752922,145.1611786,140.067749,100.3827286,76.68293,74.0429916,60.8708572,45.6723366,40.1839142,35.8155632,31.6287327,29.2050686,27.4716358,78.7339478,60.9059525,78.3630447,70.8984299,59.9849167,52.8849945,45.8766327,42.9886818,40.32967,39.1548462,37.8919792,17.3329048,78.1421585,73.0186539,70.4211884,3321.171387,3319.609863,42.7447472,38.8875809,38.5697594,37.1822395,20.848835,55.2869225,65.2747803,53.9597473,46.8221817,42.2144432,37.7080002,37.0048409,30.2352257,31.539463,31.9920254,21.4460258,22.1844368,21.1225262,0,10
413,0.4437628,0.617542,0.5025991,0.4820985,0.3283104,0.2908615,0.5671951,0.5292473,0.3960992,0.5154302,0.3391071,0.2103929,-661.1752922,143.4629974,138.2615509,99.5153732,76.0268555,73.2991562,60.1411705,45.3974342,39.9484177,35.6148605,31.3143253,29.1086769,27.3438644,78.5115433,59.9368858,78.1558533,70.6416245,59.7991638,52.8067818,45.7115974,42.8745995,40.2179794,39.1093941,37.8479652,17.1803761,77.993721,72.9039001,70.2477798,3321.174805,3319.613037,42.6046486,38.8488197,38.5179253,37.1318359,20.8314304,55.1605148,65.2307816,53.8656807,46.7236366,42.0953903,37.7749062,37.000782,30.3413639,31.6349697,32.1953087,21.4578342,22.186758,20.9249477,0,10
414,0.4767034,0.6229538,0.5142834,0.3878582,0.3323587,0.3033583,0.6957892,0.5186922,0.3770562,0.4463708,0.3342041,0.2149946,-661.1752922,141.9329071,136.1614838,97.5878525,75.3805161,72.9351425,59.7830925,45.1171036,39.7615433,35.4562836,31.1131573,28.9755688,27.1103096,78.3563995,58.8251991,77.9679337,70.4040985,59.6150665,52.7261848,45.6458054,42.8071823,40.1616096,39.0507088,37.7895813,16.984272,77.7673874,72.7577896,70.0745544,3321.173584,3319.612061,42.6097336,38.8498154,38.4793549,37.102562,20.84762,55.0696869,65.1524811,53.8408279,47.0666962,41.74646,37.5458145,36.9307785,30.8283081,31.6829491,32.2177238,21.4398785,22.175642,20.8106308,0,10
415,0.4039497,0.6061773,0.5190494,0.4227075,0.3260286,0.3113108,0.5944268,0.5362841,0.439719,0.4886286,0.3199178,0.2069813,-661.1752922,140.2386322,134.1923981,95.018486,74.1785049,71.9900131,59.3516884,44.6157417,39.6390915,35.2976418,31.0923176,28.8977833,27.0249023,78.1575851,59.5252914,77.7887802,70.2545853,59.5203247,52.6610413,45.5922127,42.7623978,40.1226959,39.0095062,37.7714844,16.8813419,77.5399246,72.5298386,69.9064255,3321.172852,3319.611328,42.509922,38.8212929,38.437748,37.0724945,20.859211,55.1307259,65.1093521,53.6705055,47.2199287,41.2495117,37.0165558,36.8637047,30.9210091,31.5595112,31.9662285,21.4472961,22.1697845,20.9447575,0,10
416,0.4086893,0.6102361,0.5347309,0.5323273,0.3668801,0.3215354,0.5591264,0.5963312,0.3497125,0.5966572,0.403015,0.2382412,-661.1752922,139.2670898,132.4746552,92.5806122,72.8377762,70.7732849,58.3945274,43.9748497,39.1347198,35.1115913,31.1124153,28.8693295,27.1344566,77.9331207,58.9061737,77.6007996,70.1094437,59.4016418,52.5585823,45.4992561,42.6941605,40.0487442,38.9623146,37.723114,16.8518353,77.1676254,72.3810883,69.7632065,3321.174072,3319.612549,42.3550491,38.7990799,38.396492,37.0397835,20.8791256,54.7772827,65.0922852,53.6599808,46.94664,41.2381439,36.4847679,36.8115616,31.0219517,31.5717182,31.8390331,21.4269905,22.1688271,21.1725235,0,10
417,0.4214864,0.6256597,0.5207405,0.4814441,0.3866065,0.3120681,0.6082948,0.5658385,0.4148166,0.5478223,0.4014934,0.2765623,-661.1752922,138.7940369,131.8819885,90.6271439,72.2496262,69.9523087,57.6454048,43.4581451,38.8554916,35.0409431,31.1430359,28.8891029,27.1761208,77.7419968,59.0749016,77.4131851,69.9855804,59.3506737,52.4812202,45.4983215,42.6281509,39.9993706,38.8867645,37.6930389,17.0381241,76.8855133,72.1556702,69.5939407,3321.171875,3319.610596,42.3541183,38.7473907,38.347393,36.9992256,20.877409,54.4706154,65.0263901,53.7642403,46.9386635,41.263649,36.6292725,36.7044716,30.9360352,31.8022594,32.0875626,21.4609394,22.1822796,21.2227688,0,10
418,0.4297808,0.5331185,0.5445703,0.4969872,0.3346405,0.2646562,0.5984611,0.5292473,0.3570367,0.5685402,0.3609169,0.2499041,-661.1752922,138.6999512,132.9318695,88.8841248,71.9515762,69.1653366,56.7449417,43.0687294,38.4657021,34.877697,31.0627689,28.8745689,27.0378685,77.5563583,57.7977448,77.2372894,69.8316116,59.2555161,52.3894386,45.3296394,42.571785,39.9808998,38.8276062,37.6214867,17.1672859,76.7210693,71.913353,69.4176788,3321.171631,3319.610352,42.3933144,38.7591209,38.2975235,36.9470596,20.8790894,54.9623642,64.9395447,53.6606827,47.0907555,41.4235878,36.6425171,36.5416451,30.7282524,31.7964039,32.1485786,21.4516144,22.1729622,21.0901814,0,10
419,0.4255151,0.5366361,0.5253527,0.441032,0.3228635,0.283212,0.6864598,0.5831959,0.4128635,0.5280911,0.3604943,0.2511736,-661.1752922,136.0943298,131.7488251,87.5616531,71.5074844,68.3543701,55.9840889,42.8911133,38.1690674,34.5479164,30.8272095,28.7149086,26.9172821,77.4421387,56.5853539,77.0397186,69.7238312,59.1915894,52.3053627,45.2113647,42.470005,39.8882446,38.7549667,37.5913467,17.1700668,76.6573944,71.7274857,69.2644882,3321.172363,3319.61084,42.3696289,38.7047501,38.2569466,36.9277344,20.8792057,55.1099663,64.8342972,53.6272011,47.13274,41.5976105,36.5334549,36.4838104,30.4391384,31.6946888,32.0341148,21.4494572,22.1821785,21.054266,0,10
420,0.3944703,0.5155303,0.6006856,0.3865493,0.2686157,0.2783648,0.6264492,0.573579,0.4514377,0.558839,0.4062273,0.2499835,-661.1752922,135.4230499,131.3872223,87.4895325,71.2792206,67.8954773,55.6614609,42.6414833,38.0241203,34.2227058,30.5319786,28.4257317,26.7285633,77.2668686,57.8982849,76.8610153,69.548317,59.0115242,52.2325211,45.1711884,42.4096565,39.8464203,38.7332344,37.5363426,17.0870171,76.5337524,71.3733902,69.1096115,3321.173096,3319.611572,42.2568665,38.6830139,38.2124176,36.8936272,20.8665886,55.197258,64.7695999,53.5104637,47.2771492,41.6038475,36.7958107,36.4265175,30.4123383,31.4965382,31.9213066,21.4265976,22.1885262,20.8717098,0,10
421,0.3797774,0.5634244,0.5296575,0.3790232,0.3406026,0.2869989,0.5908967,0.5606782,0.428814,0.6338178,0.39304,0.2425255,-661.1752922,134.4610748,131.5651398,88.394989,71.1330261,67.6144714,55.951355,42.4054604,38.0265274,34.106987,30.368187,28.1118565,26.533659,77.0412979,58.7664757,76.6810989,69.36866,58.8880157,52.1591988,45.1049156,42.3469696,39.8149109,38.6964645,37.4868317,17.2257004,76.3663864,71.3049545,68.9582977,3321.17041,3319.608643,42.3050041,38.6469841,38.169281,36.8504372,20.8751068,55.6132584,64.7069931,53.5501251,47.4607048,41.968502,37.1787071,36.3859329,29.9670219,31.3670292,31.9286175,21.441946,22.1898346,20.6893883,0,10
422,0.2759789,0.5293303,0.5012155,0.4832438,0.3899924,0.323959,0.5979568,0.4633363,0.4037489,0.5223361,0.3706384,0.2108689,-661.1752922,132.2297058,131.9142151,89.4666443,70.6857529,67.1933212,55.9829712,42.4429436,37.9715538,34.0708847,30.2105045,27.9616833,26.3512917,76.7132416,58.2598953,76.5075302,69.2738876,58.8448601,52.0660439,45.0881233,42.2888565,39.7905998,38.6646614,37.4497566,17.3865509,76.1797028,71.4009781,68.8078156,3321.171387,3319.609863,42.1840553,38.5666542,38.1296082,36.799881,20.8924713,55.8453789,64.6624832,53.6696434,47.6336021,42.2769623,37.2189713,36.3690186,29.9285431,31.1372337,31.9672279,21.4528561,22.1787529,20.6099949,0,10
423,0.3894937,0.5388008,0.4534022,0.3955479,0.3951449,0.3461502,0.6161113,0.6350334,0.3698948,0.5678825,0.4353917,0.2520463,-661.1752922,130.0099487,130.6289673,88.9505615,70.1414795,66.7536545,55.8718147,42.2295685,37.741684,34.0020256,30.0293522,27.9260178,26.3439045,76.5287094,57.3325348,76.3074493,69.1353149,58.8755684,51.9864311,45.0901413,42.2358284,39.7583466,38.6521378,37.4133072,17.5814896,75.8994217,71.2199249,68.6828918,3321.171631,3319.610107,42.1470222,38.5220299,38.0898132,36.7536888,20.8933945,56.0508156,64.6086655,53.6506081,47.5489388,42.312851,36.8917465,36.4218979,29.458168,31.0219631,31.7332935,21.4833698,22.1940765,20.7691383,0,10
424,0.4511093,0.5401538,0.4720048,0.3356661,0.3450926,0.3265341,0.5278604,0.4886687,0.3838921,0.5956707,0.3970131,0.2738647,-661.1752922,128.5498199,128.8083954,87.5924606,69.6628494,66.7071762,55.5958633,41.9041367,37.4393005,33.904274,29.9173965,27.8383045,26.3123608,76.4083023,58.0157585,76.135231,69.0007706,58.6106873,51.9020081,45.0665398,42.1906013,39.7227287,38.6134872,37.3719978,17.5805111,75.6374664,71.1650467,68.5355911,3321.171387,3319.609863,42.0727997,38.4109573,38.0470276,36.717205,20.8882427,56.102932,64.5882721,53.6968994,47.5105667,42.0115433,36.7790184,36.4037361,29.6812,30.9897823,31.5895119,21.4270039,22.1870365,20.8732529,0,10
425,0.4511093,0.6048244,0.4981407,0.4807896,0.3760072,0.3272915,0.5868624,0.3941414,0.431581,0.5205274,0.3754568,0.2414941,-661.1752922,126.6527863,126.6304092,87.2491455,69.2910995,66.606514,55.5522919,41.8772697,37.2057266,33.6149139,29.8544922,27.7367687,26.2602024,76.2290344,58.2601433,75.9822235,68.8711395,58.4044571,51.8384056,44.9844437,42.1440277,39.7122231,38.5865517,37.3379326,17.4328365,75.3481522,70.9455948,68.4100723,3321.170654,3319.608887,42.1404152,38.3698235,37.9969177,36.6827393,20.8972759,55.9911995,64.52211,53.5536079,47.6079216,41.6522102,36.9497681,36.430584,30.0002995,31.2754631,31.7247372,21.4561443,22.1846905,20.7438087,0,10
426,0.4212494,0.5975185,0.5828517,0.4858616,0.4136936,0.3336534,0.5366855,0.5090753,0.319439,0.5591678,0.3211858,0.2038077,-661.1752922,125.6487427,124.3865662,86.5037689,68.8355484,66.5773315,55.5867653,42.0382195,37.2447739,33.3906784,29.6849728,27.7045269,26.1324348,76.0485687,57.9444504,75.8166428,68.7469101,58.3821869,51.757328,44.921524,42.0977173,39.6505547,38.5419579,37.2944069,17.2861729,75.2079315,70.6867752,68.2616882,3321.168945,3319.607422,42.0152664,38.3259659,37.9519234,36.6335793,20.9164448,55.5815315,64.4496002,53.5729904,47.6084785,41.4144478,37.1502838,36.4408722,30.3188133,31.4978123,31.7918205,21.4825153,22.1788177,20.744381,0,10
427,0.3086825,0.5388008,0.5121311,0.5041861,0.3857969,0.3091144,0.5407198,0.5548143,0.4387424,0.4501526,0.2891473,0.1972225,-661.1752922,124.8600082,122.2528839,85.8522186,68.3329773,66.4548721,55.6278687,42.2995949,37.1889114,33.4017448,29.5922012,27.5960674,25.980854,75.8087234,57.2504883,75.647377,68.6204605,58.3142548,51.6847343,44.8630524,42.0354004,39.603405,38.4861679,37.2542381,17.2391777,75.1131668,70.6385193,68.0861435,3321.170654,3319.608887,41.9384499,38.2906876,37.9028091,36.6053505,20.8968964,55.4526978,64.3884735,53.6724701,47.4860497,41.4831505,36.8537102,36.5221786,30.218544,31.3886147,31.7758484,21.4394512,22.1846905,20.8022346,0,10
428,0.3593969,0.5999538,0.5032141,0.443159,0.3846928,0.2716998,0.5598829,0.4792863,0.4670627,0.4458775,0.2690281,0.2084888,-661.1752922,123.8979797,121.1288834,85.2637787,67.9348145,65.822197,55.3823547,42.2784119,37.0831871,33.2212181,29.5448017,27.6236286,25.8460865,75.6662064,56.3976974,75.4959335,68.4721909,58.2329063,51.5968361,44.7736015,41.9818497,39.475956,38.4074402,37.2150269,17.2620316,74.9603195,70.3883362,67.8909988,3321.171631,3319.610352,41.8670502,38.2268715,37.858757,36.5451736,20.896162,55.1769562,64.3675766,53.7234344,47.4890366,41.0417976,36.7528038,36.5121117,30.256567,31.3799934,31.6973267,21.4546509,22.1915379,20.8250217,0,10
429,0.3046538,0.5379891,0.5178195,0.3814773,0.3407498,0.2791979,0.5727423,0.5053223,0.4278375,0.457223,0.3421503,0.2065846,-661.1752922,122.4572372,119.8359909,84.4075317,67.5929718,65.1712646,54.6937256,41.8831024,36.812088,32.9710274,29.3677425,27.5133228,25.7254791,75.4846725,56.5810394,75.3153534,68.3461533,58.0210457,51.5143089,44.6501884,41.9184532,39.4087181,38.3386269,37.1734085,17.2873783,74.7948456,70.0627518,67.7286987,3321.169434,3319.60791,41.7396736,38.190136,37.8223839,36.4810867,20.8888073,55.0580864,64.3655853,53.8395538,47.0379906,41.1455879,36.6176949,36.370266,30.1266155,31.5181694,31.9057369,21.470438,22.1944218,20.9026451,0,10
430,0.2840363,0.4819773,0.4696987,0.4295792,0.3729158,0.2577641,0.5798023,0.5273709,0.5080784,0.4087169,0.3456162,0.1940489,-661.1752922,120.403923,117.4118729,83.7055206,66.8420334,64.6174164,54.1541061,41.5467072,36.6660156,32.7758408,29.1991673,27.2738075,25.6277485,75.298233,56.5210609,75.1503906,68.1700287,57.87714,51.4419746,44.5960579,41.8612328,39.3290291,38.284584,37.1267776,17.2566414,74.6248322,70.0980606,67.5574417,3321.167725,3319.605957,41.5753059,38.1666985,37.7873535,36.4561119,20.8649845,54.9217377,64.3223495,53.592701,46.6289062,41.2924271,36.6514244,36.4193268,29.7894993,31.6843662,31.9197216,21.4746952,22.189579,20.9012127,0,10
431,0.2681584,0.5358244,0.3797605,0.4284339,0.4152394,0.2731389,0.4832307,0.649576,0.5035211,0.5039203,0.3171281,0.2080127,-661.1752922,118.7836533,115.0462799,82.51828,65.91362,64.0414429,54.084095,41.3580437,36.6279716,32.6516037,29.0866737,27.1954002,25.539835,75.0729523,55.2473869,74.9850769,68.0100784,57.7347107,51.3718605,44.4918022,41.7738724,39.2918396,38.2324181,37.0868835,17.2430325,74.4342804,69.9836655,67.414444,3321.170166,3319.608643,41.5467377,38.1070518,37.746727,36.4203033,20.7709675,54.8727798,64.2460632,53.1604652,46.5563393,41.6932106,36.6773071,36.5297089,29.7545815,31.669796,32.0359039,21.4497433,22.1915607,20.8189754,0,10
432,0.3762227,0.5547656,0.4678538,0.3888399,0.3818221,0.2876805,0.5122274,0.6223672,0.4701552,0.5476579,0.3468842,0.1969051,-661.1752922,117.6456833,113.5493317,81.3076324,65.378891,63.6213799,53.9467506,41.0306435,36.4050598,32.484375,28.9691048,27.1122913,25.4694996,74.9834671,55.149971,74.826561,67.8624268,57.6981697,51.2890167,44.3130913,41.7183456,39.2656593,38.2397995,37.0303726,17.2368622,74.1849289,69.7674789,67.2558517,3321.167969,3319.606445,41.4283257,38.047226,37.6883774,36.3674965,20.7185173,54.6849976,64.1512527,52.9643097,45.9018135,41.8018494,36.7807808,36.6518669,29.9103222,31.7170639,31.9550495,21.440937,22.1740437,20.7012787,0,10
433,0.4463696,0.6134832,0.4949121,0.4287611,0.3799084,0.2995714,0.515001,0.5515304,0.3864963,0.4386427,0.2963327,0.1758801,-661.1752922,116.7160263,112.8514633,80.0250473,64.7322083,63.3553925,53.5870132,40.5650826,36.0764046,32.3116226,28.8520508,27.0308342,25.3486881,74.816803,57.2969284,74.679924,67.6506653,57.5660172,51.2148094,44.2700729,41.667057,39.2235985,38.2006721,36.9941902,17.347271,74.0794067,69.4813385,67.10952,3321.16919,3319.607666,41.376667,37.9513321,37.647728,36.3249283,20.7405987,54.6054001,64.0551224,52.8148155,45.3877335,41.5420265,36.8604736,36.7468758,30.4292545,31.7129993,31.7274055,21.4440403,22.1832104,20.4774666,0,10
434,0.3620037,0.5831773,0.5030604,0.4544482,0.3568696,0.2688218,0.657211,0.5003966,0.3643609,0.4231865,0.2934585,0.1664387,-661.1752922,115.5307617,111.8598633,78.3437424,64.4684753,63.0749741,53.2042351,40.3702049,35.8467255,32.1774788,28.7017612,26.9157047,25.2655735,74.6482391,56.3988113,74.5302811,67.5012512,57.4172096,51.1427498,44.2834396,41.6112289,39.1967545,38.1723022,36.9717636,17.4948788,73.9657593,69.3481293,66.9645844,3321.168701,3319.607178,41.1023483,37.9083786,37.612606,36.283783,20.7447681,54.6356392,63.9993057,52.809639,45.4630508,41.626545,37.0238037,36.6866951,30.6395092,31.7453117,31.8266087,21.4713516,22.1979904,20.3609505,0,10
435,0.3525244,0.5718126,0.452941,0.4843891,0.3922006,0.2876805,0.622667,0.5590363,0.4470432,0.5126349,0.3567747,0.2034903,-661.1752922,114.9358902,111.8342896,76.7155609,63.9105301,62.9372139,52.7734375,40.0311203,35.6073341,31.8964348,28.439249,26.7164383,25.1700497,74.4515228,54.6880493,74.3722763,67.4121017,57.3937035,51.0567055,44.2430229,41.534626,39.0577469,38.0992012,36.9292221,17.4979897,73.8833466,69.5070877,66.852356,3321.166016,3319.604492,40.9907379,37.8109741,37.5670967,36.2528076,20.7831631,55.1722336,63.9318047,52.9323158,45.3874245,41.5897522,37.242485,36.5622787,30.6030941,31.5785236,31.8973141,21.4664879,22.1874428,20.3112965,0,10
436,0.3150811,0.5190479,0.4704674,0.4744088,0.4186253,0.330018,0.5321469,0.5761591,0.417258,0.4748167,0.428798,0.2662481,-661.1752922,114.4891129,112.9931107,75.9164505,63.4115257,62.8055611,52.3062019,39.5187798,35.1914635,31.58848,28.1678715,26.4248543,25.1076393,74.1190872,52.8547897,74.2310181,67.3132782,57.3516502,50.9871635,44.1980133,41.4779854,38.9965286,38.0263329,36.8790779,17.3092194,73.7886887,69.4391403,66.753952,3321.168701,3319.607178,41.1697273,37.6723404,37.513607,36.2029953,20.8145905,55.3037872,63.8638077,52.6131516,45.1513634,41.6109085,37.2211189,36.6059532,30.583847,31.4484158,31.8716984,21.4595909,22.1923027,20.2763119,0,10
437,0.3935224,0.5247303,0.3880625,0.4217258,0.3804972,0.3334262,0.5364333,0.5695915,0.4307671,0.5540706,0.409017,0.2659308,-661.1752922,112.9867477,113.0810928,75.3751984,63.3088722,62.1533051,51.8731232,39.3407555,34.875721,31.3172359,27.9513969,26.179966,25.0073719,73.9745865,54.7118225,74.0500717,67.1600494,57.2012253,50.8998108,44.0894165,41.4316978,38.9911766,37.9739342,36.8378296,17.1816216,73.5891342,69.1634293,66.6206131,3321.167236,3319.605713,41.3374519,37.7103081,37.4753685,36.1430206,20.8262196,55.5178452,63.7715111,52.2883263,45.1772118,41.7835426,36.7683792,36.4723549,30.5927391,31.3682156,31.7708626,21.4495945,22.1929283,20.1004276,0,10
438,0.3984991,0.5569303,0.4713898,0.4209078,0.3075534,0.297375,0.487265,0.5510613,0.5113336,0.4458775,0.4102005,0.2191996,-661.1752922,111.1965332,112.5542221,75.6818085,63.1562805,61.5774231,51.3627281,39.3044853,34.7958679,31.1091537,27.8238888,25.998539,24.7994175,73.9297791,56.1859665,73.8658676,67.0299835,57.0357323,50.8280144,44.0339775,41.365715,38.9015884,37.9279137,36.7966156,17.1822853,73.4237061,69.1710434,66.5199738,3321.164795,3319.603272,41.273716,37.6986351,37.4192276,36.1216011,20.8458595,55.416378,63.688427,52.3406906,44.978569,41.9033241,36.795948,36.4393616,30.3921604,31.2846699,31.7125225,21.46278,22.1962471,19.8782349,0,10
439,0.4219604,0.5788479,0.505059,0.4555934,0.3874898,0.3319872,0.532399,0.4870268,0.4374403,0.3764892,0.3317526,0.2205484,-661.1752922,109.2063904,110.930542,75.3981323,62.6556625,61.1176529,51.1804314,38.9917984,34.8178787,31.2072449,27.7996826,25.9988346,24.7256336,73.8069382,56.8925552,73.699646,66.9061737,56.9807549,50.7510567,43.9937744,41.3008652,38.8325157,37.8565178,36.7554207,17.3051052,73.2447205,69.0153732,66.3976898,3321.166504,3319.604981,40.9620781,37.7194748,37.380291,36.0665321,20.8431206,55.4579582,63.6615448,52.4857864,45.1625671,41.6132164,36.956974,36.493866,30.3300056,31.2936134,31.5425606,21.4581451,22.1999569,19.8033543,0,10
440,0.3785925,0.6134832,0.496757,0.4647557,0.3701923,0.3414544,0.5785416,0.5351113,0.4364638,0.4596894,0.3043634,0.1976192,-661.1752922,108.3901749,108.7728424,74.8739777,62.0783005,60.4133301,50.9713058,38.809433,34.6202393,31.1140499,27.7006168,25.9335613,24.7189217,73.6025467,56.9983673,73.5368958,66.7538757,56.908268,50.6794319,43.9489098,41.2685661,38.8270149,37.8405533,36.7222404,17.2157803,73.0296097,68.8253708,66.303093,3321.168945,3319.607422,40.9234467,37.601532,37.3456306,36.0423088,20.8432121,55.1564751,63.6028709,52.659481,45.1051331,40.9525528,37.1192627,36.5818138,30.1999245,31.6037979,31.7042599,21.465065,22.1841259,19.7161083,0,10
441,0.4378382,0.5931891,0.496757,0.42418,0.3478896,0.3132042,0.5608914,0.5088407,0.5197971,0.4642933,0.3249053,0.1777843,-661.1752922,107.3770599,107.4742508,74.3844833,61.6473312,59.7115707,50.0711594,38.3472786,34.3957748,30.793808,27.471262,25.7539806,24.6560783,73.4573364,55.9286575,73.3794632,66.6215973,56.6602058,50.597641,43.8864021,41.1996002,38.7877541,37.7758598,36.6769142,17.0855465,72.8418045,68.5606918,66.1719894,3321.166016,3319.604492,40.7949028,37.5536194,37.3070488,35.9913368,20.8639851,54.7279015,63.4841576,52.7620621,45.0619888,40.8764534,36.8833351,36.5278854,29.9074459,31.6581993,31.7184486,21.435379,22.1961632,19.64538,0,10
442,0.4397341,0.6032008,0.512746,0.4395595,0.3004136,0.2963147,0.5727423,0.5264326,0.4589247,0.4866554,0.3016583,0.1558071,-661.1752922,106.3092041,105.4372787,73.766449,61.1268082,59.2041893,49.4475288,37.7641754,33.9039421,30.5662918,27.3329964,25.6501999,24.4997196,73.3464432,56.5972404,73.2050171,66.5024033,56.6511421,50.5142441,43.8178139,41.1561852,38.7293472,37.7521057,36.6456604,16.8984585,72.6780701,68.4635773,66.042572,3321.165283,3319.60376,40.7015915,37.546669,37.254879,35.9581909,20.8481998,54.5255775,63.3583298,52.816124,45.3204117,40.9902344,36.6214256,36.3971748,29.5552654,31.570406,31.7873688,21.4537392,22.1910057,19.5984364,0,10
