Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
32,24.1693072,28.2459536,26.2210795,19.3064425,17.8269519,11.6268525,13.5211606,24.8877153,23.1724665,24.2613468,14.801751,10.2039536,-661.1752922,688.4154053,708.2304077,609.0730591,351.8455505,347.3473206,293.4660645,220.1048737,186.798996,160.6377106,130.4997253,120.5635681,94.7151947,20.0935745,204.0051117,124.8553772,78.7286072,125.40979,72.5769196,87.462822,51.8205528,53.7558136,43.3975296,34.5404778,16.4978104,237.4951019,261.1954041,118.5820236,3319.983887,3318.413574,101.5454102,59.9475937,32.6582985,39.0931282,19.949688,19.628891,20.5812855,20.310854,20.2946758,20.4074745,20.4878597,20.3677464,19.9565582,20.1937256,20.3557339,20.0787601,21.8999901,21.0716209,0,10
33,27.3913268,29.3072007,27.7746272,21.1832324,18.5519738,11.7331127,14.4962066,29.0647392,25.8394587,21.4914064,14.9293978,9.0640787,-661.1752922,692.9515381,705.6346436,607.9411621,344.0561218,336.5765686,296.649231,216.5838318,183.8571625,158.3852844,128.6147766,122.0707092,94.0961227,20.0871754,206.0818939,127.48069,78.6527252,129.3262787,73.4719849,87.6112747,52.8570213,54.4578819,44.0908279,35.1325684,16.5785713,246.828598,272.421875,121.0022125,3319.983887,3318.413574,104.73629,60.3161774,32.901886,39.5851326,20.0602398,19.6680603,20.6583481,20.3211575,20.3015594,20.4329643,20.4647617,20.3932228,19.9076195,20.1892204,20.3603439,20.081852,21.9299927,20.8269958,0,10
34,23.8394269,27.4826242,30.304581,22.1881354,20.2923206,11.7702243,14.5960561,23.4418945,20.4649469,19.4638548,13.5967983,8.1313602,-661.1752922,701.2432251,710.8746338,615.5969849,352.1074829,342.7610474,308.7800293,229.0453491,199.5675812,168.2328491,136.2193909,126.772377,96.9118347,20.0861034,206.3536835,130.3149414,79.0816727,131.6306458,74.7824326,91.2791748,53.9260483,56.7843933,45.3864479,35.679821,16.6372604,257.1665039,275.5785828,123.5346375,3319.984863,3318.414795,105.2522659,62.6332321,33.2609673,40.3385696,20.1647186,19.7235756,20.7339001,20.336792,20.3414726,20.4440384,20.4727974,20.4285793,19.841217,20.1828289,20.3433208,20.0883751,21.9801064,20.8980026,0,10
35,24.2200216,24.4458124,23.8262637,16.1932392,15.4864195,9.843074,18.5645711,31.4157227,26.3492243,21.3832133,13.5470922,9.644608,-661.1752922,689.0407715,681.5363159,605.1777954,359.7185974,356.8141479,302.1978149,219.5083466,190.1676941,156.5363617,131.6195374,120.8851395,94.124054,20.0901718,203.655838,131.7334442,79.1564178,127.5560303,74.8431854,86.989418,53.8787193,55.2063789,44.5857811,36.1768837,16.7349815,258.8945923,280.7558289,125.7988434,3319.984863,3318.414551,106.3969193,62.5357552,33.6553726,40.0980835,20.2526913,19.7743549,20.8119297,20.3731327,20.3743801,20.4762001,20.4206982,20.4341621,19.8338947,20.2161427,20.3656178,20.0745945,21.986824,20.9771805,0,10
36,24.0605321,26.0907183,19.3347348,12.7104369,11.5146247,8.3101394,20.5055858,28.4654414,27.2795629,22.2556639,14.5437521,9.6075563,-661.1752922,668.5504761,651.8196411,571.6760864,357.263031,353.7754822,295.0350342,219.3528595,183.2745972,153.0809021,128.8455811,117.0511551,92.3347092,20.1002445,203.4234619,132.5732422,78.3553467,120.0100098,74.2098389,86.1586227,54.1363869,55.5731812,45.6191673,36.5925293,16.7397594,267.7855225,286.9685669,127.4884338,3319.984131,3318.413818,109.0489655,64.306221,34.0315819,40.0147934,20.3033905,19.8372211,20.9122677,20.3938465,20.4144306,20.4972897,20.4205284,20.4556198,19.8101749,20.2474918,20.36203,20.0501137,22.0742302,20.9739761,0,10
37,25.9902839,23.26253,16.817849,13.424602,10.3728441,7.7078718,19.0776869,29.9645071,31.0251684,35.3466991,19.1362497,9.8455757,-661.1752922,647.3912354,625.574707,547.8840942,352.2790222,346.527771,290.0629272,221.5607452,184.5789795,157.808548,131.4589386,120.9170303,95.6535339,20.0888081,204.5763702,132.8743134,78.5611115,115.7988892,73.533699,84.8630066,53.9500656,54.7937813,45.1749916,36.8847961,16.7914715,269.3496094,305.6058044,129.5668945,3319.984131,3318.413818,110.8303375,65.0317764,34.2526398,40.6262703,20.4297447,19.9115906,21.0240898,20.4256821,20.4375229,20.5321579,20.4470387,20.4954071,19.797966,20.2668056,20.3817234,20.0656319,22.1003323,20.8255901,0,10
38,24.7925722,18.333495,16.9213164,18.145454,11.7632667,8.5511373,31.5349261,34.4473959,31.9639705,34.5974043,19.9996836,9.9298345,-661.1752922,639.8182983,598.3084717,537.7157593,354.0502625,346.0957642,295.00354,234.057663,194.6532745,169.7878723,142.6637115,132.2218323,102.1048279,20.0974693,200.0866699,132.6118469,78.4388733,115.6886292,73.8397827,85.6683502,54.2675667,54.3849335,44.6022034,37.1698761,16.852684,280.4921265,328.8122864,134.3369293,3319.987549,3318.417236,118.0969772,65.6907349,34.5867805,41.7087212,20.6372929,19.9878407,21.1370277,20.4688969,20.4575672,20.58144,20.4560795,20.5222797,19.8841171,20.2933216,20.3843117,20.0473328,22.1086063,20.6779346,0,10
39,31.4067653,26.4054125,24.0328909,21.9572793,15.2159164,10.4825289,23.2953217,32.8774936,30.1687231,32.4404484,18.6148419,8.8669987,-661.1752922,656.3122559,602.2617187,539.2718506,351.4120789,350.4017029,304.1894531,226.7470245,194.5454407,166.1941071,142.3972015,133.6270447,104.371933,20.0893078,200.4042969,133.0297241,78.6866989,119.0586319,75.3131256,87.8906708,55.1272163,54.7187119,44.9405594,37.3359566,16.7580948,293.005127,339.6082153,139.442337,3319.984863,3318.414795,113.76754,67.1377945,34.9064674,42.1491508,20.8712368,20.0954704,21.2756081,20.5074234,20.5431252,20.6286945,20.5112934,20.5683765,19.9853268,20.2912292,20.4034843,20.0798054,22.147459,20.7285843,0,10
40,25.4122825,29.6413772,27.7695539,22.8137865,15.5052627,9.4992998,17.4674869,28.8172797,28.0237035,28.3008296,17.075556,8.3381197,-661.1752922,672.965332,638.6799316,563.8588867,351.4944153,351.2325439,304.9033508,231.6714325,196.5656738,165.4924469,143.7870331,136.4022827,104.4973145,20.099184,205.2622986,134.8305664,78.7784271,124.3897934,76.5553055,89.0200882,55.8993263,54.6785431,44.8771019,37.5832672,16.6560936,294.0732727,355.2008972,144.944519,3319.98584,3318.416016,108.3853607,64.2328491,35.1375237,42.0032997,21.0628529,20.1941872,21.4359875,20.5784264,20.6417828,20.6742554,20.5655708,20.5945663,20.0996456,20.2950401,20.4281807,20.081337,22.2297287,20.7923355,0,10
41,22.8983678,23.3515537,25.9289727,18.621564,14.548381,8.8265202,17.6924005,42.1449139,43.0915745,41.0886609,19.3933187,9.7402918,-661.1752922,681.5394287,633.6494141,551.8004761,346.5978699,340.7618103,296.8161621,229.8290558,191.7904663,162.6875305,140.5936584,130.9850464,99.9131088,20.0928936,207.9360352,136.5658569,79.1667557,123.2019958,76.1470108,86.0652161,55.5811005,53.5888138,44.1718216,37.678669,16.7700672,287.28125,376.2635193,151.3342743,3319.985352,3318.415527,119.5218353,65.3793945,35.4001198,42.1098785,21.0941181,20.3036671,21.6033154,20.6825924,20.734129,20.7431145,20.624548,20.6357002,20.1734715,20.3392487,20.431757,20.0712414,22.2810574,20.8069134,0,10
42,24.490893,30.1714595,31.8868785,25.7808847,17.9875608,8.381333,24.2317893,37.5065125,34.205507,28.2677797,15.4962006,8.7122861,-661.1752922,689.9358521,652.0008545,579.56073,353.057373,339.9222412,295.3164673,219.1916504,185.6820679,159.3299255,137.2770233,126.8588638,97.1438828,20.0958824,211.0412445,138.4929657,79.8003616,123.8852386,76.559082,86.6299133,55.8080597,54.1260567,44.5219421,37.6935616,16.8921986,270.4525452,390.1255493,154.5246735,3319.986328,3318.416504,120.4225082,64.6516037,35.754509,42.1061134,21.1964989,20.4265995,21.7878418,20.7797127,20.8110886,20.8106251,20.681036,20.681181,20.2250671,20.3874264,20.4503174,20.0635986,22.2283249,20.8592224,0,10
43,23.9695306,27.5922125,28.6867698,23.1285755,19.3542086,10.0695303,23.3089375,30.0740461,41.6251033,32.8794689,17.4472534,8.4580021,-661.1752922,689.1161499,645.4891968,582.9527588,368.058197,360.8605652,308.2943115,227.5748901,186.1152344,155.7676392,133.8760071,123.9215622,96.5773392,20.0933685,216.5948486,140.2311554,80.2562332,131.2632904,77.6544037,86.1651764,55.7009697,53.1484871,44.1414604,37.7512207,16.931921,248.3547668,406.4870605,159.0639038,3319.984863,3318.414795,115.0265656,65.8493958,35.9754105,41.9574051,21.5110645,20.5512238,21.9706345,20.8944721,20.8491631,20.8680725,20.7487164,20.7264671,20.2627983,20.4145279,20.4880505,20.0751343,22.1932144,20.9029903,0,10
44,24.9302593,20.8789183,18.05792,15.3596375,14.2355544,8.7796385,30.6398104,38.5859524,48.567649,41.0633391,22.7481489,11.2247393,-661.1752922,672.7149658,621.2057495,554.772583,362.9813538,364.789093,309.9352112,236.0536804,192.9864807,161.5399475,133.6020355,124.3434753,98.7333679,20.0908928,212.9041748,141.2336731,83.4366989,130.015274,78.6453323,87.5472794,56.6579132,55.1024284,45.6282005,37.8835945,16.9876652,231.688446,408.9995422,166.2394562,3319.98584,3318.416016,113.983902,68.858345,36.2239838,42.395134,21.7884293,20.6975002,22.1943512,20.9785175,20.9016876,20.9202423,20.8221188,20.7437172,20.2485485,20.4295158,20.4757023,20.0665779,22.1979427,20.8386765,0,10
45,27.8122085,22.5514243,18.5660323,20.0726362,14.7091371,9.0839533,23.3679394,44.9680644,47.2087624,40.9913199,24.9215271,10.8486687,-661.1752922,664.9639282,604.9230957,529.8571167,354.7805176,359.1555176,309.6218872,244.904129,199.0571594,170.7578125,140.709198,127.2128143,101.6391525,20.0982628,211.1121368,141.5336761,139.7522888,126.521492,78.3378448,88.1737595,57.2738228,56.2541656,46.8501053,38.3694763,16.9752712,222.6500702,413.8940735,173.4407349,3319.986084,3318.41626,117.3245087,72.7751389,36.5274544,44.3377991,22.1733532,20.8528481,22.4320221,21.0883446,21.0243568,20.9894695,20.9148483,20.7916775,20.2156792,20.4649925,20.4956093,20.0656013,22.2807369,20.7143955,0,10
46,26.1583047,21.2612594,17.7017031,15.0389586,14.5318933,10.2157801,14.7339796,39.8126952,50.0194718,48.3218129,26.4095852,12.5540775,-661.1752922,675.1154175,634.3016968,531.4353027,352.1994629,360.5934143,316.4324341,242.8141937,196.8721619,172.1851349,142.0932159,129.8579102,101.4307709,20.1068459,209.9785919,141.8806458,144.7319031,127.8308029,79.8107376,92.6495743,58.9844284,58.8277321,48.2942276,38.747757,16.7844448,216.8263855,408.682251,179.7147369,3319.987305,3318.416992,128.3339081,74.7443924,36.7767029,45.1195984,22.6324749,21.0465584,22.6863728,21.213028,21.1637726,21.0625572,21.0118141,20.8188438,20.2447681,20.4788952,20.5311546,20.1076164,22.338583,20.5609531,0,10
47,24.4378088,25.5871536,20.1351079,15.9106818,16.4245315,11.1381917,15.0183995,49.1366442,50.1200578,53.9223671,27.1237314,13.596999,-661.1752922,672.0285034,640.5569458,532.6813354,349.3877869,355.4732666,307.8901672,228.3975677,192.4619904,167.4243317,141.4796143,131.7677155,103.9339218,20.0894356,209.8072357,142.2834015,143.8116608,126.4618225,80.3905869,93.4091034,59.4218826,58.7575226,48.7788086,39.1544418,16.7776337,213.0626831,411.5277405,186.5592499,3319.986328,3318.416504,133.2348785,76.281105,37.0234604,46.0016251,23.0662231,21.207428,22.9491806,21.346611,21.298048,21.1202717,21.1013718,20.8499889,20.2835388,20.5123482,20.5068951,20.0616989,22.3958549,20.2926788,0,10
48,26.5035889,22.5522361,16.4447208,14.9371921,17.7951541,11.5779258,24.8500496,53.1799698,48.087343,54.7126041,31.9808216,15.0069464,-661.1752922,659.1238403,621.2214355,523.005188,345.3150635,354.7839966,312.5062561,231.626358,196.1545563,172.4747925,144.6731567,132.461441,106.5811234,20.0881062,211.4620514,142.4063721,143.1754761,128.9793854,81.6356354,97.8755798,59.9862747,58.6683197,48.5287857,39.2993431,16.8071327,211.6065369,411.7992554,190.9675903,3319.98877,3318.418457,138.322464,74.9422455,37.4440651,45.866787,23.4715576,21.3870029,23.252573,21.542532,21.4207039,21.2122765,21.1793137,20.9313507,20.3311863,20.5208893,20.5032864,20.0748024,22.4256039,19.9512196,0,10
49,24.2531991,21.3527184,16.3132727,14.5345437,13.6750425,9.8951816,29.138537,55.1840405,45.1628637,45.7812485,25.4664355,13.5034574,-661.1752922,655.4680786,608.9779053,504.8929138,333.5614014,345.1581421,312.1363525,232.1143036,197.2210541,177.359314,150.7013092,139.4507599,104.6749649,20.0932541,211.3751068,142.1678162,142.3399811,126.3696899,81.7891769,95.9423981,60.4538574,59.6357536,49.8776054,39.74366,16.8983154,210.6633301,406.9341125,196.4381256,3319.988525,3318.418213,141.1485748,76.1366653,38.0064507,46.691021,23.8797989,21.5859165,23.5540199,21.7695408,21.6047821,21.3103714,21.2390747,21.0100784,20.3314018,20.5416069,20.491354,20.0772991,22.4701614,19.8098106,0,10
50,26.3068931,22.0954831,17.5195206,14.7835608,12.5498969,8.9526996,27.5507781,59.288586,46.4891985,41.304225,20.9058073,11.925627,-661.1752922,636.8539429,594.1092529,494.1385803,334.5734863,343.5361328,305.7305908,223.1458893,192.2105865,170.511673,143.9544067,132.265564,101.193573,20.0839214,211.3326263,142.1150818,142.0068512,125.1954803,82.0996704,94.3456955,60.3782692,58.5344009,49.2777863,40.2089806,16.9483242,209.3269501,405.0430908,202.6342163,3319.987549,3318.417236,126.5967712,70.6698608,38.5106277,46.1049118,24.3214912,21.7877617,23.8882275,22.0051613,21.7986202,21.4125633,21.2892857,21.0747013,20.355093,20.600605,20.5222607,20.0618763,22.467659,19.6584492,0,10
51,30.9716648,28.8196007,20.8269402,15.6781895,12.8323242,8.5726469,16.2110469,49.3038847,46.5188208,45.4630818,23.2699795,11.8543799,-661.1752922,649.9534302,602.9381714,531.1190186,337.4030762,340.4101868,302.0394287,228.6774902,195.6183167,167.9849243,142.3298798,130.0225525,99.4922867,20.1044083,215.1604309,142.7581482,141.9376831,123.9875183,82.2665863,94.1910706,60.6327019,58.3328094,49.2152596,40.3684616,16.9532681,207.6114044,403.7877197,206.5507202,3319.991699,3318.421631,131.2946777,72.3667068,38.9394417,45.6026192,24.748106,22.0451336,24.2320137,22.2655964,21.9308853,21.5085239,21.3609543,21.1183109,20.3915348,20.6465397,20.5385838,20.0561752,22.4775085,19.479948,0,10
52,30.6152425,29.0222712,18.8555257,16.3033498,15.4524134,10.0107577,18.333354,59.5944505,46.1203834,52.9316934,28.3373066,14.3674677,-661.1752922,652.7628174,606.5792847,552.5597534,337.8730164,343.0552979,302.0514526,238.2712555,209.3223724,180.366333,150.5360107,142.0737305,109.3581314,20.0833912,218.5072327,143.856842,143.7197876,126.5892105,82.8820496,94.3889923,61.3571167,59.2952423,50.4115181,40.6052704,17.0828915,204.5522003,409.5743103,210.6092072,3319.988525,3318.418213,145.2503052,76.7533951,39.4287338,46.7885132,25.2976227,22.3064709,24.5800838,22.5580387,22.0330505,21.6244354,21.4703922,21.1970387,20.4126472,20.7272491,20.5965252,20.0822353,22.4978256,19.3096275,0,10
53,35.6501813,34.8109652,17.0586066,13.5844506,18.190935,12.7832184,33.4822444,57.9614521,47.9568091,54.1298744,33.8763353,16.6532471,-661.1752922,655.9511719,604.4761353,553.0922852,339.8345032,338.6898193,299.988739,235.9732208,206.2193756,175.9451599,148.0807648,138.7171173,107.615448,20.1010666,218.1396942,144.1020813,143.056076,126.8243561,84.2748108,97.2629318,62.0912437,60.6678352,50.4468613,40.9463005,17.1032829,206.6264496,428.6412659,214.7408142,3319.989014,3318.418945,151.5085602,76.2828064,39.6400337,47.1015701,25.9280643,22.5647049,24.9488163,22.861002,22.1992302,21.7001266,21.5551662,21.2822018,20.4094524,20.8212318,20.680275,20.0642262,22.5870991,19.1461163,0,10
54,30.7126424,39.3571182,20.1924532,13.0296433,12.798539,9.0141229,19.5315484,54.2584711,45.3920305,51.5406394,29.8824254,14.2174362,-661.1752922,645.4203491,592.2573853,534.6321411,330.7466431,334.2618713,290.1860962,232.0511169,202.5762939,175.1086578,149.6701965,139.2744751,109.9002304,20.1030674,215.2039642,144.3597107,142.4185181,126.7985992,85.4890823,97.2431335,63.1145287,62.5670166,51.2071877,41.1720657,17.052393,208.2864838,432.299408,218.131897,3319.98877,3318.418457,152.1975861,76.4116058,39.9000206,46.8744659,26.549715,22.8151913,25.3494186,23.2023983,22.4993629,21.8064117,21.5749874,21.3706493,20.5025654,20.892313,20.7282124,20.071928,22.6194115,19.2373981,0,10
55,33.1616239,51.2045534,28.2719779,24.6909035,20.1141934,13.4742507,14.7140601,50.5590092,42.3676164,53.0466281,32.5378185,13.6768148,-661.1752922,657.4243774,630.4935303,563.3133545,337.8350525,342.6538086,308.3680115,242.8112488,209.9007263,173.7237701,148.6612396,138.2265625,111.2396851,20.101244,221.0317383,145.5737152,144.7002106,129.4054718,86.7374649,99.8824692,63.8043671,62.7547607,51.1451797,41.3776588,16.947052,209.6291046,433.4515686,221.7459412,3319.98999,3318.420166,149.3003082,76.4578857,40.1002769,46.6784325,27.2377491,23.210228,25.7517262,23.5694046,22.8050632,21.9062061,21.6012211,21.4363136,20.5702076,20.9758835,20.7802944,20.0568066,22.6907215,19.3765049,0,10
56,31.2939614,52.0149652,23.5899646,21.7966126,16.4961504,12.1928416,23.5575528,47.057749,42.2445696,52.4954681,35.8275573,14.2648814,-661.1752922,664.2554932,630.0683594,579.336792,339.1844482,340.4118652,302.5892029,235.7996979,205.4337616,172.0610657,148.2888184,138.3562469,111.3108978,20.0920849,221.5232086,146.7806854,148.3460388,136.4920044,88.2693481,97.5933456,64.1788864,62.4517097,51.5038719,41.6545486,16.7186279,208.9228058,441.8632507,227.3018799,3319.98999,3318.420166,145.4427338,76.7680283,40.4632187,47.2825394,27.8750687,23.6742573,26.1575317,23.9236717,23.0885944,22.0013161,21.5750065,21.5173874,20.571291,20.9944267,20.8417358,20.0635891,22.812664,19.6278839,0,10
57,44.240338,54.221071,35.6790415,26.6922019,17.9046065,10.5824271,24.7933169,47.281049,38.0865292,47.997398,31.789943,12.3784985,-661.1752922,681.8180542,644.0359497,602.5044556,342.2134705,338.3833008,297.7322693,222.5523376,195.2478027,165.243866,142.1116791,132.1355896,109.5682602,20.0931358,227.24646,149.1704407,151.6529846,139.6490479,88.9338913,96.6891251,63.9570045,61.8896294,51.4402504,41.7832375,16.5841675,211.1644287,457.5820618,230.0567932,3319.991699,3318.421631,145.9373016,77.546402,40.7224617,47.2668915,28.5402374,24.0518055,26.611454,24.260767,23.3720226,22.1217861,21.5279064,21.6048717,20.5370407,21.0193882,20.8446846,20.061224,22.8936501,20.0412941,0,10
58,52.6738488,52.8859886,42.3021825,27.273187,20.5957993,10.9783848,13.2975077,31.1710779,26.9673885,38.529845,22.6091745,10.4370539,-661.1752922,700.937561,701.3220215,636.7139282,354.7739868,345.4345398,306.0454102,233.1481934,197.421051,171.5312347,142.5817719,129.302475,107.5086365,20.0925655,239.3834381,152.238205,156.3999176,148.1650238,91.3148422,99.7891464,64.8163986,63.4249573,53.4835739,42.1365433,16.4636745,206.0582275,435.5477905,233.1631927,3319.989746,3318.419678,142.2296753,77.5689468,41.2366524,47.8357849,29.1427479,24.4703426,27.0654545,24.6358566,23.6688957,22.2516155,21.5633545,21.6895885,20.6002426,21.0643578,20.8851109,20.0712872,22.9605103,20.1663761,0,10
59,50.9872416,56.6939769,49.9117225,32.6808809,24.3665018,13.3464052,12.5993173,22.4940421,21.0865289,35.8776345,20.0322293,10.3385138,-661.1752922,705.8651123,727.6068115,669.1132812,374.0637817,371.4580383,317.2805481,235.6080322,201.2512817,176.7320557,144.4292297,128.9223633,106.6632462,86.1911926,254.4490814,156.2586365,161.296463,151.8224335,94.0664215,102.8528824,65.5161285,63.3309975,52.6993713,42.4014473,16.409647,199.5386658,419.7669678,235.7931519,3319.992676,3318.422363,133.6833954,76.9525986,41.7329712,48.2728424,29.559576,24.8897018,27.5198612,25.0356236,23.9621353,22.3846874,21.6498337,21.7809734,20.6458263,21.1148663,20.9139938,20.0789223,23.0859241,19.8368778,0,10
60,57.3826994,51.6453418,46.176597,36.2279826,29.1930863,17.3049211,19.8515209,24.4800519,29.482688,42.9126517,20.6014837,11.8326407,-661.1752922,696.6860962,715.8067627,665.3585815,382.1211243,387.6429138,320.3381348,251.4396362,210.2825775,185.093689,151.1578827,139.2756805,110.1328659,343.6677856,258.9520874,159.5030823,167.2296295,161.4385376,98.6870041,106.5842819,66.8328705,65.7482681,54.1117783,42.6706429,16.3315163,196.516922,425.5591125,235.7768402,3319.990479,3318.420654,138.6185303,82.4377518,42.0146408,48.9813423,29.7657661,25.3756695,27.9999657,25.4891739,24.1311321,22.5354443,21.7847137,21.8665485,20.6404362,21.1732311,20.9477005,20.0587158,23.259306,19.7319965,0,10
61,51.0035934,46.7536475,48.8475309,31.2698936,20.3479669,12.1102873,28.1531532,41.9467115,34.0904354,40.3283496,23.9153147,13.0295608,-661.1752922,680.6821289,689.5899048,621.3362427,361.243103,371.7991028,306.8604126,244.4382172,213.8252563,192.2120209,157.6521149,149.8200531,116.8894577,406.4493713,263.7540894,162.1893768,169.8828278,159.7071686,99.203186,107.170311,67.9671173,66.7661133,54.6787224,43.1730843,16.2223816,197.6934509,435.432373,235.8060455,3319.993408,3318.42334,145.0104218,81.7870636,42.1476288,50.1701736,30.05303,25.8310452,28.4808235,26.0326633,24.3717957,22.6367607,21.9800625,21.9508247,20.7339497,21.2409134,20.9687176,20.0687332,23.4203892,19.551754,0,10
62,48.8885208,43.2736124,46.1922785,26.2159282,18.3228374,12.104607,27.7688838,38.7421685,31.6003637,42.0938044,26.1165892,13.875561,-661.1752922,689.1088867,668.246582,608.4299927,364.003479,368.921051,307.5178833,230.6524048,207.7004547,191.1758728,156.436676,148.3082428,117.4778137,486.4505005,267.5039978,163.9791718,170.3417053,155.4212189,99.0116501,110.9396973,68.6431274,66.7931824,54.0594711,43.5097389,16.1606121,199.6538544,436.7062378,234.2262268,3319.991455,3318.421631,150.5373688,80.8750687,42.4370079,50.2166901,30.718338,26.3520737,28.9657631,26.5518742,24.6893024,22.7105713,22.2225208,22.0469971,20.8325462,21.3068581,21.0449276,20.0865059,23.6383915,19.3416328,0,10
63,54.5149693,47.3262122,50.5196127,31.996984,19.4865527,11.383431,18.4468193,41.0795476,36.4992896,43.8827723,23.1797813,13.2462378,-661.1752922,698.6045532,675.5559082,604.9577026,363.2164307,370.3963623,312.5825195,235.2924194,208.7509003,190.162674,157.708313,148.3173828,117.0782089,517.4214478,275.5204163,165.0360107,168.7894897,149.30867,98.2099075,109.5910034,69.4090118,66.6714249,54.513855,43.819294,16.1438885,200.8358612,445.2859192,232.1814423,3319.989746,3318.419678,153.2218323,81.4862061,42.5839729,50.5173378,31.8499508,26.8223934,29.4660168,27.018858,25.1523113,22.8485069,22.4529133,22.1565285,21.0078926,21.3311691,21.0980911,20.1040096,23.8269348,19.1889496,0,10
64,49.5826437,43.1131535,51.5301491,31.6165869,22.4531802,13.974045,28.180637,44.3591494,31.3864965,40.9727395,22.194618,13.7568687,-661.1752922,699.4084473,701.7410278,631.5578613,380.1721497,382.4691467,313.4169617,239.6686859,212.1456604,197.9846649,163.7713165,157.4605865,122.8023148,533.7580566,291.3362427,166.45401,169.0240631,150.4668274,99.5975189,113.4123917,70.3772202,68.0065155,55.0086441,44.1762772,16.2234726,203.0379028,447.2181702,232.1561127,3319.993897,3318.423828,164.754303,85.9362106,42.933567,51.498642,33.0838776,27.3403797,29.9780331,27.5663338,25.4368038,23.0023041,22.6737576,22.2849636,21.1714191,21.3990803,21.1311054,20.0618458,23.9291248,19.3241882,0,10
