Time,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC_DataRoom,DP_OBW_1-2mBC,DP_CBW_1-2mBC,,,
704,84.837128,58.2398,51.885699,47.681697,43.277307,40.854353,39.320667,35.500279,212.425245,166.08725,131.842133,219.580448,218.041873,63.315018,52.097164,40.311357,31.621272,30.23532,25.346099,23.669681,23.041556,22.933707,22.653358,21.528045,12.845579,,,,,
705,85.796868,58.429276,52.481963,48.168773,43.579986,41.008859,39.960119,35.917325,231.208342,170.666769,130.119765,212.66729,142.846163,57.802208,46.586719,36.322095,31.401325,29.864888,25.087069,23.258983,22.895625,22.977137,22.54527,21.609421,12.851179,,,,,
706,86.237408,58.171582,51.854196,47.724198,43.319928,40.822569,40.034681,36.141738,219.537942,157.720846,137.644228,213.161935,113.336385,52.491107,38.175381,40.093206,31.551643,30.015289,25.20047,23.788743,23.122863,23.128576,22.469492,22.064127,12.916305,,,,,
707,85.760159,57.76657,50.597906,45.276402,39.039382,38.584725,39.587239,36.328714,193.409758,157.416805,128.843703,231.59988,132.855406,54.078706,42.872133,41.210923,31.589219,29.827284,25.238268,23.977882,23.274329,22.939274,22.355817,21.457812,13.107102,,,,,
708,85.099443,55.887735,47.859944,37.268539,34.143407,33.495493,36.898848,34.494962,185.773881,181.390132,150.198186,182.910043,154.099687,54.226315,42.760524,48.414259,32.040029,29.827284,25.351654,24.356061,23.501489,23.166432,22.621042,21.76101,13.467273,,,,,
709,83.804206,54.955226,41.723787,29.756184,31.957564,32.170821,34.717399,32.722073,208.042218,191.26851,153.184505,181.867655,135.741952,54.695113,50.576001,41.311688,31.503019,28.838048,24.849114,23.853277,22.960242,22.776674,22.420462,21.749863,13.347226,,,,,
710,82.494197,54.634153,40.282462,25.08968,31.555639,32.594892,34.16638,31.832307,190.89021,184.521171,146.939302,219.054324,151.708168,55.922937,53.653797,37.406199,31.814648,28.585615,24.973655,24.204805,23.274329,22.977137,22.81045,21.419907,13.505422,,,,,
711,82.89774,54.634153,40.021605,23.387134,29.751712,33.157857,35.028041,31.49431,210.071418,165.483342,164.950065,203.868008,139.409601,55.55424,48.847455,47.414128,31.814648,28.246725,24.935848,24.129169,23.198599,23.166432,23.037698,21.306183,13.968722,,,,,
712,82.719702,55.782577,37.1537,23.279103,26.291109,31.135303,35.632552,32.100639,216.162828,177.349129,163.012754,206.275111,118.704401,54.231738,50.333375,41.253635,32.909061,29.795211,25.923958,25.646444,24.112583,23.777522,23.043265,20.249807,14.153797,,,,,
713,82.976509,57.661512,33.410771,23.468423,26.857011,33.23841,35.969347,31.312011,206.040105,171.282542,146.14979,205.665316,124.270841,52.348775,44.104621,54.332572,32.946589,30.434308,26.075041,25.68421,24.074747,23.928851,22.626611,20.55332,14.333254,,,,,
714,83.081179,57.840214,31.115607,21.53028,26.021368,33.157857,35.327587,31.0059,200.812064,187.423264,180.519756,169.207534,114.377799,50.569134,47.624897,53.293977,32.753419,30.804541,26.258314,25.452041,23.99351,23.771959,21.976815,20.01654,13.995667,,,,,
715,81.435833,58.581927,33.898089,30.48768,27.87488,33.275928,34.284318,31.687621,262.844495,210.542715,174.797059,204.140502,132.033878,53.788876,47.852706,50.343885,29.300154,27.68721,23.390191,22.242162,21.385111,21.239707,19.705771,18.731085,13.957531,,,,,
716,81.545868,59.538751,38.386053,33.417474,30.396484,32.074707,34.059448,31.574952,253.122647,208.867544,176.095179,171.615944,133.236989,49.353598,48.22323,55.180792,30.57972,28.929933,25.017017,23.264549,22.219207,21.959965,20.844634,19.338803,13.92499,,,,,
717,82.101468,59.728118,41.634026,33.72302,32.354925,33.093841,34.027474,30.227512,251.816327,191.825469,166.638258,160.038975,171.436588,49.02587,45.929797,55.444286,30.923694,29.236514,25.173783,23.648536,22.414258,22.117111,21.267516,19.534235,13.968722,,,,,
718,82.866447,61.267414,43.785252,34.204885,33.212052,31.09771,33.197006,30.334796,260.90338,207.077438,140.177183,141.154341,147.505677,53.30898,53.659221,60.262434,32.646327,31.035459,26.792393,25.495368,23.734166,23.171998,22.550839,20.477449,14.191928,,,,,
719,82.840548,62.528021,45.318446,35.676687,33.223079,32.160861,33.54559,29.480649,246.905276,198.014299,139.358016,156.774531,152.74957,53.282911,49.789247,61.633766,32.056588,30.445365,25.74618,24.750783,23.291024,22.84238,22.410418,20.526542,13.816169,,,,,
720,82.604251,62.438313,45.673092,36.146681,31.893532,32.820114,33.641551,30.216453,236.38332,210.879683,150.008594,216.394494,116.35076,52.749657,54.244355,48.19207,30.950242,29.225445,24.330754,23.599572,22.478903,22.030184,21.86309,20.09244,13.320269,,,,,
721,82.316171,61.782108,45.64145,35.703116,29.719629,29.705807,33.946995,31.387143,238.727336,191.590785,145.771282,201.585465,159.693472,51.129226,45.367561,50.9724,31.594741,29.757605,25.054822,24.13473,22.939069,22.49039,22.39928,20.515385,13.015023,,,,,
722,82.310777,60.195529,45.635996,33.56199,26.738307,26.30688,31.840168,31.231348,256.150251,178.526825,157.184887,212.172581,139.183221,53.525063,40.675232,52.223233,31.964907,30.203259,26.107257,24.809704,23.350054,22.90141,22.734691,20.813252,12.906139,,,,,
723,82.237411,59.128581,45.153644,33.786993,27.41707,28.721077,30.900732,28.974699,263.622466,176.313008,156.690679,203.868008,153.833855,55.296108,37.540206,59.742039,31.70194,29.940091,26.522612,24.73411,23.084993,22.712071,22.696809,20.851177,12.90054,,,,,
724,81.949348,59.17079,45.010648,35.665685,28.213952,28.46283,31.282131,27.661633,246.819085,207.115532,141.23437,190.516023,154.561041,51.461924,39.002321,55.696906,31.594741,29.795211,26.150574,24.588465,23.014817,22.566145,22.664495,20.780903,12.862378,,,,,
725,82.284881,59.544159,45.461407,37.017864,30.439602,29.259519,30.272496,27.591778,231.40851,185.296106,129.792927,178.453346,169.223893,51.836936,38.858496,58.612122,33.027156,31.15366,27.477089,26.369318,24.155978,23.707412,23.692442,21.241512,12.824214,,,,,
726,82.358248,59.249796,44.533518,34.735009,29.461824,31.17842,30.460562,26.422429,233.524929,150.936949,143.544974,177.613387,152.21263,50.875845,39.828654,56.291994,33.664882,31.529163,27.967315,26.935286,24.57207,24.350459,24.222192,21.620568,12.791649,,,,,
727,81.373261,57.782807,43.015754,34.140936,30.257167,31.785231,31.030084,28.162671,242.655973,165.538235,143.777394,203.922949,140.407523,49.549536,37.332417,56.629019,31.981468,29.166796,26.350483,25.355379,23.518181,22.955975,23.168002,21.019595,12.600815,,,,,
728,80.493046,57.672337,43.090101,33.878514,31.835017,32.348626,31.631346,28.916002,248.783051,179.268978,121.298051,156.470521,125.854174,48.105436,155.085174,40.966643,31.15479,27.92435,25.368318,24.486167,22.647162,22.387888,22.524089,20.526542,12.557045,,,,,
729,81.441225,58.366475,44.459257,35.895748,33.330032,33.769047,32.789802,29.286933,276.133832,187.625418,118.306811,177.193433,119.194827,51.947793,37.812773,51.236558,33.214762,29.763137,27.401649,26.520272,24.042471,23.896583,23.995188,20.520964,12.453732,,,,,
730,82.279488,59.13399,46.271945,37.685091,34.298738,34.213439,33.384553,29.544847,264.672151,182.235745,121.361783,174.134212,125.468674,54.305537,40.307946,51.89622,33.621867,29.983221,27.509263,26.854294,24.415223,24.269265,24.178801,20.629186,12.442531,,,,,
731,82.68841,58.624146,44.941873,34.884852,31.71687,33.619038,33.727565,29.324572,265.870435,187.969082,133.061697,178.873349,126.560432,55.454454,44.035752,52.455681,33.552369,30.063946,27.514806,26.935286,24.458606,24.312643,24.184362,19.98975,12.568245,,,,,
732,82.976509,57.661512,42.707385,34.692039,29.606778,33.463496,33.722054,29.356676,291.741746,202.008228,140.705707,193.570899,132.447358,56.665534,44.327585,50.306906,31.895301,28.515854,25.470583,25.079798,23.431339,23.32341,23.232602,19.186902,12.551445,,,,,
733,83.977958,58.555939,44.538977,35.3772,28.338031,33.51203,33.54559,29.932148,250.846859,195.686503,142.416573,204.075458,91.24548,52.544329,32.386863,42.604377,33.520375,30.332612,26.878969,26.714482,24.804519,24.809703,24.416886,20.716202,12.797248,,,,,
734,84.42371,59.039816,45.472316,34.10896,25.968078,32.767109,33.213546,29.410913,175.298313,136.474609,112.807725,171.32759,116.633405,53.731327,222.310881,43.613705,32.212332,29.586152,25.638388,25.587569,23.977916,23.642861,23.552164,20.68385,13.026219,,,,,
735,84.429105,56.614979,42.05976,29.456106,26.652877,29.878495,32.205755,28.286783,242.629402,173.593651,161.702348,180.952216,103.130344,52.481308,36.52072,48.84872,32.668392,30.644312,26.248301,26.046247,24.437459,24.215868,23.898353,21.220324,13.484064,,,,,
736,83.254904,52.04062,37.511899,26.477541,28.311443,29.840857,30.289082,26.74096,187.176543,143.156681,123.140392,189.927435,92.544138,50.966095,186.369465,44.510797,31.879817,30.268494,25.228246,25.215371,23.756416,23.459211,23.103398,20.841137,13.8655,,,,,
737,82.583747,55.572243,36.155381,24.198666,29.053411,29.716871,29.901795,25.597345,264.906811,165.385869,141.925384,197.285079,109.63843,53.319831,36.547136,56.555333,31.680932,30.219847,25.179338,25.204262,23.707443,23.296689,22.827153,20.829984,14.284969,,,,,
738,82.002208,57.23581,35.262937,24.469043,29.961887,29.647113,29.79443,25.716203,271.278777,164.477394,141.704271,196.527314,116.81968,55.39154,38.682803,54.57015,31.197904,29.774199,24.731208,24.718542,23.145126,22.81008,22.150714,20.076813,14.388163,,,,,
739,81.677476,57.351716,32.457534,25.722152,30.268224,29.916132,29.988111,26.250353,270.800835,169.131556,146.664202,192.180548,119.73368,55.839423,38.986932,57.008236,31.428939,29.854939,24.812392,25.064235,23.605016,23.156404,22.232083,19.7408,14.481191,,,,,
740,81.677476,58.014553,33.170331,27.345581,30.60653,30.480526,30.138608,26.854145,280.969714,165.282798,144.091032,197.181797,115.596105,56.502928,37.119095,53.468735,30.714654,29.102607,24.131561,24.383859,23.112822,22.702038,21.701387,19.513017,14.867966,,,,,
741,81.446618,58.666364,36.903104,30.461122,30.181973,30.84557,30.654122,27.107107,275.174281,166.681152,147.940767,190.221732,128.590434,55.828589,37.594053,48.541668,29.988825,28.752809,23.81771,23.805431,22.609276,22.08479,21.31102,19.463883,14.824261,,,,,
742,81.121913,58.966213,39.968983,33.659041,28.795442,30.512614,31.261121,27.301222,278.703928,152.730619,149.651737,191.373014,135.963473,55.649658,35.729355,50.508099,29.843815,28.683059,23.861117,23.73533,22.539069,21.711378,21.202804,19.507434,15.02041,,,,,
743,80.723873,58.014553,42.282965,35.912247,29.591287,28.899462,31.60482,27.872271,272.362269,161.9704,146.24775,191.073122,137.43851,54.290326,33.336299,49.033794,29.736427,28.688595,23.828834,23.665225,22.544637,21.679045,21.018704,19.58895,14.94419,,,,,
744,79.843731,57.499032,43.175373,37.781773,31.846057,29.539702,31.304224,27.269055,271.916247,159.763829,153.071701,182.136093,132.469454,53.219918,35.360433,48.663622,29.397599,28.425049,23.563879,23.211109,22.317282,21.413675,20.904884,19.77876,15.02041,,,,,
745,80.28379,56.135952,43.844249,38.976614,33.571464,31.007021,31.792649,27.382184,266.483043,154.140324,146.17204,188.552536,126.764305,51.964082,33.111159,49.033794,29.58585,28.613303,23.715289,23.551713,22.506748,21.830658,21.170446,19.96854,15.052929,,,,,
746,79.654989,55.503932,44.09881,38.89649,33.978137,31.640462,30.810049,28.13053,332.329398,197.943598,172.981626,211.890491,134.608027,51.071582,29.496845,45.507672,23.274631,22.264244,17.599609,17.437862,17.9835,17.382348,17.022997,17.607588,15.167249,,,,,
747,80.540502,56.099098,44.958243,39.834623,35.817809,32.209454,30.025738,27.608406,266.371273,151.901666,134.39497,190.347528,131.379561,52.850654,33.898943,50.180722,29.322289,28.086107,23.450307,23.135405,22.506748,21.754854,21.24631,20.120342,15.243457,,,,,
748,79.843731,55.546215,44.884007,39.461655,35.780408,33.29798,30.740377,26.929595,312.981401,178.134987,154.970532,198.74651,135.969007,53.404519,34.723618,47.922986,25.927791,24.312832,19.923925,19.381765,19.661482,19.174583,18.892258,18.639453,15.249047,,,,,
749,79.361634,56.20424,44.80431,38.597878,36.14886,34.267446,32.162688,28.281244,329.00563,190.538583,166.001451,197.519688,137.508361,53.103722,34.343337,47.139443,24.599238,22.45357,18.512417,17.780136,18.629923,18.142935,18.012228,18.139837,15.243457,,,,,
750,80.210445,57.020218,44.958243,38.379353,36.004793,35.172142,32.581166,30.319307,312.321391,180.501879,164.749433,199.204412,138.456518,54.511707,33.223735,47.478415,25.474375,23.253958,19.544107,18.584002,19.205601,18.45263,18.512142,18.525464,15.243457,,,,,
751,80.367918,57.509856,45.080499,38.53967,36.165353,35.108244,29.773389,29.088742,297.671543,175.20741,159.27775,202.610741,139.788038,54.92834,32.821926,49.451748,26.731902,24.32395,20.732302,19.620765,20.052411,19.4896,19.283424,18.87857,15.216533,,,,,
752,80.833898,58.125006,45.997089,39.498958,36.715041,34.797571,28.821039,28.211429,244.510587,149.134537,133.830557,186.719257,138.833693,53.5891,31.608997,50.846272,29.962252,27.784735,23.828834,23.135405,22.658297,22.209601,21.549715,20.15829,15.02041,,,,,
753,80.142492,58.0936,46.484578,40.212947,37.131519,35.102741,29.805492,27.990876,235.624056,149.746333,146.442599,187.756098,141.254866,53.66835,31.313832,49.705299,29.779599,27.564192,23.493729,23.027405,22.512316,22.06361,21.251884,19.898212,14.606741,,,,,
754,79.73372,57.646337,46.77568,40.9528,37.462172,35.172142,30.853171,28.625808,230.631092,156.684768,156.034451,189.736481,141.929233,55.360081,31.984738,50.661427,30.300899,27.747057,24.055887,23.627389,22.961335,22.588418,21.663471,20.348009,14.029236,,,,,
755,79.854512,57.104716,47.194226,41.820281,37.659856,35.445266,31.31527,29.013446,242.188765,162.133819,160.30513,193.146383,144.624407,55.887124,33.347324,52.852061,31.703016,28.92551,25.692827,25.528688,24.108111,23.318946,22.697901,21.079814,13.653437,,,,,
756,80.697981,57.288881,47.638793,42.452973,37.659856,35.819612,31.916369,29.427511,251.468946,166.970283,163.236772,193.031833,142.809447,56.182036,36.643931,52.335099,31.176884,28.323157,25.277152,24.924189,23.729692,23.0161,22.319014,20.890213,13.451512,,,,,
757,80.943924,58.125006,47.850133,42.590859,37.350135,36.220248,32.431017,29.867973,255.354356,162.465169,165.244812,198.975465,143.289736,57.608272,36.894743,53.948451,31.353774,28.425049,25.568372,25.215371,23.907795,23.232114,22.459447,20.992827,13.380809,,,,,
758,82.012993,59.455409,47.892613,42.633528,37.243578,36.487612,33.112031,30.550429,261.229567,168.832192,167.575665,204.092269,146.094626,59.675443,40.48445,58.155222,33.461893,30.612263,27.650121,27.259189,25.57714,24.637364,23.903914,21.718654,13.424555,,,,,
759,82.563241,60.117617,48.151829,42.22424,37.019448,36.599822,33.412114,30.775974,264.513131,172.75998,157.788756,208.85575,154.702904,61.882471,41.67669,58.339288,33.761924,31.02552,28.027177,27.711609,25.728266,24.788574,23.979594,21.756549,13.380809,,,,,
760,82.820041,59.712956,48.262907,41.889263,37.131519,36.337982,33.86208,31.114201,252.363191,174.362331,166.317586,214.412783,162.347926,62.691254,40.782624,60.068771,33.199296,30.649838,27.612408,27.032907,25.123633,24.33488,23.563291,21.415445,13.315699,,,,,
761,82.830827,59.392634,48.273792,41.974649,37.142504,35.974812,34.210445,31.989106,257.017371,176.663219,159.169206,219.820554,163.996908,62.040343,40.309006,59.012616,32.835075,30.435419,27.434908,26.553559,24.870112,24.081259,23.233691,21.199134,13.222601,,,,,
762,82.935495,59.129642,48.046186,41.671364,37.062299,35.632455,33.942565,31.270013,261.459082,176.543111,153.386581,210.194219,158.813939,62.365817,40.303529,62.794733,33.61743,31.519229,28.371951,27.264733,25.318171,24.756331,23.871633,21.383112,13.163082,,,,,
763,82.568634,57.657161,47.194226,41.894733,36.763399,35.258045,34.129981,31.157299,260.114605,185.43873,143.610561,190.702459,182.576328,61.299519,35.333988,70.356722,33.804932,32.119762,28.9371,27.641761,25.582692,24.642921,24.17433,20.435045,12.93413,,,,,
764,82.165113,58.246274,46.601242,41.410713,36.501794,35.145696,34.204938,31.08215,263.511647,182.994903,138.663422,200.932487,182.232511,62.43934,35.03435,67.127959,33.61743,31.96966,28.673401,27.377856,25.280377,24.794131,24.098664,20.397106,12.819642,,,,,
765,81.829588,55.219825,46.113796,41.368,36.870002,35.140193,34.46174,31.302058,258.614335,175.354441,140.960003,203.40595,195.405862,62.213365,33.154199,69.360874,34.136845,32.414384,28.931565,27.900061,25.463781,24.712972,24.130938,20.58121,12.743313,,,,,
766,80.043258,51.428813,45.902181,41.006475,37.478645,35.825111,34.697536,31.914016,258.251482,168.881519,139.234815,205.971322,194.271442,62.297694,33.802967,66.435967,34.522646,32.687967,28.9803,28.212591,25.323725,24.686283,24.104223,20.933711,12.82524,,,,,
767,76.98917,48.421662,43.663949,40.921019,37.467664,36.898991,35.323164,32.053154,247.973579,162.584952,134.663952,213.842226,199.986919,62.728012,31.689677,69.544303,33.536909,31.851551,28.102572,27.447721,24.405193,24.107963,23.449726,20.770861,12.977889,,,,,
768,77.465789,47.866108,42.214037,40.212947,38.326236,37.272838,36.258716,32.503555,254.124204,161.214945,139.450113,209.427033,201.360667,62.580979,25.508887,77.429076,34.436687,32.226806,28.291037,27.598522,24.783378,24.599558,23.752539,21.112156,13.124926,,,,,
769,77.769878,50.43073,42.038962,40.596622,38.486458,38.031128,37.092322,32.927283,257.578412,164.766372,134.072886,206.19999,210.444965,62.959347,25.897896,77.623213,34.072888,31.825058,27.397188,27.232567,24.491957,24.535058,23.460853,20.630297,13.092366,,,,,
770,79.047791,52.568546,43.446461,41.075505,39.077768,38.324424,37.609992,33.109306,253.043289,159.584856,135.045909,202.458192,200.984706,62.365817,25.703409,74.24419,33.467404,31.406591,26.485944,26.66121,24.259441,23.886559,23.038789,20.472982,13.13612,,,,,
771,79.687331,54.393281,43.202691,41.20367,38.795862,38.30354,38.112027,33.313345,256.467194,163.026052,130.888446,202.55128,199.894855,61.16862,29.26642,72.390119,33.221346,31.272956,26.313805,26.413706,24.049117,23.714072,22.82824,20.3759,13.004854,,,,,
772,79.456533,54.234881,42.782832,41.229971,38.33721,37.470696,38.213077,33.677228,249.336146,155.258114,134.449192,199.41202,194.882467,60.532509,24.990706,71.169055,32.760009,30.961443,25.887268,25.760839,23.773101,23.36236,22.741349,20.023232,13.016049,,,,,
773,79.241911,54.461635,43.122887,41.123701,38.566559,37.177174,38.218564,33.382825,255.039439,163.439224,135.245214,196.288166,198.133471,62.303095,29.599813,71.064412,32.315023,30.85427,25.628366,25.350925,23.43799,23.405771,22.557496,19.649241,13.016049,,,,,
