Time,TC1_BED1_0-03mBC,TC1_BED1_0-30mBC,TC1_BED1_0-61mBC,TC1_BED1_0-91mBC,TC1_BED1_1-22mBC,TC1_BED1_1-52mBC,TC1_BED1_1-83mBC,TC1_BED1_2-13mBC,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC5_LR_0-03mBC,TC5_LR_0-30mBC,TC5_LR_0-61mBC,TC5_LR_0-91mBC,TC5_LR_1-22mBC,TC5_LR_1-52mBC,TC5_LR_1-83mBC,TC5_LR_2-13mBC,TC_DataRoom,TC_Bed1DoorIN,TC_Bed1DoorOUT,TC_DoorknobIN,TC_DoorknobOUT,O2_CB_1-0mAF,CO2_CB_1-0mAF,CO_CB_1-0mAF,DP_FRW_1-2mBC,DP_OBW_1-2mBC,DP_CBW_1-2mBC,,
739,20.76518,21.54808,19.013317,16.186921,14.864096,13.14655,12.502596,11.47449,80.647487,64.998376,51.25028,42.701515,32.629496,28.258205,25.348263,22.427833,21.942101,18.713691,18.223392,17.41599,15.970084,9.393806,9.179196,14.092607,55.27081,56.35375,44.555983,38.129984,35.049422,28.892238,26.353642,25.07649,76.467403,55.265315,55.505621,34.768488,27.429448,17.244745,22.889197,24.454385,7.825173,30.012531,96.873156,14.116355,-12.201225,19.52497472,1.0824948,0.307193851,,0.000769971,0.387635638,,
740,20.998678,21.516022,18.943191,16.192801,14.946214,13.190606,12.546666,11.480387,80.433107,65.11421,51.255985,42.856045,32.447716,28.226327,25.467463,21.60003,21.834264,18.605552,18.229262,17.421863,16.052161,9.284957,9.299868,14.098495,55.313378,56.580358,45.044458,38.135748,34.942851,28.785082,26.246198,25.006759,75.587305,54.786018,54.952751,35.255158,27.090071,17.663208,22.434808,24.227492,7.901686,30.388793,96.725735,14.30703,-12.043431,19.54093862,1.0824948,0.305001745,,-0.105517389,0.357282038,,
741,20.911089,21.504314,18.85546,16.409523,14.972561,13.140659,12.420348,11.468592,80.27509,64.882538,51.170674,42.918951,32.286042,28.290082,25.38022,21.436683,22.239367,18.669821,18.217522,17.524255,16.078499,9.387902,9.326316,14.048579,55.41262,56.6058,45.515559,38.273523,34.893834,28.886424,26.196779,25.146215,74.047137,52.055187,52.296545,30.603999,25.05155,14.654979,20.65337,22.940882,7.939942,30.727314,96.762589,14.49768,-11.92511,19.55373907,1.0816722,0.304758355,,-0.621827149,0.539602678,,
742,20.569586,21.542226,19.197411,16.485675,15.086902,13.02616,12.38217,11.430399,80.09173,64.552012,50.875038,42.695773,32.210991,28.704638,25.644717,21.62623,22.466652,18.631819,18.179486,17.486209,16.002303,9.311401,9.288061,14.124858,55.523238,56.826692,45.626895,38.310846,34.781465,28.999384,26.045723,25.297322,68.477489,46.992418,47.235566,30.158586,21.992437,11.799217,18.077048,20.672633,7.945826,30.394576,96.289194,14.503543,-11.840176,19.55053372,1.0811214,0.305123041,,-0.849528909,0.509149558,,
743,20.896576,21.413988,19.334831,16.585332,14.957982,13.049726,12.329387,11.339405,80.004364,64.244134,50.343399,42.34669,32.346745,28.991616,25.932471,20.701615,21.770169,18.65529,18.088855,17.471656,16.025822,9.373264,9.235162,14.148407,55.804081,56.996685,45.42713,38.40854,34.804593,28.646065,26.031275,25.358429,66.306489,46.134007,46.26625,27.856225,19.786853,11.25863,16.778105,18.882332,8.09296,30.388793,96.136144,14.535807,-11.649109,19.52176937,1.0827702,0.303783997,,-0.424379469,0.509149558,,
744,21.188345,21.440195,19.399071,16.649721,14.946214,12.999776,12.279419,11.289415,79.956369,63.975672,49.62936,42.111918,32.260109,29.281305,26.034119,20.576084,21.303566,18.681557,18.115154,17.421863,15.937863,9.399709,9.223356,14.174771,58.040261,57.022123,45.341439,38.285051,34.755571,28.370752,25.906307,25.422305,65.100528,46.028448,46.086562,26.768465,18.76728,11.531881,16.098867,17.747797,8.137096,30.093579,96.104965,14.73229,-11.761317,19.53775422,1.085517,0.305001745,,-0.075163789,1.420454198,,
745,21.302129,21.40228,19.24713,16.649721,14.86998,13.114277,12.241237,11.060222,79.919698,63.975672,49.185424,41.627987,32.11,29.507234,26.10965,20.348419,21.189814,18.681557,18.229262,17.497957,16.014063,9.437959,9.223356,14.174771,57.303633,57.132549,45.192957,38.061089,34.605724,28.182366,25.906307,25.384535,63.111357,44.315494,44.336876,28.572087,18.001316,11.18223,15.750334,16.981123,8.054706,29.334922,96.320375,15.031369,-11.727954,19.52497472,1.0852434,0.307193851,,0.623367091,2.073504438,,
746,21.302129,21.364363,19.171152,16.535505,14.831862,13.037944,12.3176,10.945616,79.736345,63.975672,48.667326,41.255597,31.847257,29.582533,26.10965,20.576084,21.26565,18.643555,18.115154,17.383815,16.090259,9.323208,9.1851,14.136634,56.71414,57.095741,45.415674,37.911756,34.268492,28.144685,25.906307,25.044543,63.515506,45.985654,45.969611,29.023961,18.381433,12.785952,16.321414,16.638608,8.131213,29.372578,96.320375,15.29814,-11.806809,19.52176937,1.084968,0.306828367,,1.853334771,3.744146678,,
747,21.541372,21.300235,19.144892,16.509186,14.881748,13.087893,12.329387,11.072018,79.710998,64.060478,48.197497,40.969099,31.858852,29.744734,26.159071,20.929212,21.466926,18.693292,18.16493,17.547747,16.140112,9.373264,9.273418,14.110269,56.725513,57.14392,45.575585,37.848613,34.205106,28.269359,25.842422,24.791703,63.173542,44.935282,45.179195,27.354545,17.989618,12.010713,16.005153,16.246219,8.119446,29.210364,96.382738,15.438838,-11.85837,19.51856402,1.0874394,0.307437241,,2.354417971,3.607505718,,
748,21.585142,21.457755,19.074772,16.553136,14.773275,13.131948,12.373459,11.001512,79.459972,63.845746,47.758829,40.415906,31.714483,29.675255,26.240422,21.20054,21.396956,18.775158,18.208835,17.515574,15.993601,9.340916,9.241065,14.192431,57.247011,57.075989,45.692642,37.92905,34.248368,28.312852,25.923797,24.873118,60.985104,42.500054,42.670546,27.070248,17.322668,10.691429,14.613336,15.273538,8.175349,29.491327,96.510288,15.608817,-12.116256,19.52176937,1.0877148,0.309385159,,3.569258611,4.503583798,,
749,21.541372,21.413988,19.1069,16.585332,14.805511,13.202387,12.405745,10.995615,79.344304,63.362489,47.38268,39.701768,31.520947,29.857655,26.725362,21.649642,21.391103,18.731292,18.16493,17.471656,16.06392,9.335013,9.158649,14.148407,59.008858,56.996685,45.872444,38.296577,34.467423,28.495399,26.031275,25.018429,59.777009,41.798878,41.78357,25.981686,16.529488,10.697305,14.390519,14.898348,8.334236,29.835922,96.700215,16.186027,-12.386381,19.51856402,1.0904616,0.312064843,,2.217777011,4.974412918,,
750,21.535519,21.370218,19.101035,16.655598,14.761507,13.23466,12.399852,10.951514,79.301974,62.805663,47.006426,39.17376,31.327376,30.077654,26.94597,21.719598,21.233587,18.725426,18.235132,17.427736,15.905642,9.367362,9.22926,14.180658,59.334432,56.880566,45.792509,38.477414,34.686433,28.602586,26.063212,25.314823,59.686457,42.451418,42.361612,23.582988,16.321606,11.176355,14.182334,14.690198,8.316588,30.044378,96.683214,16.625373,-12.759868,19.52176937,1.0899126,0.308167411,,2.126716211,3.941594358,,
751,21.395541,21.268169,19.112765,16.629279,14.773275,13.246439,12.449816,10.96331,79.313296,62.706764,46.684303,38.588126,31.000905,30.089268,27.033084,22.148156,21.396956,18.737159,18.322935,17.363385,15.803091,9.379166,9.279321,14.230567,60.96458,57.223219,45.841066,38.936644,34.960192,29.103748,26.30144,25.515337,58.624934,41.601335,41.474406,24.194066,16.365527,11.640585,14.378793,14.696061,8.322471,30.313551,97.315476,17.354351,-13.069754,19.52176937,1.0932084,0.307071757,,1.078969651,3.516345398,,
752,21.509305,20.926835,19.112765,16.66735,14.735154,13.322762,12.526168,11.001512,79.386634,62.706764,46.536026,38.289432,30.850616,29.863463,27.221727,22.148156,21.472779,18.661157,18.398996,17.439482,15.841195,9.455665,9.279321,14.268702,61.148466,57.701641,45.952373,39.123137,35.297207,29.781188,26.527962,25.741912,58.845771,42.196742,42.069766,24.912375,16.479718,13.014932,15.026628,15.305777,8.322471,30.087794,97.315476,17.886921,-13.385859,19.51856402,1.0959552,0.309263863,,0.107057331,5.399661878,,
753,21.281765,20.775098,19.112765,16.629279,14.735154,13.284601,12.526168,10.848697,79.349965,62.670015,46.387731,37.915952,30.512389,29.599962,26.089372,21.807105,22.11707,18.737159,18.398996,17.439482,15.841195,9.379166,9.279321,14.268702,60.927801,58.179954,45.581312,38.936644,35.409523,30.194965,26.792177,26.157175,59.293039,42.686011,42.59618,25.333833,17.360705,13.593106,15.603864,15.844922,8.251852,29.905412,97.579204,18.653192,-13.775117,19.51537962,1.0956816,0.308289505,,0.835941811,3.182256758,,
754,21.395541,20.737161,19.226735,16.515062,14.735154,13.284601,12.526168,10.810491,79.313296,62.890499,46.536026,37.766525,30.249248,29.185758,25.447173,21.579681,21.738119,18.775158,18.360966,17.401434,15.879298,9.493914,9.241065,14.230567,60.486413,58.290319,45.432858,38.787428,35.409523,30.27018,26.905392,26.30814,58.562636,41.426659,41.411416,27.603961,18.393125,13.713407,15.838206,16.307715,8.295985,30.061733,97.65861,19.646883,-14.560392,19.52176937,1.0984284,0.308411599,,0.258924851,3.258190518,,
755,21.389688,20.693366,19.182882,16.433035,14.653025,13.316873,12.4821,10.613553,79.307635,63.105296,46.975089,37.686038,30.093046,28.464115,25.025595,21.687547,21.429015,18.731292,18.431157,17.395561,15.911521,9.488012,9.196906,14.300951,60.039269,58.615698,45.50136,38.557806,35.328869,30.189159,27.050504,26.415523,58.619274,41.483937,41.580334,27.020926,18.717595,13.886518,16.087154,16.404359,8.354838,29.89384,97.604733,19.743295,-14.539068,19.52176937,1.098153,0.309629347,,0.182991091,1.420454198,,
756,21.270057,20.535742,19.139027,16.312923,14.64714,13.23466,12.361673,10.416595,79.301974,63.320078,47.414008,37.381334,30.049636,28.15675,24.75511,21.454246,21.802217,18.801424,18.349229,17.275537,15.715119,9.520358,9.191003,14.180658,59.923211,59.051355,45.866717,38.51473,35.098431,30.108132,27.12014,26.560625,58.741015,41.607059,41.591783,24.577997,18.04518,14.012663,15.870426,16.454138,8.404852,29.792496,97.874166,19.565083,-14.012429,19.51856402,1.1009016,0.313039201,,0.000769971,1.526741558,,
757,21.162124,20.617485,19.182882,16.35688,14.576776,13.24055,12.214843,10.575343,79.270967,63.582923,48.086414,36.901157,30.093046,28.049465,24.534053,21.801254,21.845967,18.769292,18.241001,17.28141,15.682892,9.488012,9.388182,14.262816,59.52412,59.02026,46.057946,38.37122,34.804593,29.888245,27.239143,26.377787,58.089726,40.687594,40.82145,25.647637,17.638631,13.8337,15.805985,16.503913,8.340118,30.067517,97.885505,19.8426,-14.237654,19.51856402,1.1011752,0.314134855,,-0.758468109,1.374874038,,
758,21.243837,20.623342,19.112765,16.324678,14.658909,13.208277,12.14437,10.543031,79.093287,63.772276,48.721482,37.093852,30.023646,27.904461,25.144829,21.352211,21.510689,18.699158,18.246869,17.249231,15.764986,9.493914,9.394084,14.230567,59.088154,58.952389,46.471681,38.488937,34.473205,29.630683,27.244965,26.194918,57.63655,40.713388,40.809995,25.938122,17.398741,14.47023,16.25114,16.758643,8.481349,29.905412,97.837293,20.476285,-14.606073,19.51856402,1.103373,0.312308233,,-0.394025869,1.314166838,,
759,20.566783,20.591257,19.080637,16.330555,14.550419,13.176003,12.150263,10.319649,78.842275,63.777945,49.134271,37.436006,30.067056,27.759437,24.772616,21.358064,21.440721,18.705024,18.252738,17.255104,15.770865,9.538063,9.399986,14.274587,59.020217,58.627059,46.885287,38.420063,33.954296,29.222496,26.986685,26.238487,56.948082,39.755932,39.852801,26.742341,17.524541,13.909979,15.920216,16.656169,8.454865,29.728785,98.069876,20.867412,-14.79189,19.51856402,1.1036484,0.309507253,,-0.226931789,0.706597238,,
760,20.642682,20.51537,19.004649,16.292475,14.626669,13.214166,12.073893,10.166781,78.622275,63.851415,49.245272,37.660206,29.991848,27.759437,24.772616,21.471804,21.895565,18.705024,18.214703,17.217051,15.770865,9.57631,9.476491,14.236452,58.836168,58.516712,47.330108,38.457381,33.654356,28.996611,27.06215,26.238487,56.021262,38.780459,38.802984,26.623345,17.328519,13.598972,15.305019,16.421925,8.410735,29.835922,97.916708,21.316765,-15.07527,19.52176937,1.1061198,0.311942749,,-0.363672269,0.706597238,,
761,20.447069,20.395672,18.960788,16.400835,14.658909,13.170113,12.106185,10.046223,78.323288,63.662068,49.202561,37.766525,29.647537,27.565035,24.766781,21.541772,21.662314,18.699158,18.170799,17.173123,15.803091,9.532162,9.508842,14.230567,58.241424,58.65816,47.176131,38.488937,33.53607,28.764865,26.980862,26.194918,56.568343,39.446172,39.468557,26.919367,17.855085,14.088934,15.489608,16.796701,8.481349,29.943048,98.021661,21.386781,-15.279499,19.52497472,1.1080422,0.315352603,,-0.090290829,1.116719158,,
762,20.22518,20.249725,18.928656,16.559011,14.741037,13.099673,12.112079,10.052123,78.182286,63.594263,48.949251,38.183163,29.314734,27.570855,24.923851,21.395979,21.251149,18.591016,18.176668,17.217051,15.923279,9.614557,9.514743,14.198316,58.062991,58.737401,46.588657,38.345423,33.504354,28.657694,26.722518,26.012017,56.795062,39.489197,39.437007,26.094948,17.936974,13.751551,15.228833,16.726437,8.410735,29.42181,98.101082,21.165056,-14.996033,19.49300502,1.1088666,0.312186139,,-0.636954189,-0.007160202,,
763,20.187218,20.249725,18.966653,16.673225,14.779158,13.061507,12.112079,10.166781,78.035627,63.520787,48.616154,38.295194,29.239472,27.533134,24.923851,21.737153,21.061547,18.591016,18.290771,17.102884,15.96138,9.614557,9.591245,14.198316,57.768374,58.332787,45.772582,38.233454,33.504354,28.620029,26.571536,26.012017,56.100637,38.748883,38.808722,27.308129,17.752711,13.490394,15.04421,16.427779,8.607853,29.276972,97.996126,21.095027,-14.871103,19.48340992,1.109142,0.309385159,,-0.515440269,0.524376118,,
764,20.339059,20.173816,18.928656,16.711294,14.893515,13.061507,12.112079,10.204999,77.81564,63.41057,48.282978,38.44455,29.201839,27.721723,24.848236,21.812956,20.871913,18.62902,18.214703,17.178996,15.99948,9.652802,9.552994,14.045763,57.842032,58.001682,45.290115,38.345423,33.691853,28.657694,26.533788,25.974267,55.610146,38.849346,38.759939,26.353374,16.828085,13.593106,15.184878,16.149564,8.519597,29.754855,98.132289,20.969559,-14.447717,19.48979967,1.1116134,0.312308233,,-0.925462669,0.828111158,,
765,20.452927,20.173816,19.080637,16.825494,14.969747,12.985171,12.188447,10.128562,77.558993,63.37383,48.060817,38.593886,29.277104,27.872571,24.886044,21.92665,21.023622,18.591016,18.252738,17.140941,16.037578,9.729292,9.476491,14.198316,57.768374,57.486528,44.69606,38.046813,33.616857,28.507029,26.345023,25.747742,56.378445,39.850574,39.798331,27.328438,17.278779,14.159337,15.521835,16.372146,8.513714,29.974897,97.684141,20.546351,-14.176769,19.49300502,1.1118888,0.313160497,,-1.062103629,2.103858038,,
766,20.339059,20.135859,19.080637,16.863559,14.969747,12.947002,12.150263,10.281433,77.302349,63.37383,47.986755,38.593886,29.427616,27.947986,25.075064,22.040333,20.94777,18.62902,18.214703,17.064826,15.99948,9.652802,9.438239,14.198316,56.700036,55.903447,43.321229,36.739449,33.054223,27.753383,25.816307,25.294548,59.414742,43.032094,42.905053,30.057326,19.272788,14.901264,16.072508,16.770349,8.569607,29.841708,96.374221,18.778903,-13.209559,19.48979967,1.109142,0.313282591,,-0.181451149,0.828111158,,
767,20.46464,20.223487,19.092364,16.91337,15.019625,12.882442,12.162048,10.36966,77.130352,63.274946,48.035218,38.866694,29.664961,28.03503,25.313507,22.279361,21.187018,18.564744,18.302505,17.11463,16.125527,9.702848,9.411787,14.286357,57.116702,55.914822,43.555749,36.676235,33.178351,27.765019,25.79019,25.155106,58.814626,42.351268,42.261475,30.045757,18.881257,14.698961,16.060796,16.454138,8.519597,29.717212,96.399738,18.881229,-12.945178,19.51537962,1.109142,0.312917107,,0.289278451,1.238233078,,
768,19.92145,20.249725,18.966653,16.863559,14.931631,12.908833,12.035707,10.281433,77.19236,62.78593,47.83862,39.228344,29.879026,28.136502,25.641925,21.888753,21.061547,18.553011,18.328803,17.140941,16.189963,9.691048,9.361732,14.312721,58.615288,57.228903,44.547503,37.374648,33.916808,28.280991,26.345023,25.445634,56.352928,40.197493,40.182464,27.98088,18.013011,12.721357,15.800128,16.307715,8.601972,29.911198,97.548006,19.343016,-12.899609,19.49618942,1.109142,0.310725001,,0.289278451,1.101492598,,
769,20.263141,20.32563,18.890658,16.939685,14.779158,12.83249,12.073893,10.396078,77.119034,62.528688,47.28297,38.96714,29.991848,28.174201,25.604144,21.433892,20.796051,18.62902,18.290771,17.140941,16.228056,9.691048,9.323477,14.312721,57.87886,55.977107,42.800622,35.916879,33.016703,27.112363,25.400705,24.878953,57.979271,42.957736,42.942227,29.568266,18.702977,12.154618,15.38706,16.161275,8.607853,30.029886,96.005764,27.524905,-20.439839,19.48661527,1.1088666,0.312064843,,-0.971042829,0.220641078,,
770,20.394587,20.4191,18.832252,17.109541,14.758685,12.811988,12.015199,10.375558,77.13601,62.288437,47.040748,38.872451,30.310061,28.003142,25.848298,21.451447,20.623941,18.684619,18.346403,17.120502,16.321868,9.670502,9.417688,14.368507,59.662906,56.436066,42.520251,35.747168,33.146624,27.129828,25.304826,24.934241,59.593054,42.356988,42.378774,29.562479,18.393125,11.843277,15.266926,15.888863,8.601972,30.362739,96.184321,28.084622,-20.925595,19.49300502,1.108593,0.312064843,,0.228571251,0.782530998,,
771,20.686485,20.369438,18.744519,17.097797,14.785041,12.800208,12.041601,10.516615,77.198019,62.387354,46.54747,38.972898,30.223261,27.652111,25.118697,21.363917,20.460467,18.634886,18.296638,17.184869,16.386295,9.735192,9.405887,14.280472,58.547337,56.571973,42.211109,35.473718,32.94745,27.118185,25.25537,24.771416,59.777009,43.249425,43.159532,29.788228,18.621138,12.339639,15.533553,15.698434,8.601972,30.287496,95.705376,28.348426,-21.045558,19.52176937,1.1061198,0.313160497,,0.410792371,0.934398518,,
772,20.382874,20.369438,18.66851,17.135853,14.74692,12.800208,12.194339,10.554827,77.234682,62.644609,46.250867,39.010216,29.997654,27.727542,24.740639,21.136405,20.422524,18.672889,18.258605,17.108757,16.424383,9.658703,9.482392,14.204202,58.584153,57.087358,42.769166,35.735619,32.984972,27.306759,25.557682,24.809208,58.998643,42.276868,42.112688,29.067399,18.539293,12.562811,15.56578,15.768751,8.557844,30.206463,95.957592,27.739551,-20.292338,19.51856402,1.1058462,0.313039201,,0.410792371,1.663482038,,
773,20.730286,20.375295,18.674376,17.065612,14.752803,12.806098,12.276596,10.675354,77.203678,62.797271,45.663185,38.605406,29.815418,27.657929,24.368288,20.649165,20.314542,18.640752,18.226439,17.076572,16.430259,9.741092,9.488293,14.324491,57.706078,56.430381,42.105208,34.99294,32.052318,26.74676,25.223406,24.588273,59.488331,43.180797,43.016572,29.605894,19.120864,12.918052,15.729826,15.89472,8.569607,30.180404,95.526856,27.600324,-19.84086,19.51856402,1.1063952,0.313039201,,-0.166224589,1.192652918,,
774,20.730286,20.261441,18.484334,17.103669,14.790924,12.806098,12.276596,10.598935,77.167015,62.760524,45.774469,38.157341,29.853029,27.620212,23.914291,20.762975,20.238644,18.602748,18.226439,17.152686,16.468345,9.741092,9.526544,14.17195,57.779739,56.319915,42.067992,34.99294,31.63914,26.63356,25.298995,24.626071,59.525125,43.106448,43.053743,29.003684,19.196828,13.070696,15.61558,15.818551,8.569607,30.330901,94.900733,27.600324,-19.800949,19.51856402,1.1030976,0.311942749,,-0.257384909,1.359647478,,
775,20.46464,20.337345,18.294264,17.103669,14.790924,12.806098,12.314776,10.598935,77.057026,62.687028,46.21951,37.895888,30.00346,27.695645,24.027808,21.142258,20.314542,18.526738,18.264473,17.11463,16.506431,9.702848,9.488293,14.133812,57.853396,55.767494,41.919115,34.918066,31.451278,26.709028,25.261201,24.399264,58.857089,42.766104,42.713446,29.261404,19.380877,13.064829,15.457379,15.812694,8.601972,30.17462,95.116037,30.719704,-22.727601,19.52176937,1.1036484,0.312308233,,-0.773595149,0.828111158,,
776,20.382874,20.331487,18.440456,16.907496,14.785041,12.723861,12.308884,10.593037,77.08803,62.24034,46.54747,37.815412,30.110464,27.802968,24.059806,21.591384,20.384579,18.482865,18.258605,17.108757,16.53864,9.773436,9.44414,14.166065,58.620968,55.724972,41.987813,35.099464,31.708479,26.816396,25.25537,24.355621,59.083562,42.474299,42.421684,28.890731,18.81696,13.604838,15.577496,15.89472,8.646098,29.841708,94.937559,32.003005,-23.684802,19.52176937,1.1036484,0.309994033,,-0.333219149,0.478795958,,
777,20.546401,20.30525,18.4902,16.805051,14.834925,12.697466,12.244306,10.604832,77.13601,62.141418,46.929571,37.752221,30.084472,27.927731,23.92013,21.716801,20.623941,18.494597,18.270339,17.082445,16.512306,9.708747,9.570695,14.254106,59.294896,55.773181,41.962078,35.41043,31.983001,26.828042,25.229238,24.064802,59.199618,42.740353,42.65052,29.235341,18.898786,14.182792,15.773763,16.16713,8.690224,29.885131,94.943221,32.158973,-23.718801,19.51856402,1.1009016,0.309263863,,1.003035891,0.706597238,,
